0 ['658', '350', '678', '792', '842', '591', '901', '152', '301', '395', '891', '799', '90', '330', '710', '781', '372', '605', '784', '485', '47', '175', '834', '266', '272', '409', '931', '800', '130', '715', '620', '688', '612', '706', '476', '446', '333', '32', '410', '273', '793', '252', '628', '731', '535', '7', '332', '355', '451', '415', '471', '55', '302', '778', '550', '727', '326', '597', '600', '940', '468', '83', '98', '316', '596', '813', '176', '900', '886', '352', '566', '220', '236', '742', '13', '808', '587', '687', '402', '359', '154', '5', '553', '183', '739', '384', '139', '504', '229', '19', '336', '856', '583', '457', '922', '251', '6', '870', '640', '489', '754', '589', '707', '611', '877', '939', '803', '859', '682', '578', '399', '185', '791', '499', '59', '360', '72', '317', '845', '119', '910', '498', '840', '810', '770', '721', '95', '412', '543', '267', '213', '290', '653', '481', '510', '22', '855', '911', '486', '425']
1959 ['784', '813', '896', '136', '277', '431', '805', '620', '836', '294', '366', '322', '73', '662', '360', '849', '181', '138', '609', '207', '525', '403', '286', '350', '603', '765', '644', '436', '845', '435', '279', '337', '348', '11', '458', '933', '304', '370', '5', '843', '245', '599', '172', '879', '20', '756', '313', '175', '468', '855', '442', '719', '122', '240', '155', '738', '558', '3', '378', '819', '158', '729', '254', '328', '432', '251', '745', '604', '696', '390', '106', '608', '705', '124', '859', '203', '780', '78', '847', '660', '535', '537', '455', '104', '921', '91', '293', '208', '312', '757', '919', '772', '929', '170', '684', '18', '881', '498', '149', '163', '678', '323', '862', '915', '393', '556', '320', '472', '905', '713', '51', '353', '746', '698', '735', '371', '860', '690', '31', '447', '880', '518', '811', '30', '542', '67', '159', '808', '367', '661', '642', '450', '352', '336', '802', '575', '212', '508', '615', '454']
1960 ['784', '813', '896', '136', '277', '431', '805', '620', '836', '294', '366', '322', '73', '662', '360', '849', '181', '138', '609', '207', '525', '403', '286', '350', '603', '765', '644', '436', '845', '435', '279', '337', '348', '11', '458', '933', '304', '370', '5', '843', '245', '599', '172', '879', '20', '756', '313', '175', '468', '855', '442', '719', '122', '240', '155', '738', '558', '3', '378', '819', '158', '729', '254', '328', '432', '251', '745', '604', '696', '390', '106', '608', '705', '124', '859', '203', '780', '78', '847', '660', '535', '537', '455', '104', '921', '91', '293', '208', '312', '757', '919', '772', '929', '170', '684', '18', '881', '498', '149', '163', '678', '323', '862', '915', '393', '556', '320', '472', '905', '713', '51', '353', '746', '698', '735', '371', '860', '690', '31', '447', '880', '518', '811', '30', '542', '67', '159', '808', '367', '661', '642', '450', '352', '336', '802', '575', '212', '508', '615', '454']
1971 ['784', '813', '896', '136', '277', '431', '805', '620', '836', '294', '366', '322', '73', '662', '360', '849', '181', '138', '609', '207', '525', '403', '286', '350', '603', '765', '644', '436', '845', '435', '279', '337', '348', '11', '458', '933', '304', '370', '5', '843', '245', '599', '172', '879', '20', '756', '313', '175', '468', '855', '442', '719', '122', '240', '155', '738', '558', '3', '378', '819', '158', '729', '254', '328', '432', '251', '745', '604', '696', '390', '106', '608', '705', '124', '859', '203', '780', '78', '847', '660', '535', '537', '455', '104', '921', '91', '293', '208', '312', '757', '919', '929', '170', '684', '18', '881', '498', '149', '678', '323', '862', '915', '393', '556', '320', '472', '905', '713', '51', '746', '698', '735', '371', '860', '690', '31', '447', '880', '518', '811', '30', '542', '67', '159', '808', '367', '661', '642', '450', '352', '336', '802', '212', '508', '615', '454', '772', '164', '353', '752']
1972 ['784', '813', '896', '136', '277', '431', '805', '620', '836', '294', '366', '322', '73', '662', '360', '849', '181', '138', '609', '207', '525', '403', '286', '350', '603', '765', '644', '436', '845', '435', '279', '337', '348', '11', '458', '933', '304', '370', '5', '843', '245', '599', '172', '879', '20', '756', '313', '175', '468', '855', '442', '719', '122', '240', '155', '738', '558', '3', '378', '819', '158', '729', '254', '328', '432', '251', '745', '604', '696', '390', '106', '608', '705', '124', '859', '203', '780', '78', '847', '660', '535', '537', '455', '104', '921', '91', '293', '208', '312', '757', '919', '929', '170', '684', '18', '881', '498', '149', '678', '323', '862', '915', '393', '556', '320', '472', '905', '713', '51', '746', '698', '735', '371', '860', '690', '31', '447', '880', '518', '811', '30', '542', '67', '159', '808', '367', '661', '642', '450', '352', '336', '802', '212', '508', '615', '454', '772', '164', '353', '752']
1973 ['784', '813', '896', '136', '277', '431', '805', '620', '836', '294', '366', '322', '73', '662', '360', '849', '181', '138', '609', '207', '525', '403', '286', '350', '603', '765', '644', '436', '845', '435', '279', '337', '348', '11', '458', '933', '304', '370', '5', '843', '245', '599', '172', '879', '20', '756', '313', '175', '468', '855', '442', '719', '122', '240', '155', '738', '558', '3', '378', '819', '158', '729', '254', '328', '432', '251', '745', '604', '696', '390', '106', '608', '705', '124', '859', '203', '780', '78', '847', '660', '535', '537', '455', '104', '921', '91', '293', '208', '312', '757', '919', '929', '170', '684', '18', '881', '498', '149', '678', '323', '862', '915', '393', '556', '320', '472', '905', '713', '51', '746', '698', '735', '371', '860', '690', '31', '447', '880', '518', '811', '30', '542', '67', '159', '808', '367', '661', '642', '450', '352', '336', '802', '212', '508', '615', '454', '772', '164', '353', '29']
1974 ['784', '813', '896', '136', '277', '431', '805', '620', '836', '294', '366', '322', '73', '662', '360', '849', '181', '138', '609', '207', '525', '403', '286', '350', '603', '765', '644', '436', '845', '435', '279', '337', '348', '11', '458', '933', '304', '370', '5', '843', '245', '599', '172', '879', '20', '756', '313', '175', '468', '855', '442', '719', '122', '240', '155', '738', '558', '3', '378', '819', '158', '729', '254', '328', '432', '251', '745', '604', '696', '390', '106', '608', '705', '124', '859', '203', '780', '78', '847', '660', '535', '537', '455', '104', '921', '91', '293', '208', '312', '757', '919', '929', '170', '684', '18', '881', '498', '149', '678', '323', '862', '915', '393', '556', '320', '472', '905', '713', '51', '746', '698', '735', '371', '860', '690', '31', '447', '880', '518', '811', '30', '542', '67', '159', '808', '367', '661', '642', '450', '352', '336', '802', '212', '508', '615', '454', '772', '164', '353', '29']
1975 ['784', '813', '896', '136', '277', '431', '805', '620', '836', '294', '366', '322', '73', '662', '360', '849', '181', '138', '609', '207', '525', '403', '286', '350', '603', '765', '644', '436', '845', '435', '279', '337', '348', '11', '458', '933', '304', '370', '5', '843', '245', '599', '172', '879', '20', '756', '313', '175', '468', '855', '442', '719', '122', '240', '155', '738', '558', '3', '378', '819', '158', '729', '254', '328', '432', '251', '745', '604', '696', '390', '106', '608', '705', '124', '859', '203', '780', '78', '847', '660', '535', '537', '455', '104', '921', '91', '293', '208', '312', '757', '919', '929', '170', '684', '18', '881', '498', '149', '678', '323', '862', '915', '393', '556', '320', '472', '905', '713', '51', '746', '698', '735', '371', '860', '690', '31', '447', '880', '518', '811', '30', '542', '67', '159', '808', '367', '661', '642', '450', '352', '336', '802', '212', '508', '615', '454', '772', '164', '353', '29']
1976 ['784', '813', '896', '136', '277', '431', '805', '620', '836', '294', '366', '322', '73', '662', '360', '849', '181', '138', '609', '207', '525', '403', '286', '350', '603', '765', '644', '436', '845', '435', '279', '337', '348', '11', '458', '933', '304', '370', '5', '843', '245', '599', '172', '879', '20', '756', '313', '175', '468', '855', '442', '719', '122', '240', '155', '738', '558', '3', '378', '819', '158', '729', '254', '328', '432', '251', '745', '604', '696', '390', '106', '608', '705', '124', '859', '203', '780', '78', '847', '660', '535', '537', '455', '104', '921', '91', '293', '208', '312', '757', '919', '929', '170', '684', '18', '881', '498', '149', '678', '323', '862', '915', '393', '556', '320', '472', '905', '713', '51', '746', '698', '735', '371', '860', '690', '31', '447', '880', '518', '811', '30', '542', '67', '159', '808', '367', '661', '642', '450', '352', '336', '802', '212', '508', '615', '454', '772', '164', '353', '29']
1977 ['784', '813', '896', '136', '277', '431', '805', '620', '836', '294', '366', '322', '73', '662', '360', '849', '181', '138', '609', '207', '525', '403', '286', '350', '603', '765', '644', '436', '845', '435', '279', '337', '348', '11', '458', '933', '304', '370', '5', '843', '245', '599', '172', '879', '20', '756', '313', '175', '468', '855', '442', '719', '122', '240', '155', '738', '558', '3', '378', '819', '158', '729', '254', '328', '432', '251', '745', '604', '696', '390', '106', '608', '705', '124', '859', '203', '780', '78', '847', '660', '535', '537', '455', '104', '921', '91', '293', '208', '312', '757', '919', '929', '170', '684', '18', '881', '498', '149', '678', '323', '862', '915', '393', '556', '320', '472', '905', '713', '51', '746', '698', '735', '371', '860', '690', '31', '447', '880', '518', '811', '30', '542', '67', '159', '808', '367', '661', '642', '450', '352', '336', '802', '212', '508', '615', '454', '772', '164', '353', '29']
1978 ['784', '813', '896', '136', '277', '431', '805', '620', '836', '294', '366', '322', '73', '662', '360', '849', '181', '138', '609', '207', '525', '403', '286', '350', '603', '765', '644', '436', '845', '435', '279', '337', '348', '11', '458', '933', '304', '370', '5', '843', '245', '599', '172', '879', '20', '756', '313', '175', '468', '855', '442', '719', '122', '240', '155', '738', '558', '3', '378', '819', '158', '729', '254', '328', '432', '251', '745', '604', '696', '390', '106', '608', '705', '124', '859', '203', '780', '78', '847', '660', '535', '537', '455', '104', '921', '91', '293', '208', '312', '757', '919', '929', '170', '684', '18', '881', '498', '149', '678', '323', '862', '915', '393', '556', '320', '472', '905', '713', '51', '746', '698', '735', '371', '860', '690', '31', '447', '880', '518', '811', '30', '542', '67', '159', '808', '367', '661', '642', '450', '352', '336', '802', '212', '508', '615', '454', '772', '164', '353', '29']
1979 ['784', '813', '896', '136', '277', '431', '805', '620', '836', '294', '366', '322', '73', '662', '360', '849', '181', '138', '609', '207', '525', '403', '286', '350', '603', '765', '644', '436', '845', '435', '279', '337', '348', '11', '458', '933', '304', '370', '5', '843', '245', '599', '172', '879', '20', '756', '313', '175', '468', '855', '442', '719', '122', '240', '155', '738', '558', '3', '378', '819', '158', '729', '254', '328', '432', '745', '604', '696', '390', '106', '608', '705', '124', '859', '203', '780', '78', '847', '660', '535', '537', '455', '104', '921', '91', '293', '208', '312', '757', '919', '929', '170', '684', '18', '881', '498', '149', '678', '323', '862', '915', '393', '556', '320', '472', '713', '51', '746', '698', '735', '371', '860', '690', '31', '447', '880', '518', '811', '30', '542', '67', '159', '808', '367', '661', '642', '450', '352', '336', '802', '212', '508', '615', '454', '772', '164', '353', '29', '23', '876']
1980 ['784', '813', '896', '136', '277', '431', '805', '620', '836', '294', '366', '322', '73', '662', '360', '849', '181', '138', '609', '207', '525', '403', '286', '350', '603', '765', '644', '436', '845', '435', '279', '337', '348', '11', '458', '933', '304', '370', '5', '843', '245', '599', '172', '879', '20', '756', '313', '175', '468', '855', '442', '719', '122', '240', '155', '738', '558', '3', '378', '819', '158', '729', '254', '328', '432', '745', '604', '696', '390', '106', '608', '705', '124', '859', '203', '780', '78', '847', '660', '535', '537', '455', '104', '921', '91', '293', '208', '312', '757', '919', '929', '170', '684', '18', '881', '498', '149', '678', '323', '862', '915', '393', '556', '320', '472', '713', '51', '746', '698', '735', '371', '860', '690', '31', '447', '880', '518', '811', '30', '542', '67', '159', '808', '367', '661', '642', '450', '352', '336', '802', '212', '508', '615', '454', '772', '164', '353', '29', '23', '876']
1981 ['784', '813', '896', '136', '277', '431', '805', '620', '836', '294', '366', '322', '73', '662', '360', '849', '181', '138', '609', '207', '525', '403', '286', '350', '603', '765', '644', '436', '845', '435', '279', '337', '348', '11', '458', '933', '304', '370', '5', '843', '245', '599', '172', '879', '20', '756', '313', '175', '468', '855', '442', '719', '122', '240', '155', '738', '558', '3', '378', '819', '158', '729', '254', '328', '432', '745', '604', '696', '390', '106', '608', '705', '124', '859', '203', '780', '78', '847', '660', '535', '537', '455', '104', '921', '91', '293', '208', '312', '757', '919', '929', '170', '684', '18', '881', '498', '149', '678', '323', '862', '915', '393', '556', '320', '472', '713', '51', '746', '698', '735', '371', '860', '690', '31', '447', '880', '518', '811', '30', '542', '67', '159', '808', '367', '661', '642', '450', '352', '336', '802', '212', '508', '615', '454', '772', '164', '353', '29', '23', '876']
1982 ['784', '813', '896', '136', '277', '431', '805', '620', '836', '294', '366', '322', '73', '662', '360', '849', '181', '138', '609', '207', '525', '403', '286', '350', '603', '765', '644', '436', '845', '435', '279', '337', '348', '11', '458', '933', '304', '370', '5', '843', '245', '599', '172', '879', '20', '756', '313', '175', '468', '855', '442', '719', '122', '240', '155', '738', '558', '3', '378', '819', '158', '729', '254', '328', '432', '745', '604', '696', '390', '106', '608', '705', '124', '859', '203', '780', '78', '847', '660', '535', '537', '455', '104', '921', '91', '293', '208', '312', '757', '919', '929', '170', '684', '18', '881', '498', '149', '678', '323', '862', '915', '393', '556', '320', '472', '713', '51', '746', '698', '735', '371', '860', '690', '31', '447', '880', '518', '811', '30', '542', '67', '159', '808', '367', '661', '642', '450', '352', '336', '802', '212', '508', '615', '454', '772', '164', '353', '29', '23', '876']
1983 ['784', '813', '896', '136', '277', '431', '805', '620', '836', '294', '366', '322', '73', '662', '360', '849', '181', '138', '609', '207', '525', '403', '286', '350', '603', '765', '644', '436', '845', '435', '279', '337', '348', '11', '458', '933', '304', '370', '5', '843', '245', '599', '172', '879', '20', '756', '313', '175', '468', '442', '719', '122', '240', '155', '738', '558', '378', '819', '158', '729', '254', '328', '432', '745', '604', '696', '390', '106', '608', '705', '124', '859', '203', '780', '78', '847', '660', '535', '537', '455', '104', '921', '91', '293', '208', '312', '757', '919', '929', '170', '684', '18', '881', '498', '149', '678', '323', '862', '915', '393', '556', '320', '472', '713', '51', '746', '735', '371', '860', '690', '31', '447', '880', '518', '811', '30', '542', '67', '159', '808', '367', '661', '642', '450', '352', '336', '802', '212', '508', '615', '454', '772', '164', '353', '29', '23', '876', '650', '855', '739']
1984 ['784', '813', '896', '136', '277', '431', '805', '620', '836', '294', '366', '322', '73', '662', '360', '849', '181', '138', '609', '207', '525', '403', '286', '350', '603', '765', '644', '436', '845', '435', '279', '337', '348', '11', '458', '933', '304', '370', '5', '843', '245', '599', '172', '879', '20', '756', '313', '175', '468', '442', '719', '122', '240', '155', '738', '558', '378', '819', '158', '729', '254', '328', '432', '745', '604', '696', '390', '106', '608', '705', '124', '859', '203', '780', '78', '847', '660', '535', '537', '455', '104', '921', '91', '293', '208', '312', '757', '919', '929', '170', '684', '18', '881', '498', '149', '678', '323', '862', '915', '393', '556', '320', '472', '713', '51', '746', '735', '371', '860', '690', '31', '447', '880', '518', '811', '30', '542', '67', '159', '808', '367', '661', '642', '450', '352', '336', '802', '212', '508', '615', '454', '772', '164', '353', '29', '23', '876', '650', '855', '739']
1985 ['784', '813', '896', '136', '277', '431', '805', '620', '836', '294', '366', '322', '73', '662', '360', '849', '181', '138', '609', '207', '525', '403', '286', '350', '603', '765', '644', '436', '845', '435', '279', '337', '348', '11', '458', '933', '304', '370', '5', '843', '245', '599', '172', '879', '20', '756', '313', '175', '468', '442', '719', '122', '240', '155', '738', '558', '378', '819', '158', '729', '254', '328', '432', '745', '604', '696', '390', '106', '608', '705', '124', '859', '203', '780', '78', '847', '660', '535', '537', '455', '104', '921', '91', '293', '208', '312', '757', '919', '929', '170', '684', '18', '881', '498', '149', '678', '323', '862', '915', '393', '556', '320', '472', '713', '51', '746', '735', '371', '860', '690', '31', '447', '880', '518', '811', '30', '542', '67', '159', '808', '367', '661', '642', '450', '352', '336', '802', '212', '508', '615', '454', '772', '164', '353', '29', '23', '876', '650', '855', '739']
1986 ['784', '813', '896', '136', '277', '431', '805', '620', '836', '294', '366', '322', '73', '662', '360', '849', '181', '138', '609', '207', '525', '403', '286', '350', '603', '765', '644', '436', '845', '435', '279', '337', '348', '11', '458', '933', '304', '370', '5', '843', '245', '599', '172', '879', '20', '756', '313', '175', '468', '442', '719', '122', '240', '155', '738', '558', '378', '819', '158', '729', '254', '328', '432', '745', '604', '696', '390', '106', '608', '705', '124', '859', '203', '780', '78', '847', '660', '535', '537', '455', '104', '921', '91', '293', '208', '312', '757', '919', '929', '170', '684', '18', '881', '498', '149', '678', '323', '862', '915', '393', '556', '320', '472', '713', '51', '746', '371', '860', '690', '31', '447', '880', '518', '811', '30', '542', '67', '159', '808', '367', '661', '642', '450', '352', '336', '802', '212', '508', '615', '454', '164', '353', '29', '23', '876', '650', '855', '739', '772', '80']
1987 ['784', '813', '896', '136', '277', '431', '805', '620', '836', '294', '366', '322', '73', '662', '360', '849', '181', '138', '609', '207', '525', '403', '286', '350', '603', '765', '644', '436', '845', '435', '279', '337', '348', '11', '458', '933', '304', '370', '5', '843', '245', '599', '172', '879', '20', '756', '313', '175', '468', '442', '719', '122', '240', '155', '738', '558', '378', '819', '158', '729', '254', '328', '432', '745', '604', '696', '390', '106', '608', '705', '124', '859', '203', '780', '78', '847', '660', '535', '537', '455', '104', '921', '91', '293', '208', '312', '757', '919', '929', '170', '684', '18', '881', '498', '149', '678', '323', '862', '915', '393', '556', '320', '472', '713', '51', '746', '371', '860', '690', '31', '447', '880', '518', '811', '30', '542', '67', '159', '808', '367', '661', '642', '450', '352', '336', '802', '212', '508', '615', '454', '164', '353', '29', '23', '876', '650', '855', '739', '772', '80']
1988 ['784', '813', '896', '136', '277', '431', '805', '620', '836', '294', '366', '322', '73', '662', '360', '849', '181', '138', '609', '207', '525', '403', '286', '350', '603', '765', '644', '436', '845', '435', '279', '337', '348', '11', '458', '933', '304', '370', '5', '843', '245', '599', '172', '879', '20', '756', '313', '175', '468', '442', '719', '122', '240', '155', '738', '558', '378', '819', '158', '729', '254', '328', '432', '745', '604', '696', '390', '106', '608', '705', '124', '859', '203', '780', '78', '847', '660', '535', '537', '455', '104', '921', '91', '293', '208', '312', '757', '919', '929', '170', '684', '18', '881', '498', '149', '678', '323', '862', '915', '393', '556', '320', '472', '713', '51', '746', '371', '860', '690', '31', '447', '880', '518', '811', '30', '542', '67', '159', '808', '367', '661', '642', '450', '352', '336', '802', '212', '508', '615', '454', '164', '353', '29', '23', '876', '650', '855', '739', '772', '80']
1989 ['784', '813', '896', '136', '277', '431', '805', '620', '836', '294', '366', '322', '73', '662', '360', '849', '181', '138', '609', '207', '525', '403', '286', '350', '603', '765', '644', '436', '845', '435', '279', '337', '348', '11', '458', '933', '304', '370', '5', '843', '245', '599', '172', '879', '20', '756', '313', '175', '468', '442', '719', '122', '240', '155', '738', '558', '378', '819', '158', '729', '254', '328', '432', '745', '604', '696', '390', '106', '608', '705', '124', '859', '203', '780', '78', '847', '660', '535', '537', '455', '104', '921', '91', '293', '208', '312', '757', '919', '929', '170', '684', '18', '881', '498', '149', '678', '323', '862', '915', '393', '556', '320', '472', '713', '51', '746', '371', '860', '690', '31', '447', '880', '518', '811', '30', '542', '67', '159', '808', '367', '661', '642', '450', '352', '336', '802', '212', '508', '615', '454', '164', '353', '29', '23', '876', '650', '855', '739', '772', '80']
1990 ['784', '813', '896', '136', '277', '431', '805', '620', '836', '294', '366', '322', '73', '662', '360', '849', '181', '138', '609', '207', '525', '403', '286', '350', '603', '765', '644', '436', '845', '435', '279', '337', '348', '11', '458', '933', '304', '370', '5', '843', '245', '599', '172', '879', '20', '756', '313', '175', '468', '442', '719', '122', '240', '155', '738', '558', '378', '819', '158', '729', '254', '328', '432', '745', '604', '696', '390', '106', '608', '705', '124', '859', '203', '780', '78', '847', '660', '535', '537', '455', '104', '921', '91', '293', '208', '312', '757', '919', '929', '170', '684', '18', '881', '498', '149', '678', '323', '862', '915', '393', '556', '320', '472', '713', '51', '746', '371', '860', '690', '31', '447', '880', '518', '811', '30', '542', '67', '159', '808', '367', '661', '642', '450', '352', '336', '802', '212', '508', '615', '454', '164', '353', '29', '23', '876', '650', '855', '739', '772', '80']
1991 ['784', '813', '896', '136', '277', '431', '805', '620', '836', '294', '366', '322', '73', '662', '360', '849', '181', '138', '609', '207', '525', '403', '286', '350', '603', '765', '644', '436', '845', '435', '279', '337', '348', '11', '458', '933', '304', '370', '5', '843', '245', '599', '172', '879', '20', '756', '313', '175', '468', '442', '719', '122', '240', '155', '738', '558', '378', '819', '158', '729', '254', '328', '432', '745', '604', '696', '390', '106', '608', '705', '124', '859', '203', '780', '78', '847', '660', '535', '537', '455', '104', '921', '91', '293', '208', '312', '757', '919', '929', '170', '684', '18', '881', '498', '149', '678', '323', '862', '915', '393', '556', '320', '472', '713', '51', '746', '371', '860', '690', '31', '447', '880', '518', '811', '30', '542', '67', '159', '808', '367', '661', '642', '450', '352', '336', '802', '212', '508', '615', '454', '164', '353', '29', '23', '876', '650', '855', '739', '772', '80']
1992 ['784', '813', '896', '136', '277', '431', '805', '620', '836', '294', '366', '322', '73', '662', '360', '849', '181', '138', '609', '207', '525', '403', '286', '350', '603', '765', '644', '436', '845', '435', '279', '337', '348', '11', '458', '933', '304', '370', '5', '843', '245', '599', '172', '879', '20', '756', '313', '175', '468', '442', '719', '122', '240', '155', '738', '558', '378', '819', '158', '729', '254', '328', '432', '745', '604', '696', '390', '106', '608', '705', '124', '859', '203', '780', '78', '847', '660', '535', '537', '455', '104', '921', '91', '293', '208', '312', '757', '919', '929', '170', '684', '18', '881', '498', '149', '678', '323', '862', '915', '393', '556', '320', '472', '713', '51', '746', '371', '860', '690', '31', '447', '880', '518', '811', '30', '542', '67', '159', '808', '367', '661', '642', '450', '352', '336', '802', '212', '508', '615', '454', '164', '353', '29', '23', '876', '650', '855', '739', '772', '80']
1993 ['784', '813', '896', '136', '277', '431', '805', '620', '836', '294', '366', '322', '73', '662', '360', '849', '181', '138', '609', '207', '525', '403', '286', '350', '603', '765', '644', '436', '845', '435', '279', '337', '348', '11', '458', '933', '304', '370', '5', '843', '245', '599', '172', '879', '20', '756', '313', '175', '468', '442', '719', '122', '240', '155', '738', '558', '378', '819', '158', '729', '254', '328', '432', '745', '604', '696', '390', '106', '608', '705', '124', '859', '203', '780', '78', '847', '660', '535', '537', '455', '104', '921', '91', '293', '208', '312', '757', '919', '929', '170', '684', '18', '881', '498', '149', '678', '323', '862', '915', '393', '556', '320', '472', '713', '51', '746', '371', '860', '690', '31', '447', '880', '518', '811', '30', '542', '67', '159', '808', '367', '661', '642', '450', '352', '336', '802', '212', '508', '615', '454', '164', '353', '29', '23', '876', '650', '855', '739', '772', '80']
1994 ['784', '813', '896', '136', '277', '431', '805', '620', '836', '294', '366', '322', '73', '662', '360', '849', '181', '138', '609', '525', '403', '286', '350', '603', '765', '644', '436', '845', '435', '279', '337', '348', '11', '458', '933', '304', '370', '5', '843', '245', '599', '172', '879', '20', '756', '313', '175', '468', '442', '719', '122', '240', '155', '738', '558', '819', '158', '729', '254', '328', '432', '745', '604', '696', '390', '106', '608', '705', '124', '859', '203', '780', '78', '847', '660', '535', '537', '455', '104', '921', '91', '293', '208', '312', '757', '919', '929', '170', '684', '18', '881', '498', '149', '678', '323', '862', '915', '393', '556', '320', '472', '713', '51', '746', '371', '860', '690', '31', '447', '518', '811', '30', '542', '67', '159', '808', '661', '642', '450', '352', '336', '802', '212', '508', '615', '454', '164', '353', '29', '23', '876', '650', '855', '739', '772', '80', '378', '47', '367', '92']
1995 ['784', '813', '896', '136', '277', '431', '805', '620', '836', '294', '366', '322', '73', '662', '360', '849', '181', '138', '609', '525', '403', '286', '350', '603', '765', '644', '436', '845', '435', '279', '337', '348', '11', '458', '933', '304', '370', '5', '843', '245', '599', '172', '879', '20', '756', '313', '175', '468', '442', '719', '122', '240', '155', '738', '558', '819', '158', '729', '254', '328', '432', '745', '604', '696', '390', '106', '608', '705', '124', '859', '203', '780', '78', '847', '660', '535', '537', '455', '104', '921', '91', '293', '208', '312', '757', '919', '929', '170', '684', '18', '881', '498', '149', '678', '323', '862', '915', '393', '556', '320', '472', '713', '51', '746', '371', '860', '690', '31', '447', '518', '811', '30', '542', '67', '159', '808', '661', '642', '450', '352', '336', '802', '212', '508', '615', '454', '164', '353', '29', '23', '876', '650', '855', '739', '772', '80', '378', '47', '367', '92']
1996 ['784', '813', '896', '136', '277', '431', '805', '620', '836', '294', '366', '322', '73', '662', '360', '849', '181', '138', '609', '525', '403', '286', '350', '603', '765', '644', '436', '845', '435', '279', '337', '348', '11', '458', '933', '304', '370', '5', '843', '245', '599', '172', '879', '20', '756', '313', '175', '468', '442', '719', '122', '240', '155', '738', '558', '819', '158', '729', '254', '328', '432', '745', '604', '696', '390', '106', '608', '705', '124', '859', '203', '780', '78', '847', '660', '535', '537', '455', '104', '921', '91', '293', '208', '312', '757', '919', '929', '170', '684', '18', '881', '498', '149', '678', '323', '862', '915', '393', '556', '320', '472', '713', '51', '746', '371', '860', '690', '31', '447', '518', '811', '30', '542', '67', '159', '808', '661', '642', '450', '352', '336', '802', '212', '508', '615', '454', '164', '353', '29', '23', '876', '650', '855', '739', '772', '80', '378', '47', '367', '92']
1997 ['784', '813', '896', '136', '277', '431', '805', '620', '836', '294', '366', '322', '73', '662', '360', '849', '181', '138', '609', '525', '403', '286', '350', '603', '765', '644', '436', '845', '435', '279', '337', '348', '11', '458', '933', '304', '370', '5', '843', '245', '599', '172', '879', '20', '756', '313', '175', '468', '442', '719', '122', '240', '155', '738', '558', '819', '158', '729', '254', '328', '432', '745', '604', '696', '390', '106', '608', '705', '124', '859', '203', '780', '78', '847', '660', '535', '537', '455', '104', '921', '91', '293', '208', '312', '757', '919', '929', '170', '684', '18', '881', '498', '149', '678', '323', '862', '915', '393', '556', '320', '472', '713', '51', '746', '371', '860', '690', '31', '447', '518', '811', '30', '542', '67', '159', '808', '661', '642', '450', '352', '336', '802', '212', '508', '615', '454', '164', '353', '29', '23', '876', '650', '855', '739', '772', '80', '378', '47', '367', '271']
1998 ['784', '813', '896', '136', '277', '431', '805', '620', '836', '294', '366', '322', '73', '662', '360', '849', '181', '138', '609', '525', '403', '286', '350', '603', '765', '644', '436', '845', '435', '279', '337', '348', '11', '458', '933', '304', '370', '5', '843', '245', '599', '172', '879', '20', '756', '313', '175', '468', '442', '719', '122', '240', '155', '738', '558', '819', '158', '729', '254', '328', '432', '745', '604', '696', '390', '106', '608', '705', '124', '859', '203', '780', '78', '847', '660', '535', '537', '455', '104', '921', '91', '293', '208', '312', '757', '919', '929', '170', '684', '18', '881', '498', '149', '678', '323', '862', '915', '393', '556', '320', '472', '713', '51', '746', '371', '860', '690', '31', '447', '518', '811', '30', '542', '67', '159', '808', '661', '642', '450', '352', '336', '802', '212', '508', '615', '454', '164', '353', '29', '23', '876', '650', '855', '739', '772', '80', '378', '47', '367', '358']
1999 ['784', '813', '896', '136', '277', '431', '805', '620', '836', '294', '366', '322', '73', '662', '360', '849', '181', '138', '609', '525', '403', '286', '350', '603', '765', '644', '436', '845', '435', '279', '337', '348', '11', '458', '933', '304', '370', '5', '843', '245', '599', '172', '879', '20', '756', '313', '175', '468', '442', '719', '122', '240', '155', '738', '558', '819', '158', '729', '254', '328', '432', '745', '604', '696', '390', '106', '608', '705', '124', '859', '203', '780', '78', '847', '660', '535', '537', '455', '104', '921', '91', '293', '208', '312', '757', '919', '929', '170', '684', '18', '881', '498', '149', '678', '323', '862', '915', '393', '556', '320', '472', '713', '51', '746', '371', '860', '690', '31', '447', '518', '811', '30', '542', '67', '159', '808', '661', '642', '450', '352', '336', '802', '212', '508', '615', '454', '164', '353', '29', '23', '876', '650', '855', '739', '772', '80', '378', '47', '367', '358']
