0 ['338', '385', '274', '122', '84', '242', '305', '255', '360', '336', '145', '311', '214', '348', '193', '456', '299', '262', '467', '9', '61', '278', '307', '410', '221', '85', '289', '320', '352', '146', '476', '427', '99', '461', '81', '168', '343', '421', '157', '481', '213', '16', '19', '75', '43', '357', '254', '260', '377', '26', '186', '326', '342', '136', '196', '194', '197', '402', '133', '111', '434', '453', '18', '327', '445', '258', '457', '211', '407', '271', '178', '58', '176', '498', '195', '117', '80', '439', '172', '184', '286', '264', '154', '179', '275', '73', '384', '115', '368', '215', '69', '32', '131', '13', '494', '328', '95', '150', '219', '283', '351', '379', '177', '224', '447', '89', '139', '4', '35', '191']
2065 ['368', '80', '162', '300', '254', '96', '15', '191', '103', '306', '146', '33', '46', '79', '408', '401', '98', '39', '81', '86', '187', '206', '93', '176', '155', '111', '41', '157', '299', '267', '47', '97', '6', '279', '140', '66', '239', '61', '82', '94', '382', '169', '320', '42', '11', '255', '56', '57', '2', '468', '172', '9', '143', '19', '83', '53', '48', '8', '462', '60', '205', '156', '91', '250', '274', '218', '74', '23', '244', '75', '124', '219', '365', '89', '119', '494', '193', '204', '27', '73', '92', '395', '196', '367', '7', '213', '304', '20', '58', '317', '210', '90', '105', '17', '35', '1', '138', '499', '127', '5', '345', '25', '59', '147', '201', '28', '10', '134', '71', '288']
2066 ['368', '80', '162', '300', '254', '96', '15', '191', '103', '306', '146', '33', '46', '79', '408', '401', '98', '39', '81', '86', '187', '206', '93', '176', '155', '111', '41', '157', '299', '267', '47', '97', '6', '279', '140', '66', '239', '61', '82', '94', '382', '169', '320', '42', '11', '255', '56', '57', '2', '468', '172', '9', '143', '19', '83', '53', '48', '8', '462', '60', '205', '156', '91', '250', '274', '218', '74', '23', '244', '75', '124', '219', '365', '89', '119', '494', '193', '204', '27', '73', '92', '395', '196', '367', '7', '213', '304', '20', '58', '317', '210', '90', '105', '17', '35', '1', '138', '499', '127', '5', '345', '25', '59', '147', '201', '28', '10', '134', '71', '288']
2067 ['368', '80', '162', '300', '254', '96', '15', '191', '103', '306', '146', '33', '46', '79', '408', '401', '98', '39', '81', '86', '187', '206', '93', '176', '155', '111', '41', '157', '299', '267', '47', '97', '6', '279', '140', '66', '239', '61', '82', '94', '382', '169', '320', '42', '11', '255', '56', '57', '2', '468', '172', '9', '143', '19', '83', '53', '48', '8', '462', '60', '205', '156', '91', '250', '274', '218', '74', '23', '244', '75', '124', '219', '365', '89', '119', '494', '193', '204', '27', '73', '92', '395', '196', '367', '7', '213', '304', '20', '58', '317', '210', '90', '105', '17', '35', '1', '138', '499', '127', '5', '345', '25', '59', '147', '201', '28', '10', '134', '71', '288']
2068 ['368', '80', '162', '300', '254', '96', '15', '191', '103', '306', '146', '33', '46', '79', '408', '401', '98', '39', '81', '86', '187', '206', '93', '176', '155', '111', '41', '157', '299', '267', '47', '97', '6', '279', '140', '66', '239', '61', '82', '94', '382', '169', '320', '42', '11', '255', '56', '57', '2', '468', '172', '9', '143', '19', '83', '53', '48', '8', '462', '60', '205', '156', '91', '250', '274', '218', '74', '23', '244', '75', '124', '219', '365', '89', '119', '494', '193', '204', '27', '73', '92', '395', '196', '367', '7', '213', '304', '20', '58', '317', '210', '90', '105', '17', '35', '1', '138', '499', '127', '5', '345', '25', '59', '147', '201', '28', '10', '134', '71', '288']
2079 ['368', '80', '162', '300', '254', '96', '15', '191', '103', '306', '146', '33', '46', '79', '408', '401', '98', '39', '81', '86', '187', '206', '93', '176', '155', '111', '41', '157', '299', '47', '97', '6', '279', '140', '66', '239', '61', '82', '94', '382', '169', '42', '11', '255', '56', '2', '468', '172', '9', '143', '19', '83', '53', '48', '8', '462', '60', '205', '156', '91', '250', '274', '74', '23', '244', '75', '124', '219', '365', '89', '119', '494', '193', '204', '27', '73', '92', '395', '196', '367', '7', '213', '304', '20', '317', '90', '105', '17', '35', '1', '138', '499', '127', '5', '345', '25', '59', '147', '201', '28', '10', '134', '71', '210', '58', '218', '57', '320', '421', '16']
2080 ['368', '80', '162', '300', '254', '96', '15', '191', '103', '306', '146', '33', '46', '79', '408', '401', '98', '39', '81', '86', '187', '206', '93', '176', '155', '111', '41', '157', '299', '47', '97', '6', '279', '140', '66', '239', '61', '82', '94', '382', '169', '42', '11', '255', '56', '2', '468', '172', '9', '143', '19', '83', '53', '48', '8', '462', '60', '205', '156', '91', '250', '274', '74', '23', '244', '75', '124', '219', '365', '89', '119', '494', '193', '204', '27', '73', '92', '395', '196', '367', '7', '213', '304', '20', '317', '90', '105', '17', '35', '1', '138', '499', '127', '5', '345', '25', '59', '147', '201', '28', '10', '134', '71', '210', '58', '218', '57', '320', '421', '16']
2081 ['368', '80', '162', '300', '254', '96', '15', '191', '103', '306', '146', '33', '46', '79', '408', '401', '98', '39', '81', '86', '187', '206', '93', '176', '155', '111', '41', '157', '299', '47', '97', '6', '279', '140', '66', '239', '61', '82', '94', '382', '169', '42', '11', '255', '56', '2', '468', '172', '9', '143', '19', '83', '53', '48', '8', '462', '60', '205', '156', '91', '250', '274', '74', '23', '244', '75', '124', '219', '365', '89', '119', '494', '193', '204', '27', '73', '92', '395', '196', '367', '7', '213', '304', '20', '317', '90', '105', '17', '35', '1', '138', '499', '127', '5', '345', '25', '59', '147', '201', '28', '10', '134', '71', '210', '58', '218', '57', '320', '421', '16']
2082 ['368', '80', '162', '300', '254', '96', '15', '191', '103', '306', '146', '33', '46', '79', '408', '401', '98', '39', '81', '86', '187', '206', '93', '176', '155', '111', '41', '157', '299', '47', '97', '6', '279', '140', '66', '239', '61', '82', '94', '382', '169', '42', '11', '255', '56', '2', '468', '172', '9', '143', '19', '83', '53', '48', '8', '462', '60', '205', '156', '91', '250', '274', '74', '23', '244', '75', '124', '219', '365', '89', '119', '494', '193', '204', '27', '73', '92', '395', '196', '367', '7', '213', '304', '20', '317', '90', '105', '17', '35', '1', '138', '499', '127', '5', '345', '25', '59', '147', '201', '28', '10', '134', '71', '210', '58', '218', '57', '320', '421', '16']
2083 ['368', '80', '162', '300', '254', '96', '15', '191', '103', '306', '146', '33', '46', '79', '408', '401', '98', '39', '81', '86', '187', '206', '93', '176', '155', '111', '41', '157', '299', '47', '97', '6', '279', '140', '66', '239', '61', '82', '94', '382', '169', '42', '11', '255', '56', '2', '468', '172', '9', '143', '19', '83', '53', '48', '8', '462', '60', '205', '156', '91', '250', '274', '74', '23', '244', '75', '124', '219', '365', '89', '119', '494', '193', '204', '27', '73', '92', '395', '196', '367', '7', '213', '304', '20', '317', '90', '105', '17', '35', '1', '138', '499', '127', '5', '345', '25', '59', '147', '201', '28', '10', '134', '71', '210', '58', '218', '57', '320', '421', '16']
2084 ['368', '80', '162', '300', '254', '96', '15', '191', '103', '306', '146', '33', '46', '79', '408', '401', '98', '39', '81', '86', '187', '206', '93', '176', '155', '111', '41', '157', '299', '47', '97', '6', '279', '140', '66', '239', '61', '82', '94', '382', '169', '42', '11', '255', '56', '2', '468', '172', '9', '143', '19', '83', '53', '48', '8', '462', '60', '205', '156', '91', '250', '274', '74', '23', '244', '75', '124', '219', '365', '89', '119', '494', '193', '204', '27', '73', '92', '395', '196', '367', '7', '213', '304', '20', '317', '90', '105', '17', '35', '1', '138', '499', '127', '5', '345', '25', '59', '147', '201', '28', '10', '134', '71', '210', '58', '218', '57', '320', '421', '16']
2085 ['368', '80', '162', '300', '254', '96', '15', '191', '103', '306', '146', '33', '46', '79', '408', '401', '98', '39', '81', '86', '187', '206', '93', '176', '155', '111', '41', '157', '299', '47', '97', '6', '279', '140', '66', '239', '61', '82', '94', '382', '169', '42', '11', '255', '56', '2', '468', '172', '9', '143', '19', '83', '53', '48', '8', '462', '60', '205', '156', '91', '250', '274', '74', '23', '244', '75', '124', '219', '365', '89', '119', '494', '193', '204', '27', '73', '92', '395', '196', '367', '7', '213', '304', '20', '317', '90', '105', '17', '35', '1', '138', '499', '127', '5', '345', '25', '59', '147', '201', '28', '10', '134', '71', '210', '58', '218', '57', '320', '421', '16']
2086 ['368', '80', '162', '300', '254', '96', '15', '191', '103', '306', '146', '33', '46', '79', '408', '401', '98', '39', '81', '86', '187', '206', '93', '176', '155', '111', '41', '157', '299', '47', '97', '6', '279', '140', '66', '239', '61', '82', '94', '382', '169', '42', '11', '255', '56', '2', '468', '172', '9', '143', '19', '83', '53', '48', '8', '462', '60', '205', '156', '91', '250', '274', '74', '23', '244', '75', '124', '219', '365', '89', '119', '494', '193', '204', '27', '73', '92', '395', '196', '367', '7', '213', '304', '20', '317', '90', '105', '17', '35', '1', '138', '499', '127', '5', '345', '25', '59', '147', '201', '28', '10', '134', '71', '210', '58', '218', '57', '320', '421', '16']
2087 ['368', '80', '162', '300', '254', '96', '15', '191', '103', '306', '146', '33', '46', '79', '408', '401', '98', '39', '81', '86', '187', '206', '93', '176', '155', '111', '41', '157', '299', '47', '97', '6', '279', '140', '66', '239', '61', '82', '94', '382', '169', '42', '11', '255', '56', '2', '468', '172', '9', '143', '19', '83', '53', '48', '8', '462', '60', '205', '156', '91', '250', '274', '74', '23', '244', '75', '124', '219', '365', '89', '119', '494', '193', '204', '27', '73', '92', '395', '196', '367', '7', '213', '304', '20', '317', '90', '105', '17', '35', '1', '138', '499', '127', '5', '345', '25', '59', '147', '201', '28', '10', '134', '71', '210', '58', '218', '57', '320', '421', '16']
2088 ['368', '80', '162', '300', '254', '96', '15', '191', '103', '306', '146', '33', '46', '79', '408', '401', '98', '39', '81', '86', '187', '206', '93', '176', '155', '111', '41', '157', '299', '47', '97', '6', '279', '140', '66', '239', '61', '82', '94', '382', '169', '42', '11', '255', '56', '2', '468', '172', '9', '143', '19', '83', '53', '48', '8', '462', '60', '205', '156', '91', '250', '274', '74', '23', '244', '75', '124', '219', '365', '89', '119', '494', '193', '204', '27', '73', '92', '395', '196', '367', '7', '213', '304', '20', '317', '90', '105', '17', '35', '1', '138', '499', '127', '5', '345', '25', '59', '147', '201', '28', '10', '134', '71', '210', '58', '218', '57', '320', '421', '16']
2099 ['368', '80', '162', '300', '96', '15', '191', '103', '306', '146', '33', '46', '79', '408', '401', '98', '39', '81', '86', '187', '206', '93', '176', '155', '111', '41', '299', '47', '97', '6', '279', '140', '66', '239', '61', '82', '94', '382', '169', '42', '255', '56', '2', '468', '172', '9', '143', '19', '83', '53', '48', '462', '60', '205', '156', '91', '250', '74', '23', '244', '75', '124', '219', '365', '89', '119', '494', '193', '204', '27', '73', '92', '395', '196', '367', '7', '213', '304', '20', '317', '105', '17', '35', '1', '138', '499', '127', '5', '345', '25', '59', '147', '201', '28', '10', '134', '71', '210', '218', '57', '320', '58', '254', '11', '157', '8', '90', '293', '115', '267']
2100 ['368', '80', '162', '300', '96', '15', '191', '103', '306', '146', '33', '46', '79', '408', '401', '98', '39', '81', '86', '187', '206', '93', '176', '155', '111', '41', '299', '47', '97', '6', '279', '140', '66', '239', '61', '82', '94', '382', '169', '42', '255', '56', '2', '468', '172', '9', '143', '19', '83', '53', '48', '462', '60', '205', '156', '91', '250', '74', '23', '244', '75', '124', '219', '365', '89', '119', '494', '193', '204', '27', '73', '92', '395', '196', '367', '7', '213', '304', '20', '317', '105', '17', '35', '1', '138', '499', '127', '5', '345', '25', '59', '147', '201', '28', '10', '134', '71', '210', '218', '57', '320', '58', '254', '11', '157', '8', '90', '293', '115', '267']
2101 ['368', '80', '162', '300', '96', '15', '191', '103', '306', '146', '33', '46', '79', '408', '401', '98', '39', '81', '86', '187', '206', '93', '176', '155', '111', '41', '299', '47', '97', '6', '279', '140', '66', '239', '61', '82', '94', '382', '169', '42', '255', '56', '2', '468', '172', '9', '143', '19', '83', '53', '48', '462', '60', '205', '156', '91', '250', '74', '23', '244', '75', '124', '219', '365', '89', '119', '494', '193', '204', '27', '73', '92', '395', '196', '367', '7', '213', '304', '20', '317', '105', '17', '35', '1', '138', '499', '127', '5', '345', '25', '59', '147', '201', '28', '10', '134', '71', '210', '218', '57', '320', '58', '254', '11', '157', '8', '90', '293', '115', '267']
2102 ['368', '80', '162', '300', '96', '15', '191', '103', '306', '146', '33', '46', '79', '408', '401', '98', '39', '81', '86', '187', '206', '93', '176', '155', '111', '41', '299', '47', '97', '6', '279', '140', '66', '239', '61', '82', '94', '382', '169', '42', '255', '56', '2', '468', '172', '9', '143', '19', '83', '53', '48', '462', '60', '205', '156', '91', '250', '74', '23', '244', '75', '124', '219', '365', '89', '119', '494', '193', '204', '27', '73', '92', '395', '196', '367', '7', '213', '304', '20', '317', '105', '17', '35', '1', '138', '499', '127', '5', '345', '25', '59', '147', '201', '28', '10', '134', '71', '210', '218', '57', '320', '58', '254', '11', '157', '8', '90', '293', '115', '267']
2103 ['368', '80', '162', '300', '96', '15', '191', '103', '306', '146', '33', '46', '79', '408', '401', '98', '39', '81', '86', '187', '206', '93', '176', '155', '111', '41', '299', '47', '97', '6', '279', '140', '66', '239', '61', '82', '94', '382', '169', '42', '255', '56', '2', '468', '172', '9', '143', '19', '83', '53', '48', '462', '60', '205', '156', '91', '250', '74', '23', '244', '75', '124', '219', '365', '89', '119', '494', '193', '204', '27', '73', '92', '395', '196', '367', '7', '213', '304', '20', '317', '105', '17', '35', '1', '138', '499', '127', '5', '345', '25', '59', '147', '201', '28', '10', '134', '71', '210', '218', '57', '320', '58', '254', '11', '157', '8', '90', '293', '115', '267']
2104 ['368', '80', '162', '300', '96', '15', '191', '103', '306', '146', '33', '46', '79', '408', '401', '98', '39', '81', '86', '187', '206', '93', '176', '155', '111', '41', '299', '47', '97', '6', '279', '140', '66', '239', '61', '82', '94', '382', '169', '42', '255', '56', '2', '468', '172', '9', '143', '19', '83', '53', '48', '462', '60', '205', '156', '91', '250', '74', '23', '244', '75', '124', '219', '365', '89', '119', '494', '193', '204', '27', '73', '92', '395', '196', '367', '7', '213', '304', '20', '317', '105', '17', '35', '1', '138', '499', '127', '5', '345', '25', '59', '147', '201', '28', '10', '134', '71', '210', '218', '57', '320', '58', '254', '11', '157', '8', '90', '293', '115', '267']
2105 ['368', '80', '162', '300', '96', '15', '191', '103', '306', '146', '33', '46', '79', '408', '401', '98', '39', '81', '86', '187', '206', '93', '176', '155', '111', '41', '299', '47', '97', '6', '279', '140', '66', '239', '61', '82', '94', '382', '169', '42', '255', '56', '2', '468', '172', '9', '143', '19', '83', '53', '48', '462', '60', '205', '156', '91', '250', '74', '23', '244', '75', '124', '219', '365', '89', '119', '494', '193', '204', '27', '73', '92', '395', '196', '367', '7', '213', '304', '20', '317', '105', '17', '35', '1', '138', '499', '127', '5', '345', '25', '59', '147', '201', '28', '10', '134', '71', '210', '218', '57', '320', '58', '254', '11', '157', '8', '90', '293', '115', '267']
2106 ['368', '80', '162', '300', '96', '15', '191', '103', '306', '146', '33', '46', '79', '408', '401', '98', '39', '81', '86', '187', '206', '93', '176', '155', '111', '41', '299', '47', '97', '6', '279', '140', '66', '239', '61', '82', '94', '382', '169', '42', '255', '56', '2', '468', '172', '9', '143', '19', '83', '53', '48', '462', '60', '205', '156', '91', '250', '74', '23', '244', '75', '124', '219', '365', '89', '119', '494', '193', '204', '27', '73', '92', '395', '196', '367', '7', '213', '304', '20', '317', '105', '17', '35', '1', '138', '499', '127', '5', '345', '25', '59', '147', '201', '28', '10', '134', '71', '210', '218', '57', '320', '58', '254', '11', '157', '8', '90', '293', '115', '267']
2107 ['368', '80', '162', '300', '96', '15', '191', '103', '306', '146', '33', '46', '79', '408', '401', '98', '39', '81', '86', '187', '206', '93', '176', '155', '111', '41', '299', '47', '97', '6', '279', '140', '66', '239', '61', '82', '94', '382', '169', '42', '255', '56', '2', '468', '172', '9', '143', '19', '83', '53', '48', '462', '60', '205', '156', '91', '250', '74', '23', '244', '75', '124', '219', '365', '89', '119', '494', '193', '204', '27', '73', '92', '395', '196', '367', '7', '213', '304', '20', '317', '105', '17', '35', '1', '138', '499', '127', '5', '345', '25', '59', '147', '201', '28', '10', '134', '71', '210', '218', '57', '320', '58', '254', '11', '157', '8', '90', '293', '115', '267']
2108 ['368', '80', '162', '300', '96', '15', '191', '103', '306', '146', '33', '46', '79', '408', '401', '98', '39', '81', '86', '187', '206', '93', '176', '155', '111', '41', '299', '47', '97', '6', '279', '140', '66', '239', '61', '82', '94', '382', '169', '42', '255', '56', '2', '468', '172', '9', '143', '19', '83', '53', '48', '462', '60', '205', '156', '91', '250', '74', '23', '244', '75', '124', '219', '365', '89', '119', '494', '193', '204', '27', '73', '92', '395', '196', '367', '7', '213', '304', '20', '317', '105', '17', '35', '1', '138', '499', '127', '5', '345', '25', '59', '147', '201', '28', '10', '134', '71', '210', '218', '57', '320', '58', '254', '11', '157', '8', '90', '293', '115', '267']
2119 ['368', '80', '162', '300', '96', '15', '191', '103', '306', '146', '33', '46', '79', '408', '401', '98', '39', '81', '86', '187', '206', '93', '176', '155', '111', '41', '299', '47', '97', '6', '279', '140', '66', '239', '61', '82', '94', '382', '169', '42', '255', '56', '2', '468', '172', '9', '143', '19', '83', '53', '48', '462', '60', '205', '156', '91', '250', '23', '244', '75', '124', '219', '365', '193', '204', '27', '73', '92', '395', '196', '367', '7', '213', '304', '20', '317', '105', '17', '35', '1', '138', '127', '5', '345', '25', '59', '147', '28', '10', '134', '71', '210', '218', '57', '320', '58', '254', '11', '157', '8', '90', '494', '119', '319', '89', '287', '74', '267', '201', '115']
2120 ['368', '80', '162', '300', '96', '15', '191', '103', '306', '146', '33', '46', '79', '408', '401', '98', '39', '81', '86', '187', '206', '93', '176', '155', '111', '41', '299', '47', '97', '6', '279', '140', '66', '239', '61', '82', '94', '382', '169', '42', '255', '56', '2', '468', '172', '9', '143', '19', '83', '53', '48', '462', '60', '205', '156', '91', '250', '23', '244', '75', '124', '219', '365', '193', '204', '27', '73', '92', '395', '196', '367', '7', '213', '304', '20', '317', '105', '17', '35', '1', '138', '127', '5', '345', '25', '59', '147', '28', '10', '134', '71', '210', '218', '57', '320', '58', '254', '11', '157', '8', '90', '494', '119', '319', '89', '287', '74', '267', '201', '115']
2121 ['368', '80', '162', '300', '96', '15', '191', '103', '306', '146', '33', '46', '79', '408', '401', '98', '39', '81', '86', '187', '206', '93', '176', '155', '111', '41', '299', '47', '97', '6', '279', '140', '66', '239', '61', '82', '94', '382', '169', '42', '255', '56', '2', '468', '172', '9', '143', '19', '83', '53', '48', '462', '60', '205', '156', '91', '250', '23', '244', '75', '124', '219', '365', '193', '204', '27', '73', '92', '395', '196', '367', '7', '213', '304', '20', '317', '105', '17', '35', '1', '138', '127', '5', '345', '25', '59', '147', '28', '10', '134', '71', '210', '218', '57', '320', '58', '254', '11', '157', '8', '90', '494', '119', '319', '89', '287', '74', '267', '201', '115']
2122 ['368', '80', '162', '300', '96', '15', '191', '103', '306', '146', '33', '46', '79', '408', '401', '98', '39', '81', '86', '187', '206', '93', '176', '155', '111', '41', '299', '47', '97', '6', '279', '140', '66', '239', '61', '82', '94', '382', '169', '42', '255', '56', '2', '468', '172', '9', '143', '19', '83', '53', '48', '462', '60', '205', '156', '91', '250', '23', '244', '75', '124', '219', '365', '193', '204', '27', '73', '92', '395', '196', '367', '7', '213', '304', '20', '317', '105', '17', '35', '1', '138', '127', '5', '345', '25', '59', '147', '28', '10', '134', '71', '210', '218', '57', '320', '58', '254', '11', '157', '8', '90', '494', '119', '319', '89', '287', '74', '267', '201', '115']
2123 ['368', '80', '162', '300', '96', '15', '191', '103', '306', '146', '33', '46', '79', '408', '401', '98', '39', '81', '86', '187', '206', '93', '176', '155', '111', '41', '299', '47', '97', '6', '279', '140', '66', '239', '61', '82', '94', '382', '169', '42', '255', '56', '2', '468', '172', '9', '143', '19', '83', '53', '48', '462', '60', '205', '156', '91', '250', '23', '244', '75', '124', '219', '365', '193', '204', '27', '73', '92', '395', '196', '367', '7', '213', '304', '20', '317', '105', '17', '35', '1', '138', '127', '5', '345', '25', '59', '147', '28', '10', '134', '71', '210', '218', '57', '320', '58', '254', '11', '157', '8', '90', '494', '119', '319', '89', '287', '74', '267', '201', '115']
2124 ['368', '80', '162', '300', '96', '15', '191', '103', '306', '146', '33', '46', '79', '408', '401', '98', '39', '81', '86', '187', '206', '93', '176', '155', '111', '41', '299', '47', '97', '6', '279', '140', '66', '239', '61', '82', '94', '382', '169', '42', '255', '56', '2', '468', '172', '9', '143', '19', '83', '53', '48', '462', '60', '205', '156', '91', '250', '23', '244', '75', '124', '219', '365', '193', '204', '27', '73', '92', '395', '196', '367', '7', '213', '304', '20', '317', '105', '17', '35', '1', '138', '127', '5', '345', '25', '59', '147', '28', '10', '134', '71', '210', '218', '57', '320', '58', '254', '11', '157', '8', '90', '494', '119', '319', '89', '287', '74', '267', '201', '115']
2125 ['368', '80', '162', '300', '96', '15', '191', '103', '306', '146', '33', '46', '79', '408', '401', '98', '39', '81', '86', '187', '206', '93', '176', '155', '111', '41', '299', '47', '97', '6', '279', '140', '66', '239', '61', '82', '94', '382', '169', '42', '255', '56', '2', '468', '172', '9', '143', '19', '83', '53', '48', '462', '60', '205', '156', '91', '250', '23', '244', '75', '124', '219', '365', '193', '204', '27', '73', '92', '395', '196', '367', '7', '213', '304', '20', '317', '105', '17', '35', '1', '138', '127', '5', '345', '25', '59', '147', '28', '10', '134', '71', '210', '218', '57', '320', '58', '254', '11', '157', '8', '90', '494', '119', '319', '89', '287', '74', '267', '201', '115']
2126 ['368', '80', '162', '300', '96', '15', '191', '103', '306', '146', '33', '46', '79', '408', '401', '98', '39', '81', '86', '187', '206', '93', '176', '155', '111', '41', '299', '47', '97', '6', '279', '140', '66', '239', '61', '82', '94', '382', '169', '42', '255', '56', '2', '468', '172', '9', '143', '19', '83', '53', '48', '462', '60', '205', '156', '91', '250', '23', '244', '75', '124', '219', '365', '193', '204', '27', '73', '92', '395', '196', '367', '7', '213', '304', '20', '317', '105', '17', '35', '1', '138', '127', '5', '345', '25', '59', '147', '28', '10', '134', '71', '210', '218', '57', '320', '58', '254', '11', '157', '8', '90', '494', '119', '319', '89', '287', '74', '267', '201', '115']
2127 ['368', '80', '162', '300', '96', '15', '191', '103', '306', '146', '33', '46', '79', '408', '401', '98', '39', '81', '86', '187', '206', '93', '176', '155', '111', '41', '299', '47', '97', '6', '279', '140', '66', '239', '61', '82', '94', '382', '169', '42', '255', '56', '2', '468', '172', '9', '143', '19', '83', '53', '48', '462', '60', '205', '156', '91', '250', '23', '244', '75', '124', '219', '365', '193', '204', '27', '73', '92', '395', '196', '367', '7', '213', '304', '20', '317', '105', '17', '35', '1', '138', '127', '5', '345', '25', '59', '147', '28', '10', '134', '71', '210', '218', '57', '320', '58', '254', '11', '157', '8', '90', '494', '119', '319', '89', '287', '74', '267', '201', '115']
2128 ['368', '80', '162', '300', '96', '15', '191', '103', '306', '146', '33', '46', '79', '408', '401', '98', '39', '81', '86', '187', '206', '93', '176', '155', '111', '41', '299', '47', '97', '6', '279', '140', '66', '239', '61', '82', '94', '382', '169', '42', '255', '56', '2', '468', '172', '9', '143', '19', '83', '53', '48', '462', '60', '205', '156', '91', '250', '23', '244', '75', '124', '219', '365', '193', '204', '27', '73', '92', '395', '196', '367', '7', '213', '304', '20', '317', '105', '17', '35', '1', '138', '127', '5', '345', '25', '59', '147', '28', '10', '134', '71', '210', '218', '57', '320', '58', '254', '11', '157', '8', '90', '494', '119', '319', '89', '287', '74', '267', '201', '115']
2139 ['368', '80', '162', '300', '96', '15', '191', '103', '306', '33', '46', '79', '408', '401', '98', '39', '81', '187', '206', '93', '176', '155', '111', '41', '299', '47', '97', '6', '279', '140', '66', '239', '61', '82', '94', '382', '169', '42', '255', '56', '2', '468', '172', '9', '143', '83', '53', '48', '60', '205', '156', '91', '250', '23', '244', '75', '124', '219', '365', '193', '204', '27', '73', '92', '395', '196', '367', '7', '213', '20', '317', '105', '17', '1', '138', '127', '5', '345', '25', '59', '147', '28', '10', '134', '71', '210', '218', '57', '320', '58', '254', '11', '157', '8', '90', '494', '119', '89', '287', '267', '201', '115', '86', '462', '19', '74', '146', '416', '321', '109']
2140 ['368', '80', '162', '300', '96', '15', '191', '103', '306', '33', '46', '79', '408', '401', '98', '39', '81', '187', '206', '93', '176', '155', '111', '41', '299', '47', '97', '6', '279', '140', '66', '239', '61', '82', '94', '382', '169', '42', '255', '56', '2', '468', '172', '9', '143', '83', '53', '48', '60', '205', '156', '91', '250', '23', '244', '75', '124', '219', '365', '193', '204', '27', '73', '92', '395', '196', '367', '7', '213', '20', '317', '105', '17', '1', '138', '127', '5', '345', '25', '59', '147', '28', '10', '134', '71', '210', '218', '57', '320', '58', '254', '11', '157', '8', '90', '494', '119', '89', '287', '267', '201', '115', '86', '462', '19', '74', '146', '416', '321', '109']
2141 ['368', '80', '162', '300', '96', '15', '191', '103', '306', '33', '46', '79', '408', '401', '98', '39', '81', '187', '206', '93', '176', '155', '111', '41', '299', '47', '97', '6', '279', '140', '66', '239', '61', '82', '94', '382', '169', '42', '255', '56', '2', '468', '172', '9', '143', '83', '53', '48', '60', '205', '156', '91', '250', '23', '244', '75', '124', '219', '365', '193', '204', '27', '73', '92', '395', '196', '367', '7', '213', '20', '317', '105', '17', '1', '138', '127', '5', '345', '25', '59', '147', '28', '10', '134', '71', '210', '218', '57', '320', '58', '254', '11', '157', '8', '90', '494', '119', '89', '287', '267', '201', '115', '86', '462', '19', '74', '146', '416', '321', '109']
2142 ['368', '80', '162', '300', '96', '15', '191', '103', '306', '33', '46', '79', '408', '401', '98', '39', '81', '187', '206', '93', '176', '155', '111', '41', '299', '47', '97', '6', '279', '140', '66', '239', '61', '82', '94', '382', '169', '42', '255', '56', '2', '468', '172', '9', '143', '83', '53', '48', '60', '205', '156', '91', '250', '23', '244', '75', '124', '219', '365', '193', '204', '27', '73', '92', '395', '196', '367', '7', '213', '20', '317', '105', '17', '1', '138', '127', '5', '345', '25', '59', '147', '28', '10', '134', '71', '210', '218', '57', '320', '58', '254', '11', '157', '8', '90', '494', '119', '89', '287', '267', '201', '115', '86', '462', '19', '74', '146', '416', '321', '109']
2143 ['368', '80', '162', '300', '96', '15', '191', '103', '306', '33', '46', '79', '408', '401', '98', '39', '81', '187', '206', '93', '176', '155', '111', '41', '299', '47', '97', '6', '279', '140', '66', '239', '61', '82', '94', '382', '169', '42', '255', '56', '2', '468', '172', '9', '143', '83', '53', '48', '60', '205', '156', '91', '250', '23', '244', '75', '124', '219', '365', '193', '204', '27', '73', '92', '395', '196', '367', '7', '213', '20', '317', '105', '17', '1', '138', '127', '5', '345', '25', '59', '147', '28', '10', '134', '71', '210', '218', '57', '320', '58', '254', '11', '157', '8', '90', '494', '119', '89', '287', '267', '201', '115', '86', '462', '19', '74', '146', '416', '321', '109']
2144 ['368', '80', '162', '300', '96', '15', '191', '103', '306', '33', '46', '79', '408', '401', '98', '39', '81', '187', '206', '93', '176', '155', '111', '41', '299', '47', '97', '6', '279', '140', '66', '239', '61', '82', '94', '382', '169', '42', '255', '56', '2', '468', '172', '9', '143', '83', '53', '48', '60', '205', '156', '91', '250', '23', '244', '75', '124', '219', '365', '193', '204', '27', '73', '92', '395', '196', '367', '7', '213', '20', '317', '105', '17', '1', '138', '127', '5', '345', '25', '59', '147', '28', '10', '134', '71', '210', '218', '57', '320', '58', '254', '11', '157', '8', '90', '494', '119', '89', '287', '267', '201', '115', '86', '462', '19', '74', '146', '416', '321', '109']
