0 ['3', '73', '346', '476', '492', '226', '57', '223', '327', '22', '37', '44', '377', '326', '230', '116', '484', '197', '316', '82', '262', '16', '317', '256', '284', '87', '357', '453', '474', '64', '335', '194', '175', '151', '34', '166', '439', '138', '177', '193', '28', '107', '499', '62', '432', '395', '86', '311', '180', '66', '133', '152', '63', '423', '371', '89', '495', '259', '113', '299', '231', '355', '348', '137', '190', '261', '308', '351', '404', '271', '365', '75', '24', '143', '168', '206', '119', '30', '170', '340', '142', '298', '319', '54', '129', '227', '426', '363', '283', '18', '93', '199', '343', '334', '92', '420', '53', '10', '279', '375', '461', '100', '494', '244', '458', '246', '254', '68', '70', '81']
2781 ['26', '255', '408', '80', '35', '157', '17', '119', '58', '223', '345', '317', '468', '0', '96', '47', '37', '219', '189', '131', '18', '5', '39', '490', '11', '169', '141', '147', '82', '89', '187', '14', '41', '192', '19', '148', '109', '60', '57', '66', '7', '93', '24', '274', '198', '395', '2', '6', '413', '319', '299', '303', '30', '71', '53', '98', '156', '114', '210', '65', '365', '33', '97', '218', '3', '61', '15', '92', '236', '493', '288', '103', '25', '191', '38', '301', '320', '196', '155', '115', '267', '79', '94', '359', '478', '73', '22', '204', '75', '10', '387', '185', '23', '63', '91', '172', '279', '104', '28', '9', '143', '435', '127', '27', '1', '46', '248', '171', '378', '278']
2782 ['26', '255', '408', '80', '35', '157', '17', '119', '58', '223', '345', '317', '468', '0', '96', '47', '37', '219', '189', '131', '18', '5', '39', '490', '11', '169', '141', '147', '82', '89', '187', '14', '41', '192', '19', '148', '109', '60', '57', '66', '7', '93', '24', '274', '198', '395', '2', '6', '413', '319', '299', '303', '30', '71', '53', '98', '156', '114', '210', '65', '365', '33', '97', '218', '3', '61', '15', '92', '236', '493', '288', '103', '25', '191', '38', '301', '320', '196', '155', '115', '267', '79', '94', '359', '478', '73', '22', '204', '75', '10', '387', '185', '23', '63', '91', '172', '279', '104', '28', '9', '143', '435', '127', '27', '1', '46', '248', '171', '378', '278']
2783 ['26', '255', '408', '80', '35', '157', '17', '119', '58', '223', '345', '317', '468', '0', '96', '47', '37', '219', '189', '131', '18', '5', '39', '490', '11', '169', '141', '147', '82', '89', '187', '14', '41', '192', '19', '148', '109', '60', '57', '66', '7', '93', '24', '274', '198', '395', '2', '6', '413', '319', '299', '303', '30', '71', '53', '98', '156', '114', '210', '65', '365', '33', '97', '218', '3', '61', '15', '92', '236', '493', '288', '103', '25', '191', '38', '301', '320', '196', '155', '115', '267', '79', '94', '359', '478', '73', '22', '204', '75', '10', '387', '185', '23', '63', '91', '172', '279', '104', '28', '9', '143', '435', '127', '27', '1', '46', '248', '171', '378', '278']
2784 ['26', '255', '408', '80', '35', '157', '17', '119', '58', '223', '345', '317', '468', '0', '96', '47', '37', '219', '189', '131', '18', '5', '39', '490', '11', '169', '141', '147', '82', '89', '187', '14', '41', '192', '19', '148', '109', '60', '57', '66', '7', '93', '24', '274', '198', '395', '2', '6', '413', '319', '299', '303', '30', '71', '53', '98', '156', '114', '210', '65', '365', '33', '97', '218', '3', '61', '15', '92', '236', '493', '288', '103', '25', '191', '38', '301', '320', '196', '155', '115', '267', '79', '94', '359', '478', '73', '22', '204', '75', '10', '387', '185', '23', '63', '91', '172', '279', '104', '28', '9', '143', '435', '127', '27', '1', '46', '248', '171', '378', '278']
2785 ['26', '255', '408', '80', '35', '157', '17', '119', '58', '223', '345', '468', '0', '96', '47', '37', '219', '189', '131', '5', '39', '490', '11', '169', '141', '147', '82', '89', '187', '14', '41', '192', '19', '148', '109', '60', '57', '66', '7', '93', '24', '274', '198', '395', '2', '6', '413', '319', '299', '303', '30', '71', '53', '98', '156', '114', '210', '65', '365', '33', '97', '218', '3', '61', '15', '92', '236', '493', '288', '25', '191', '38', '301', '320', '196', '155', '115', '267', '79', '94', '359', '478', '73', '22', '204', '75', '10', '387', '185', '23', '63', '91', '172', '279', '104', '28', '9', '143', '435', '127', '27', '1', '46', '171', '278', '317', '103', '18', '102', '68']
2786 ['26', '255', '408', '80', '35', '157', '17', '119', '58', '223', '345', '468', '0', '96', '47', '37', '219', '189', '131', '5', '39', '490', '11', '169', '141', '147', '82', '89', '187', '14', '41', '192', '19', '148', '109', '60', '57', '66', '7', '93', '24', '274', '198', '395', '2', '6', '413', '319', '299', '303', '30', '71', '53', '98', '156', '114', '210', '65', '365', '33', '97', '218', '3', '61', '15', '92', '236', '493', '288', '25', '191', '38', '301', '320', '196', '155', '115', '267', '79', '94', '359', '478', '73', '22', '204', '75', '10', '387', '185', '23', '63', '91', '172', '279', '104', '28', '9', '143', '435', '127', '27', '1', '46', '171', '278', '317', '103', '18', '102', '68']
2787 ['26', '255', '408', '80', '35', '157', '17', '119', '58', '223', '345', '468', '0', '96', '47', '37', '219', '189', '131', '5', '39', '490', '11', '169', '141', '147', '82', '89', '187', '14', '41', '192', '19', '148', '109', '60', '57', '66', '7', '93', '24', '274', '198', '395', '2', '6', '413', '319', '299', '303', '30', '71', '53', '98', '156', '114', '210', '65', '365', '33', '97', '218', '3', '61', '15', '92', '236', '493', '288', '25', '191', '38', '301', '320', '196', '155', '115', '267', '79', '94', '359', '478', '73', '22', '204', '75', '10', '387', '185', '23', '63', '91', '172', '279', '104', '28', '9', '143', '435', '127', '27', '1', '46', '171', '278', '317', '103', '18', '102', '68']
2788 ['26', '255', '408', '80', '35', '157', '17', '119', '58', '223', '345', '468', '0', '96', '47', '37', '219', '189', '131', '5', '39', '490', '11', '169', '141', '147', '82', '89', '187', '14', '41', '192', '19', '148', '109', '60', '57', '66', '7', '93', '24', '274', '198', '395', '2', '6', '413', '319', '299', '303', '30', '71', '53', '98', '156', '114', '210', '65', '365', '33', '97', '218', '3', '61', '15', '92', '236', '493', '288', '25', '191', '38', '301', '320', '196', '155', '115', '267', '79', '94', '359', '478', '73', '22', '204', '75', '10', '387', '185', '23', '63', '91', '172', '279', '104', '28', '9', '143', '435', '127', '27', '1', '46', '171', '278', '317', '103', '18', '102', '68']
2789 ['26', '255', '408', '80', '35', '157', '17', '119', '58', '223', '345', '468', '0', '96', '47', '37', '219', '189', '131', '5', '39', '490', '11', '169', '141', '147', '82', '89', '187', '14', '41', '192', '19', '148', '109', '60', '57', '66', '7', '93', '24', '274', '198', '395', '2', '6', '413', '319', '299', '303', '30', '71', '53', '98', '156', '114', '210', '65', '365', '33', '97', '218', '3', '61', '15', '92', '236', '493', '288', '25', '191', '38', '301', '320', '196', '155', '115', '267', '79', '94', '359', '478', '73', '22', '204', '75', '10', '387', '185', '23', '63', '91', '172', '279', '104', '28', '9', '143', '435', '127', '27', '1', '46', '171', '278', '317', '103', '18', '102', '68']
2790 ['26', '255', '408', '80', '35', '157', '17', '119', '58', '223', '345', '468', '0', '96', '47', '37', '219', '189', '131', '5', '39', '490', '11', '169', '141', '147', '82', '89', '187', '14', '41', '192', '19', '148', '109', '60', '57', '66', '7', '93', '24', '274', '198', '395', '2', '6', '413', '319', '299', '303', '30', '71', '53', '98', '156', '114', '210', '65', '365', '33', '97', '218', '3', '61', '15', '92', '236', '493', '288', '25', '191', '38', '301', '320', '196', '155', '115', '267', '79', '94', '359', '478', '73', '22', '204', '75', '10', '387', '185', '23', '63', '91', '172', '279', '104', '28', '9', '143', '435', '127', '27', '1', '46', '171', '278', '317', '103', '18', '102', '68']
2791 ['26', '255', '408', '80', '35', '157', '17', '119', '58', '223', '345', '468', '0', '96', '47', '37', '219', '189', '131', '5', '39', '490', '11', '169', '141', '147', '82', '89', '187', '14', '41', '192', '19', '148', '109', '60', '57', '66', '7', '93', '24', '274', '198', '395', '2', '6', '413', '319', '299', '303', '30', '71', '53', '98', '156', '114', '210', '65', '365', '33', '97', '218', '3', '61', '15', '92', '236', '493', '288', '25', '191', '38', '301', '320', '196', '155', '115', '267', '79', '94', '359', '478', '73', '22', '204', '75', '10', '387', '185', '23', '63', '91', '172', '279', '104', '28', '9', '143', '435', '127', '27', '1', '46', '171', '278', '317', '103', '18', '102', '68']
2792 ['26', '255', '408', '80', '35', '157', '17', '119', '58', '223', '345', '468', '0', '96', '47', '37', '219', '189', '131', '5', '39', '490', '11', '169', '141', '147', '82', '89', '187', '14', '41', '192', '19', '148', '109', '60', '57', '66', '7', '93', '24', '274', '198', '395', '2', '6', '413', '319', '299', '303', '30', '71', '53', '98', '156', '114', '210', '65', '365', '33', '97', '218', '3', '61', '15', '92', '236', '493', '288', '25', '191', '38', '301', '320', '196', '155', '115', '267', '79', '94', '359', '478', '73', '22', '204', '75', '10', '387', '185', '23', '63', '91', '172', '279', '104', '28', '9', '143', '435', '127', '27', '1', '46', '171', '278', '317', '103', '18', '102', '68']
2793 ['26', '255', '408', '80', '35', '157', '17', '119', '58', '223', '345', '468', '0', '96', '47', '37', '219', '189', '131', '5', '39', '490', '11', '169', '141', '147', '82', '89', '187', '14', '41', '192', '19', '148', '109', '60', '57', '66', '7', '93', '24', '274', '198', '395', '2', '6', '413', '319', '299', '303', '30', '71', '53', '98', '156', '114', '210', '65', '365', '33', '97', '218', '3', '61', '15', '92', '236', '493', '288', '25', '191', '38', '301', '320', '196', '155', '115', '267', '79', '94', '359', '478', '73', '22', '204', '75', '10', '387', '185', '23', '63', '91', '172', '279', '104', '28', '9', '143', '435', '127', '27', '1', '46', '171', '278', '317', '103', '18', '102', '68']
2794 ['26', '255', '408', '80', '35', '157', '17', '119', '58', '223', '345', '468', '0', '96', '47', '37', '219', '189', '131', '5', '39', '490', '11', '169', '141', '147', '82', '89', '187', '14', '41', '192', '19', '148', '109', '60', '57', '66', '7', '93', '24', '274', '198', '395', '2', '6', '413', '319', '299', '303', '30', '71', '53', '98', '156', '114', '210', '65', '365', '33', '97', '218', '3', '61', '15', '92', '236', '493', '288', '25', '191', '38', '301', '320', '196', '155', '115', '267', '79', '94', '359', '478', '73', '22', '204', '75', '10', '387', '185', '23', '63', '91', '172', '279', '104', '28', '9', '143', '435', '127', '27', '1', '46', '171', '278', '317', '103', '18', '102', '68']
2795 ['26', '255', '408', '80', '35', '157', '17', '119', '58', '223', '345', '468', '0', '96', '47', '37', '219', '189', '131', '5', '39', '490', '11', '169', '141', '147', '82', '89', '187', '14', '41', '192', '19', '148', '109', '60', '57', '66', '7', '93', '24', '274', '198', '395', '2', '6', '413', '319', '299', '303', '30', '71', '53', '98', '156', '114', '210', '65', '365', '33', '97', '218', '3', '61', '15', '92', '236', '493', '288', '25', '191', '38', '301', '320', '196', '155', '115', '267', '79', '94', '359', '478', '73', '22', '204', '75', '10', '387', '185', '23', '63', '91', '172', '279', '104', '28', '9', '143', '435', '127', '27', '1', '46', '171', '278', '317', '103', '18', '102', '68']
2806 ['26', '255', '408', '80', '35', '157', '17', '119', '58', '223', '345', '468', '0', '47', '37', '219', '189', '131', '5', '39', '490', '11', '169', '147', '82', '89', '187', '14', '41', '192', '19', '148', '109', '60', '57', '66', '7', '93', '24', '274', '198', '395', '2', '6', '413', '319', '299', '303', '30', '71', '53', '98', '156', '114', '210', '65', '33', '97', '218', '3', '61', '15', '92', '236', '25', '191', '38', '301', '320', '196', '155', '115', '267', '79', '94', '359', '478', '73', '22', '204', '75', '10', '387', '185', '23', '63', '91', '172', '279', '104', '28', '9', '143', '435', '127', '27', '1', '46', '171', '278', '317', '103', '18', '102', '68', '365', '141', '167', '96', '8']
2807 ['26', '255', '408', '80', '35', '157', '17', '119', '58', '223', '345', '468', '0', '47', '37', '219', '189', '131', '5', '39', '490', '11', '169', '147', '82', '89', '187', '14', '41', '192', '19', '148', '109', '60', '57', '66', '7', '93', '24', '274', '198', '395', '2', '6', '413', '319', '299', '303', '30', '71', '53', '98', '156', '114', '210', '65', '33', '97', '218', '3', '61', '15', '92', '236', '25', '191', '38', '301', '320', '196', '155', '115', '267', '79', '94', '359', '478', '73', '22', '204', '75', '10', '387', '185', '23', '63', '91', '172', '279', '104', '28', '9', '143', '435', '127', '27', '1', '46', '171', '278', '317', '103', '18', '102', '68', '365', '141', '167', '96', '8']
2808 ['26', '255', '408', '80', '35', '157', '17', '119', '58', '223', '345', '468', '0', '47', '37', '219', '189', '131', '5', '39', '490', '11', '169', '147', '82', '89', '187', '14', '41', '192', '19', '148', '109', '60', '57', '66', '7', '93', '24', '274', '198', '395', '2', '6', '413', '319', '299', '303', '30', '71', '53', '98', '156', '114', '210', '65', '33', '97', '218', '3', '61', '15', '92', '236', '25', '191', '38', '301', '320', '196', '155', '115', '267', '79', '94', '359', '478', '73', '22', '204', '75', '10', '387', '185', '23', '63', '91', '172', '279', '104', '28', '9', '143', '435', '127', '27', '1', '46', '171', '278', '317', '103', '18', '102', '68', '365', '141', '167', '96', '8']
2809 ['26', '255', '408', '80', '35', '157', '17', '119', '58', '223', '345', '468', '0', '47', '37', '219', '189', '131', '5', '39', '490', '11', '169', '147', '82', '89', '187', '14', '41', '192', '19', '148', '109', '60', '57', '66', '7', '93', '24', '274', '198', '395', '2', '6', '413', '319', '299', '303', '30', '71', '53', '98', '156', '114', '210', '65', '33', '97', '218', '3', '61', '15', '92', '236', '25', '191', '38', '301', '320', '196', '155', '115', '267', '79', '94', '359', '478', '73', '22', '204', '75', '10', '387', '185', '23', '63', '91', '172', '279', '104', '28', '9', '143', '435', '127', '27', '1', '46', '171', '278', '317', '103', '18', '102', '68', '365', '141', '167', '96', '8']
2810 ['26', '255', '408', '80', '35', '157', '17', '119', '58', '223', '345', '468', '0', '47', '37', '219', '189', '131', '5', '39', '490', '11', '169', '147', '82', '89', '187', '14', '41', '192', '19', '148', '109', '60', '57', '66', '7', '93', '24', '274', '198', '395', '2', '6', '413', '319', '299', '303', '30', '71', '53', '98', '156', '114', '210', '65', '33', '97', '218', '3', '61', '15', '92', '236', '25', '191', '38', '301', '320', '196', '155', '115', '267', '79', '94', '359', '478', '73', '22', '204', '75', '10', '387', '185', '23', '63', '91', '172', '279', '104', '28', '9', '143', '435', '127', '27', '1', '46', '171', '278', '317', '103', '18', '102', '68', '365', '141', '167', '96', '8']
2811 ['26', '255', '408', '80', '35', '157', '17', '119', '58', '223', '345', '468', '0', '47', '37', '219', '189', '131', '5', '39', '490', '11', '169', '147', '82', '89', '187', '14', '41', '192', '19', '148', '109', '60', '57', '66', '7', '93', '24', '274', '198', '395', '2', '6', '413', '319', '299', '303', '30', '71', '53', '98', '156', '114', '210', '65', '33', '97', '218', '3', '61', '15', '92', '236', '25', '191', '38', '301', '320', '196', '155', '115', '267', '79', '94', '359', '478', '73', '22', '204', '75', '10', '387', '185', '23', '63', '91', '172', '279', '104', '28', '9', '143', '435', '127', '27', '1', '46', '171', '278', '317', '103', '18', '102', '68', '365', '141', '167', '96', '8']
2812 ['26', '255', '408', '80', '35', '157', '17', '119', '58', '223', '345', '468', '0', '47', '37', '219', '189', '131', '5', '39', '490', '11', '169', '147', '82', '89', '187', '14', '41', '192', '19', '148', '109', '60', '57', '66', '7', '93', '24', '274', '198', '395', '2', '6', '413', '319', '299', '303', '30', '71', '53', '98', '156', '114', '210', '65', '33', '97', '218', '3', '61', '15', '92', '236', '25', '191', '38', '301', '320', '196', '155', '115', '267', '79', '94', '359', '478', '73', '22', '204', '75', '10', '387', '185', '23', '63', '91', '172', '279', '104', '28', '9', '143', '435', '127', '27', '1', '46', '171', '278', '317', '103', '18', '102', '68', '365', '141', '167', '96', '8']
2813 ['26', '255', '408', '80', '35', '157', '17', '119', '58', '223', '345', '468', '0', '47', '37', '219', '189', '131', '5', '39', '490', '11', '169', '147', '82', '89', '187', '14', '41', '192', '19', '148', '109', '60', '57', '66', '7', '93', '24', '274', '198', '395', '2', '6', '413', '319', '299', '303', '30', '71', '53', '98', '156', '114', '210', '65', '33', '97', '218', '3', '61', '15', '92', '236', '25', '191', '38', '301', '320', '196', '155', '115', '267', '79', '94', '359', '478', '73', '22', '204', '75', '10', '387', '185', '23', '63', '91', '172', '279', '104', '28', '9', '143', '435', '127', '27', '1', '46', '171', '278', '317', '103', '18', '102', '68', '365', '141', '167', '96', '8']
2814 ['26', '255', '408', '80', '35', '157', '17', '119', '58', '223', '345', '468', '0', '47', '37', '219', '189', '131', '5', '39', '490', '11', '169', '147', '82', '89', '187', '14', '41', '192', '19', '148', '109', '60', '57', '66', '7', '93', '24', '274', '198', '395', '2', '6', '413', '319', '299', '303', '30', '71', '53', '98', '156', '114', '210', '65', '33', '97', '218', '3', '61', '15', '92', '236', '25', '191', '38', '301', '320', '196', '155', '115', '267', '79', '94', '359', '478', '73', '22', '204', '75', '10', '387', '185', '23', '63', '91', '172', '279', '104', '28', '9', '143', '435', '127', '27', '1', '46', '171', '278', '317', '103', '18', '102', '68', '365', '141', '167', '96', '8']
2815 ['26', '255', '408', '80', '35', '157', '17', '119', '58', '223', '345', '468', '0', '47', '37', '219', '189', '131', '5', '39', '490', '11', '169', '147', '82', '89', '187', '14', '41', '192', '19', '148', '109', '60', '57', '66', '7', '93', '24', '274', '198', '395', '2', '6', '413', '319', '299', '303', '30', '71', '53', '98', '156', '114', '210', '65', '33', '97', '218', '3', '61', '15', '92', '236', '25', '191', '38', '301', '320', '196', '155', '115', '267', '79', '94', '359', '478', '73', '22', '204', '75', '10', '387', '185', '23', '63', '91', '172', '279', '104', '28', '9', '143', '435', '127', '27', '1', '46', '171', '278', '317', '103', '18', '102', '68', '365', '141', '167', '96', '8']
2826 ['26', '255', '408', '80', '35', '17', '119', '58', '223', '345', '468', '0', '47', '37', '189', '131', '5', '39', '490', '11', '147', '82', '89', '187', '41', '192', '19', '148', '109', '60', '66', '7', '93', '274', '198', '395', '2', '6', '413', '319', '299', '303', '30', '71', '53', '98', '156', '114', '210', '65', '33', '97', '218', '3', '61', '15', '92', '236', '25', '191', '38', '301', '320', '196', '155', '267', '79', '359', '478', '73', '22', '204', '75', '10', '387', '185', '23', '63', '91', '172', '279', '28', '9', '143', '127', '27', '1', '46', '171', '278', '317', '103', '18', '102', '365', '141', '96', '157', '115', '57', '94', '14', '169', '167', '219', '24', '429', '483', '368', '170']
2827 ['26', '255', '408', '80', '35', '17', '119', '58', '223', '345', '468', '0', '47', '37', '189', '131', '5', '39', '490', '11', '147', '82', '89', '187', '41', '192', '19', '148', '109', '60', '66', '7', '93', '274', '198', '395', '2', '6', '413', '319', '299', '303', '30', '71', '53', '98', '156', '114', '210', '65', '33', '97', '218', '3', '61', '15', '92', '236', '25', '191', '38', '301', '320', '196', '155', '267', '79', '359', '478', '73', '22', '204', '75', '10', '387', '185', '23', '63', '91', '172', '279', '28', '9', '143', '127', '27', '1', '46', '171', '278', '317', '103', '18', '102', '365', '141', '96', '157', '115', '57', '94', '14', '169', '167', '219', '24', '429', '483', '368', '170']
2828 ['26', '255', '408', '80', '35', '17', '119', '58', '223', '345', '468', '0', '47', '37', '189', '131', '5', '39', '490', '11', '147', '82', '89', '187', '41', '192', '19', '148', '109', '60', '66', '7', '93', '274', '198', '395', '2', '6', '413', '319', '299', '303', '30', '71', '53', '98', '156', '114', '210', '65', '33', '97', '218', '3', '61', '15', '92', '236', '25', '191', '38', '301', '320', '196', '155', '267', '79', '359', '478', '73', '22', '204', '75', '10', '387', '185', '23', '63', '91', '172', '279', '28', '9', '143', '127', '27', '1', '46', '171', '278', '317', '103', '18', '102', '365', '141', '96', '157', '115', '57', '94', '14', '169', '167', '219', '24', '429', '483', '368', '328']
2829 ['26', '255', '408', '80', '35', '17', '119', '58', '223', '345', '468', '0', '47', '37', '189', '131', '5', '39', '490', '11', '147', '82', '89', '187', '41', '192', '19', '148', '109', '60', '66', '7', '93', '274', '198', '395', '2', '6', '413', '319', '299', '303', '30', '71', '53', '98', '156', '114', '210', '65', '33', '97', '218', '3', '61', '15', '92', '236', '25', '191', '38', '301', '320', '196', '155', '267', '79', '359', '478', '73', '22', '204', '75', '10', '387', '185', '23', '63', '91', '172', '279', '28', '9', '143', '127', '27', '1', '46', '171', '278', '317', '103', '18', '102', '365', '141', '96', '157', '115', '57', '94', '14', '169', '167', '219', '24', '429', '483', '368', '328']
2830 ['26', '255', '408', '80', '35', '17', '119', '58', '223', '345', '468', '0', '47', '37', '189', '131', '5', '39', '490', '11', '147', '82', '89', '187', '41', '192', '19', '148', '109', '60', '66', '7', '93', '274', '198', '395', '2', '6', '413', '319', '299', '303', '30', '71', '53', '98', '156', '114', '210', '65', '33', '97', '218', '3', '61', '15', '92', '236', '25', '191', '38', '301', '320', '196', '155', '267', '79', '359', '478', '73', '22', '204', '75', '10', '387', '185', '23', '63', '91', '172', '279', '28', '9', '143', '127', '27', '1', '46', '171', '278', '317', '103', '18', '102', '365', '141', '96', '157', '115', '57', '94', '14', '169', '167', '219', '24', '429', '483', '368', '328']
2831 ['26', '255', '408', '80', '35', '17', '119', '58', '223', '345', '468', '0', '47', '37', '189', '131', '5', '39', '490', '11', '147', '82', '89', '187', '41', '192', '19', '148', '109', '60', '66', '7', '93', '274', '198', '395', '2', '6', '413', '319', '299', '303', '30', '71', '53', '98', '156', '114', '210', '65', '33', '97', '218', '3', '61', '15', '92', '236', '25', '191', '38', '301', '320', '196', '155', '267', '79', '359', '478', '73', '22', '204', '75', '10', '387', '185', '23', '63', '91', '172', '279', '28', '9', '143', '127', '27', '1', '46', '171', '278', '317', '103', '18', '102', '365', '141', '96', '157', '115', '57', '94', '14', '169', '167', '219', '24', '429', '483', '368', '328']
2832 ['26', '255', '408', '80', '35', '17', '119', '58', '223', '345', '468', '0', '47', '37', '189', '131', '5', '39', '490', '11', '147', '82', '89', '187', '41', '192', '19', '148', '109', '60', '66', '7', '93', '274', '198', '395', '2', '6', '413', '319', '299', '303', '30', '71', '53', '98', '156', '114', '210', '65', '33', '97', '218', '3', '61', '15', '92', '236', '25', '191', '38', '301', '320', '196', '155', '267', '79', '359', '478', '73', '22', '204', '75', '10', '387', '185', '23', '63', '91', '172', '279', '28', '9', '143', '127', '27', '1', '46', '171', '278', '317', '103', '18', '102', '365', '141', '96', '157', '115', '57', '94', '14', '169', '167', '219', '24', '429', '483', '368', '328']
2833 ['26', '255', '408', '80', '35', '17', '119', '58', '223', '345', '468', '0', '47', '37', '189', '131', '5', '39', '490', '11', '147', '82', '89', '187', '41', '192', '19', '148', '109', '60', '66', '7', '93', '274', '198', '395', '2', '6', '413', '319', '299', '303', '30', '71', '53', '98', '156', '114', '210', '65', '33', '97', '218', '3', '61', '15', '92', '236', '25', '191', '38', '301', '320', '196', '155', '267', '79', '359', '478', '73', '22', '204', '75', '10', '387', '185', '23', '63', '91', '172', '279', '28', '9', '143', '127', '27', '1', '46', '171', '278', '317', '103', '18', '102', '365', '141', '96', '157', '115', '57', '94', '14', '169', '167', '219', '24', '429', '483', '368', '328']
2834 ['26', '255', '408', '80', '35', '17', '119', '58', '223', '345', '468', '0', '47', '37', '189', '131', '5', '39', '490', '11', '147', '82', '89', '187', '41', '192', '19', '148', '109', '60', '66', '7', '93', '274', '395', '2', '6', '413', '319', '299', '303', '30', '71', '53', '98', '156', '114', '210', '65', '33', '97', '218', '3', '61', '15', '92', '236', '25', '191', '38', '301', '320', '196', '155', '267', '79', '359', '478', '73', '22', '204', '75', '10', '387', '185', '23', '63', '91', '172', '279', '28', '9', '143', '127', '27', '1', '46', '171', '278', '317', '103', '18', '102', '365', '141', '96', '157', '115', '57', '94', '14', '169', '219', '24', '429', '368', '328', '198', '167', '104']
2835 ['26', '255', '408', '80', '35', '17', '119', '58', '223', '345', '468', '0', '47', '37', '189', '131', '5', '39', '490', '11', '147', '82', '89', '187', '41', '192', '19', '148', '109', '60', '66', '7', '93', '274', '395', '2', '6', '413', '319', '299', '303', '30', '71', '53', '98', '156', '114', '210', '65', '33', '97', '218', '3', '61', '15', '92', '236', '25', '191', '38', '301', '320', '196', '155', '267', '79', '359', '478', '73', '22', '204', '75', '10', '387', '185', '23', '63', '91', '172', '279', '28', '9', '143', '127', '27', '1', '46', '171', '278', '317', '103', '18', '102', '365', '141', '96', '157', '115', '57', '94', '14', '169', '219', '24', '429', '368', '328', '198', '167', '104']
2836 ['26', '255', '408', '80', '35', '17', '119', '58', '223', '345', '468', '0', '47', '37', '189', '131', '5', '39', '490', '11', '147', '82', '89', '187', '41', '192', '19', '148', '109', '60', '66', '7', '93', '274', '395', '2', '6', '413', '319', '299', '303', '30', '71', '53', '98', '156', '114', '210', '65', '33', '97', '218', '3', '61', '15', '92', '236', '25', '191', '38', '301', '320', '196', '155', '267', '79', '359', '478', '73', '22', '204', '75', '10', '387', '185', '23', '63', '91', '172', '279', '28', '9', '143', '127', '27', '1', '46', '171', '278', '317', '103', '18', '102', '365', '141', '96', '157', '115', '57', '94', '14', '169', '219', '24', '429', '368', '328', '198', '167', '104']
2837 ['26', '255', '408', '80', '35', '17', '119', '58', '223', '345', '468', '0', '47', '37', '189', '131', '5', '39', '490', '11', '147', '82', '89', '187', '41', '192', '19', '148', '109', '60', '66', '7', '93', '274', '395', '2', '6', '413', '319', '299', '303', '30', '71', '53', '98', '156', '114', '210', '65', '33', '97', '218', '3', '61', '15', '92', '236', '25', '191', '38', '301', '320', '196', '155', '267', '79', '359', '478', '73', '22', '204', '75', '10', '387', '185', '23', '63', '91', '172', '279', '28', '9', '143', '127', '27', '1', '46', '171', '278', '317', '103', '18', '102', '365', '141', '96', '157', '115', '57', '94', '14', '169', '219', '24', '429', '368', '328', '198', '167', '104']
2838 ['26', '255', '408', '80', '35', '17', '119', '58', '223', '345', '468', '0', '47', '37', '189', '131', '5', '39', '490', '11', '147', '82', '89', '187', '41', '192', '19', '148', '109', '60', '66', '7', '93', '274', '395', '2', '6', '413', '319', '299', '303', '30', '71', '53', '98', '156', '114', '210', '65', '33', '97', '218', '3', '61', '15', '92', '236', '25', '191', '38', '301', '320', '196', '155', '267', '79', '359', '478', '73', '22', '204', '75', '10', '387', '185', '23', '63', '91', '172', '279', '28', '9', '143', '127', '27', '1', '46', '171', '278', '317', '103', '18', '102', '365', '141', '96', '157', '115', '57', '94', '14', '169', '219', '24', '429', '368', '328', '198', '167', '104']
2839 ['26', '255', '408', '80', '35', '17', '119', '58', '223', '345', '468', '0', '47', '37', '189', '131', '5', '39', '490', '11', '147', '82', '89', '187', '41', '192', '19', '148', '109', '60', '66', '7', '93', '274', '395', '2', '6', '413', '319', '299', '303', '30', '71', '53', '98', '156', '114', '210', '65', '33', '97', '218', '3', '61', '15', '92', '236', '25', '191', '38', '301', '320', '196', '155', '267', '79', '359', '478', '73', '22', '204', '75', '10', '387', '185', '23', '63', '91', '172', '279', '28', '9', '143', '127', '27', '1', '46', '171', '278', '317', '103', '18', '102', '365', '141', '96', '157', '115', '57', '94', '14', '169', '219', '24', '429', '368', '328', '198', '167', '104']
2840 ['26', '255', '408', '80', '35', '17', '119', '58', '223', '345', '468', '0', '47', '37', '189', '131', '5', '39', '490', '11', '147', '82', '89', '187', '41', '192', '19', '148', '109', '60', '66', '7', '93', '274', '395', '2', '6', '413', '319', '299', '303', '30', '71', '53', '98', '156', '114', '210', '65', '33', '97', '218', '3', '61', '15', '92', '236', '25', '191', '38', '301', '320', '196', '155', '267', '79', '359', '478', '73', '22', '204', '75', '10', '387', '185', '23', '63', '91', '172', '279', '28', '9', '143', '127', '27', '1', '46', '171', '278', '317', '103', '18', '102', '365', '141', '96', '157', '115', '57', '94', '14', '169', '219', '24', '429', '368', '328', '198', '167', '104']
