0 ['379', '237', '200', '91', '358', '48', '229', '139', '6', '419', '346', '483', '89', '444', '27', '242', '405', '49', '32', '37', '327', '286', '486', '259', '114', '481', '46', '87', '426', '106', '132', '463', '185', '311', '24', '359', '11', '78', '100', '95', '392', '428', '2', '105', '107', '207', '174', '199', '402', '128', '369', '280', '376', '452', '166', '223', '320', '118', '329', '297', '33', '74', '342', '43', '389', '25', '156', '289', '155', '457', '243', '125', '165', '168', '116', '235', '112', '261', '19', '269', '403', '370', '468', '313', '210', '64', '209', '15', '264', '420', '339', '441', '190', '485', '115', '153', '13', '195', '375', '295', '350', '360', '340', '492', '490', '150', '188', '134', '47', '410']
2865 ['127', '75', '27', '141', '13', '94', '124', '244', '490', '255', '187', '14', '155', '20', '19', '91', '25', '274', '154', '1', '92', '71', '39', '22', '109', '60', '293', '5', '156', '395', '303', '56', '66', '299', '24', '111', '7', '80', '191', '79', '93', '408', '3', '86', '10', '23', '53', '485', '47', '6', '54', '97', '365', '41', '2', '9', '189', '320', '0', '148', '119', '96', '146', '278', '298', '28', '98', '89', '416', '196', '82', '356', '57', '210', '61', '18', '147', '345', '368', '103', '143', '58', '223', '236', '382', '17', '219', '172', '218', '46', '15', '288', '74', '37', '11', '63', '84', '131', '157', '114', '38', '192', '169', '338', '317', '140', '478', '104', '358', '123']
2866 ['127', '75', '27', '141', '13', '94', '124', '244', '490', '255', '187', '14', '155', '20', '19', '91', '25', '274', '154', '1', '92', '71', '39', '22', '109', '60', '293', '5', '156', '395', '303', '56', '66', '299', '24', '111', '7', '80', '191', '79', '93', '408', '3', '86', '10', '23', '53', '485', '47', '6', '54', '97', '365', '41', '2', '9', '189', '320', '0', '148', '119', '96', '146', '278', '298', '28', '98', '89', '416', '196', '82', '356', '57', '210', '61', '18', '147', '345', '368', '103', '143', '58', '223', '236', '382', '17', '219', '172', '218', '46', '15', '288', '74', '37', '11', '63', '84', '131', '157', '114', '38', '192', '169', '338', '317', '140', '478', '104', '358', '123']
2867 ['127', '75', '27', '141', '13', '94', '124', '244', '490', '255', '187', '14', '155', '20', '19', '91', '25', '274', '154', '1', '92', '71', '39', '22', '109', '60', '293', '5', '156', '395', '303', '56', '66', '299', '24', '111', '7', '80', '191', '79', '93', '408', '3', '86', '10', '23', '53', '485', '47', '6', '54', '97', '365', '41', '2', '9', '189', '320', '0', '148', '119', '96', '146', '278', '298', '28', '98', '89', '416', '196', '82', '356', '57', '210', '61', '18', '147', '345', '368', '103', '143', '58', '223', '236', '382', '17', '219', '172', '218', '46', '15', '288', '74', '37', '11', '63', '84', '131', '157', '114', '38', '192', '169', '338', '317', '140', '478', '104', '358', '123']
2868 ['127', '75', '27', '141', '13', '94', '124', '244', '490', '255', '187', '14', '155', '20', '19', '91', '25', '274', '154', '1', '92', '71', '39', '22', '109', '60', '293', '5', '156', '395', '303', '56', '66', '299', '24', '111', '7', '80', '191', '79', '93', '408', '3', '86', '10', '23', '53', '485', '47', '6', '54', '97', '365', '41', '2', '9', '189', '320', '0', '148', '119', '96', '146', '278', '298', '28', '98', '89', '416', '196', '82', '356', '57', '210', '61', '18', '147', '345', '368', '103', '143', '58', '223', '236', '382', '17', '219', '172', '218', '46', '15', '288', '74', '37', '11', '63', '84', '131', '157', '114', '38', '192', '169', '338', '317', '140', '478', '104', '358', '123']
2869 ['127', '75', '27', '141', '13', '94', '124', '244', '490', '255', '187', '14', '155', '20', '19', '91', '25', '274', '154', '1', '92', '71', '39', '22', '109', '60', '293', '5', '156', '395', '303', '56', '66', '299', '24', '111', '7', '80', '191', '79', '93', '408', '3', '86', '10', '23', '53', '485', '47', '6', '54', '97', '365', '41', '2', '9', '189', '320', '0', '148', '119', '96', '146', '278', '298', '28', '98', '89', '416', '196', '82', '356', '57', '210', '61', '18', '147', '345', '368', '103', '143', '58', '223', '236', '382', '17', '219', '172', '218', '46', '15', '288', '74', '37', '11', '63', '84', '131', '157', '114', '38', '192', '169', '338', '317', '140', '478', '104', '358', '123']
2870 ['127', '75', '27', '141', '13', '94', '124', '244', '490', '255', '187', '14', '155', '20', '19', '91', '25', '274', '154', '1', '92', '71', '39', '22', '109', '60', '293', '5', '156', '395', '303', '56', '66', '299', '24', '111', '7', '80', '191', '79', '93', '408', '3', '86', '10', '23', '53', '485', '47', '6', '54', '97', '365', '41', '2', '9', '189', '320', '0', '148', '119', '96', '146', '278', '298', '28', '98', '89', '416', '196', '82', '356', '57', '210', '61', '18', '147', '345', '368', '103', '143', '58', '223', '236', '382', '17', '219', '172', '218', '46', '15', '288', '74', '37', '11', '63', '84', '131', '157', '114', '38', '192', '169', '338', '317', '140', '478', '104', '358', '123']
2871 ['127', '75', '27', '141', '13', '94', '124', '244', '490', '255', '187', '14', '155', '20', '19', '91', '25', '274', '154', '1', '92', '71', '39', '22', '109', '60', '293', '5', '156', '395', '303', '56', '66', '299', '24', '111', '7', '80', '191', '79', '93', '408', '3', '86', '10', '23', '53', '485', '47', '6', '54', '97', '365', '41', '2', '9', '189', '320', '0', '148', '119', '96', '146', '278', '298', '28', '98', '89', '416', '196', '82', '356', '57', '210', '61', '18', '147', '345', '368', '103', '143', '58', '223', '236', '382', '17', '219', '172', '218', '46', '15', '288', '74', '37', '11', '63', '84', '131', '157', '114', '38', '192', '169', '338', '317', '140', '478', '104', '358', '123']
2882 ['127', '75', '27', '141', '13', '244', '490', '255', '187', '14', '155', '20', '19', '91', '25', '274', '154', '1', '92', '39', '22', '109', '60', '293', '5', '395', '303', '56', '66', '299', '24', '7', '80', '191', '79', '408', '3', '10', '23', '53', '485', '47', '6', '54', '97', '365', '41', '2', '9', '189', '320', '0', '148', '119', '96', '146', '278', '298', '28', '98', '89', '416', '196', '82', '356', '57', '210', '61', '18', '147', '345', '368', '103', '143', '58', '223', '236', '382', '17', '219', '172', '218', '46', '15', '288', '74', '37', '11', '63', '84', '131', '157', '114', '38', '192', '169', '317', '478', '104', '358', '123', '156', '70', '338', '111', '428', '93', '71', '453', '203']
2883 ['127', '75', '27', '141', '13', '244', '490', '255', '187', '14', '155', '20', '19', '91', '25', '274', '154', '1', '92', '39', '22', '109', '60', '293', '5', '395', '303', '56', '66', '299', '24', '7', '80', '191', '79', '408', '3', '10', '23', '53', '485', '47', '6', '54', '97', '365', '41', '2', '9', '189', '320', '0', '148', '119', '96', '146', '278', '298', '28', '98', '89', '416', '196', '82', '356', '57', '210', '61', '18', '147', '345', '368', '103', '143', '58', '223', '236', '382', '17', '219', '172', '218', '46', '15', '288', '74', '37', '11', '63', '84', '131', '157', '114', '38', '192', '169', '317', '478', '104', '358', '123', '156', '70', '338', '111', '428', '93', '71', '453', '203']
2884 ['127', '75', '27', '141', '13', '244', '490', '255', '187', '14', '155', '20', '19', '91', '25', '274', '154', '1', '92', '39', '22', '109', '60', '293', '5', '395', '303', '56', '66', '299', '24', '7', '80', '191', '79', '408', '3', '10', '23', '53', '485', '47', '6', '54', '97', '365', '41', '2', '9', '189', '320', '0', '148', '119', '96', '146', '278', '298', '28', '98', '89', '416', '196', '82', '356', '57', '210', '61', '18', '147', '345', '368', '103', '143', '58', '223', '236', '382', '17', '219', '172', '218', '46', '15', '288', '74', '37', '11', '63', '84', '131', '157', '114', '38', '192', '169', '317', '478', '104', '358', '123', '156', '70', '338', '111', '428', '93', '71', '453', '203']
2885 ['127', '75', '27', '141', '13', '244', '490', '255', '187', '14', '155', '20', '19', '91', '25', '274', '154', '1', '92', '39', '22', '109', '60', '293', '5', '395', '303', '56', '66', '299', '24', '7', '80', '191', '79', '408', '3', '10', '23', '53', '485', '47', '6', '54', '97', '365', '41', '2', '9', '189', '320', '0', '148', '119', '96', '146', '278', '298', '28', '98', '89', '416', '196', '82', '356', '57', '210', '61', '18', '147', '345', '368', '103', '143', '58', '223', '236', '382', '17', '219', '172', '218', '46', '15', '288', '74', '37', '11', '63', '84', '131', '157', '114', '38', '192', '169', '317', '478', '104', '358', '123', '156', '70', '338', '111', '428', '93', '71', '453', '203']
2886 ['127', '75', '27', '141', '13', '244', '490', '255', '187', '14', '155', '20', '19', '91', '25', '274', '154', '1', '92', '39', '22', '109', '60', '293', '5', '395', '303', '56', '66', '299', '24', '7', '80', '191', '79', '408', '3', '10', '23', '53', '485', '47', '6', '54', '97', '365', '41', '2', '9', '189', '320', '0', '148', '119', '96', '146', '278', '298', '28', '98', '89', '416', '196', '82', '356', '57', '210', '61', '18', '147', '345', '368', '103', '143', '58', '223', '236', '382', '17', '219', '172', '218', '46', '15', '288', '74', '37', '11', '63', '84', '131', '157', '114', '38', '192', '169', '317', '478', '104', '358', '123', '156', '70', '338', '111', '428', '93', '71', '453', '203']
2887 ['127', '75', '27', '141', '13', '244', '490', '255', '187', '14', '155', '20', '19', '91', '25', '274', '1', '92', '39', '22', '109', '60', '293', '5', '395', '303', '56', '66', '299', '24', '7', '80', '191', '79', '408', '3', '10', '23', '53', '485', '47', '6', '54', '97', '365', '41', '2', '9', '189', '320', '0', '148', '119', '96', '146', '278', '298', '28', '98', '89', '416', '196', '82', '356', '57', '210', '61', '18', '147', '345', '368', '103', '143', '58', '223', '236', '382', '17', '219', '172', '218', '46', '15', '288', '74', '37', '11', '63', '84', '131', '157', '114', '38', '192', '169', '317', '478', '104', '358', '123', '156', '70', '338', '111', '428', '93', '71', '203', '154', '179']
2888 ['127', '75', '27', '141', '13', '244', '490', '255', '187', '14', '155', '20', '19', '91', '25', '274', '1', '92', '39', '22', '109', '60', '293', '5', '395', '303', '56', '66', '299', '24', '7', '80', '191', '79', '408', '3', '10', '23', '53', '485', '47', '6', '54', '97', '365', '41', '2', '9', '189', '320', '0', '148', '119', '96', '146', '278', '298', '28', '98', '89', '416', '196', '82', '356', '57', '210', '61', '18', '147', '345', '368', '103', '143', '58', '223', '236', '382', '17', '219', '172', '218', '46', '15', '288', '74', '37', '11', '63', '84', '131', '157', '114', '38', '192', '169', '317', '478', '104', '358', '123', '156', '70', '338', '111', '428', '93', '71', '154', '179', '162']
2889 ['127', '75', '27', '141', '13', '244', '490', '255', '187', '14', '155', '20', '19', '91', '25', '274', '1', '92', '39', '22', '109', '60', '293', '5', '395', '303', '56', '66', '299', '24', '7', '80', '191', '79', '408', '3', '10', '23', '53', '485', '47', '6', '54', '97', '365', '41', '2', '9', '189', '320', '0', '148', '119', '96', '146', '278', '298', '28', '98', '89', '416', '196', '82', '356', '57', '210', '61', '18', '147', '345', '368', '103', '143', '58', '223', '236', '382', '17', '219', '172', '218', '46', '15', '288', '74', '37', '11', '63', '84', '131', '157', '114', '38', '192', '169', '317', '478', '104', '358', '123', '156', '70', '338', '111', '428', '93', '71', '154', '179', '162']
2890 ['127', '75', '27', '141', '13', '244', '490', '255', '187', '14', '155', '20', '19', '91', '25', '274', '1', '92', '39', '22', '109', '60', '293', '5', '395', '303', '56', '66', '299', '24', '7', '80', '191', '79', '408', '3', '10', '23', '53', '485', '47', '6', '54', '97', '365', '41', '2', '9', '189', '320', '0', '148', '119', '96', '146', '278', '298', '28', '98', '89', '416', '196', '82', '356', '57', '210', '61', '18', '147', '345', '368', '103', '143', '58', '223', '236', '382', '17', '219', '172', '218', '46', '15', '288', '74', '37', '11', '63', '84', '131', '157', '114', '38', '192', '169', '317', '478', '104', '358', '123', '156', '70', '338', '111', '428', '93', '71', '154', '179', '162']
2891 ['127', '75', '27', '141', '13', '244', '490', '255', '187', '14', '155', '20', '19', '91', '25', '274', '1', '92', '39', '22', '109', '60', '293', '5', '395', '303', '56', '66', '299', '24', '7', '80', '191', '79', '408', '3', '10', '23', '53', '485', '47', '6', '54', '97', '365', '41', '2', '9', '189', '320', '0', '148', '119', '96', '146', '278', '298', '28', '98', '89', '416', '196', '82', '356', '57', '210', '61', '18', '147', '345', '368', '103', '143', '58', '223', '236', '382', '17', '219', '172', '218', '46', '15', '288', '74', '37', '11', '63', '84', '131', '157', '114', '38', '192', '169', '317', '478', '104', '358', '123', '156', '70', '338', '111', '428', '93', '71', '154', '179', '162']
2892 ['127', '75', '27', '141', '13', '244', '490', '255', '187', '14', '155', '20', '19', '91', '25', '274', '1', '92', '39', '22', '109', '60', '293', '5', '395', '303', '56', '66', '299', '24', '7', '80', '191', '79', '408', '3', '10', '23', '53', '485', '47', '6', '54', '97', '365', '41', '2', '9', '189', '320', '0', '148', '119', '96', '146', '278', '298', '28', '98', '89', '416', '196', '82', '356', '57', '210', '61', '18', '147', '345', '368', '103', '143', '58', '223', '236', '382', '17', '219', '172', '218', '46', '15', '288', '74', '37', '11', '63', '84', '131', '157', '114', '38', '192', '169', '317', '478', '104', '358', '123', '156', '70', '338', '111', '428', '93', '71', '154', '179', '162']
2893 ['127', '75', '27', '141', '13', '244', '490', '255', '187', '14', '155', '20', '19', '91', '25', '274', '1', '92', '39', '22', '109', '60', '293', '5', '395', '303', '56', '66', '299', '24', '7', '80', '191', '79', '408', '3', '10', '23', '53', '485', '47', '6', '54', '97', '365', '41', '2', '9', '189', '320', '0', '148', '119', '96', '146', '278', '298', '28', '98', '89', '416', '196', '82', '356', '57', '210', '61', '18', '147', '345', '368', '103', '143', '58', '223', '236', '382', '17', '219', '172', '218', '46', '15', '288', '74', '37', '11', '63', '84', '131', '157', '114', '38', '192', '169', '317', '478', '104', '358', '123', '156', '70', '338', '111', '428', '93', '71', '154', '179', '162']
2894 ['127', '75', '27', '141', '13', '244', '490', '255', '187', '14', '155', '20', '19', '91', '25', '274', '1', '92', '39', '22', '109', '60', '293', '5', '395', '303', '56', '66', '299', '24', '7', '80', '191', '79', '408', '3', '10', '23', '53', '485', '47', '6', '54', '97', '365', '41', '2', '9', '189', '320', '0', '148', '119', '96', '146', '278', '298', '28', '98', '89', '416', '196', '82', '356', '57', '210', '61', '18', '147', '345', '368', '103', '143', '58', '223', '236', '382', '17', '219', '172', '218', '46', '15', '288', '74', '37', '11', '63', '84', '131', '157', '114', '38', '192', '169', '317', '478', '104', '358', '123', '156', '70', '338', '111', '428', '93', '71', '154', '179', '162']
2895 ['127', '75', '27', '141', '13', '244', '490', '255', '187', '14', '155', '20', '19', '91', '25', '274', '1', '92', '39', '22', '109', '60', '293', '5', '395', '303', '56', '66', '299', '24', '7', '80', '191', '79', '408', '3', '10', '23', '53', '485', '47', '6', '54', '97', '365', '41', '2', '9', '189', '320', '0', '148', '119', '96', '146', '278', '298', '28', '98', '89', '416', '196', '82', '356', '57', '210', '61', '18', '147', '345', '368', '103', '143', '58', '223', '236', '382', '17', '219', '172', '218', '46', '15', '288', '74', '37', '11', '63', '84', '131', '157', '114', '38', '192', '169', '317', '478', '104', '358', '123', '156', '70', '338', '111', '428', '93', '71', '154', '179', '162']
2896 ['127', '75', '27', '141', '13', '244', '490', '255', '187', '14', '155', '20', '19', '91', '25', '274', '1', '92', '39', '22', '109', '60', '293', '5', '395', '303', '56', '66', '299', '24', '7', '80', '191', '79', '408', '3', '10', '23', '53', '485', '47', '6', '54', '97', '365', '41', '2', '9', '189', '320', '0', '148', '119', '96', '146', '278', '298', '28', '98', '89', '416', '196', '82', '356', '57', '210', '61', '18', '147', '345', '368', '103', '143', '58', '223', '236', '382', '17', '219', '172', '218', '46', '15', '288', '74', '37', '11', '63', '84', '131', '157', '114', '38', '192', '169', '317', '478', '104', '358', '123', '156', '70', '338', '111', '428', '93', '71', '154', '179', '162']
2897 ['127', '75', '27', '141', '13', '244', '490', '255', '187', '14', '155', '20', '19', '91', '25', '274', '1', '92', '39', '22', '109', '60', '293', '5', '395', '303', '56', '66', '299', '24', '7', '80', '191', '79', '408', '3', '10', '23', '53', '485', '47', '6', '54', '97', '365', '41', '2', '9', '189', '320', '0', '148', '119', '96', '146', '278', '298', '28', '98', '89', '416', '196', '82', '356', '57', '210', '61', '18', '147', '345', '368', '103', '143', '58', '223', '236', '382', '17', '219', '172', '218', '46', '15', '288', '74', '37', '11', '63', '84', '131', '157', '114', '38', '192', '169', '317', '478', '104', '358', '123', '156', '70', '338', '111', '428', '93', '71', '154', '179', '162']
2898 ['127', '75', '27', '141', '13', '244', '490', '255', '187', '14', '155', '20', '19', '91', '25', '274', '1', '92', '39', '22', '109', '60', '293', '5', '395', '303', '56', '66', '299', '24', '7', '80', '191', '79', '408', '3', '10', '23', '53', '485', '47', '6', '54', '97', '365', '41', '2', '9', '189', '320', '0', '148', '119', '96', '146', '278', '298', '28', '98', '89', '416', '196', '82', '356', '57', '210', '61', '18', '147', '345', '368', '103', '143', '58', '223', '236', '382', '17', '219', '172', '218', '46', '15', '288', '74', '37', '11', '63', '84', '131', '157', '114', '38', '192', '169', '317', '478', '104', '358', '123', '156', '70', '338', '111', '428', '93', '71', '154', '179', '162']
2909 ['127', '75', '27', '141', '13', '244', '490', '255', '187', '14', '155', '20', '19', '91', '25', '274', '1', '92', '39', '22', '109', '60', '293', '5', '395', '303', '56', '66', '299', '24', '7', '80', '191', '79', '408', '3', '10', '23', '53', '485', '47', '6', '54', '97', '365', '41', '2', '9', '189', '320', '0', '148', '119', '96', '146', '278', '298', '28', '98', '89', '416', '196', '82', '356', '57', '210', '61', '18', '147', '345', '368', '103', '143', '58', '223', '236', '382', '17', '219', '172', '218', '46', '15', '288', '74', '37', '11', '63', '84', '131', '157', '114', '38', '192', '169', '317', '478', '104', '358', '123', '156', '70', '338', '111', '93', '71', '154', '179', '83', '310']
2910 ['127', '75', '27', '141', '13', '244', '490', '255', '187', '14', '155', '20', '19', '91', '25', '274', '1', '92', '39', '22', '109', '60', '293', '5', '395', '303', '56', '66', '299', '24', '7', '80', '191', '79', '408', '3', '10', '23', '53', '485', '47', '6', '54', '97', '365', '41', '2', '9', '189', '320', '0', '148', '119', '96', '146', '278', '298', '28', '98', '89', '416', '196', '82', '356', '57', '210', '61', '18', '147', '345', '368', '103', '143', '58', '223', '236', '382', '17', '219', '172', '218', '46', '15', '288', '74', '37', '11', '63', '84', '131', '157', '114', '38', '192', '169', '317', '478', '104', '358', '123', '156', '70', '338', '111', '93', '71', '154', '179', '83', '310']
2911 ['127', '75', '27', '141', '13', '244', '490', '255', '187', '14', '155', '20', '19', '91', '25', '274', '1', '92', '39', '22', '109', '60', '293', '5', '395', '303', '56', '66', '299', '24', '7', '80', '191', '79', '408', '3', '10', '23', '53', '485', '47', '6', '54', '97', '365', '41', '2', '9', '189', '320', '0', '148', '119', '96', '146', '278', '298', '28', '98', '89', '416', '196', '82', '356', '57', '210', '61', '18', '147', '345', '368', '103', '143', '58', '223', '236', '382', '17', '219', '172', '218', '46', '15', '288', '74', '37', '11', '63', '84', '131', '157', '114', '38', '192', '169', '317', '478', '104', '358', '123', '156', '70', '338', '111', '93', '71', '154', '179', '83', '310']
2912 ['127', '75', '27', '141', '13', '244', '490', '255', '187', '14', '155', '20', '19', '91', '25', '274', '1', '92', '39', '22', '109', '60', '293', '5', '395', '303', '56', '66', '299', '24', '7', '80', '191', '79', '408', '3', '10', '23', '53', '485', '47', '6', '54', '97', '365', '41', '2', '9', '189', '320', '0', '148', '119', '96', '146', '278', '298', '28', '98', '89', '416', '196', '82', '356', '57', '210', '61', '18', '147', '345', '368', '103', '143', '58', '223', '236', '382', '17', '219', '172', '218', '46', '15', '288', '74', '37', '11', '63', '84', '131', '157', '114', '38', '192', '169', '317', '478', '104', '358', '123', '156', '70', '338', '111', '93', '71', '154', '179', '83', '310']
2913 ['127', '75', '27', '141', '13', '244', '490', '255', '187', '14', '155', '20', '19', '91', '25', '274', '1', '92', '39', '22', '109', '60', '293', '5', '395', '303', '56', '66', '299', '24', '7', '80', '191', '79', '408', '3', '10', '23', '53', '485', '47', '6', '54', '97', '365', '41', '2', '9', '189', '320', '0', '148', '119', '96', '146', '278', '298', '28', '98', '89', '416', '196', '82', '356', '57', '210', '61', '18', '147', '345', '368', '103', '143', '58', '223', '236', '382', '17', '219', '172', '218', '46', '15', '288', '74', '37', '11', '63', '84', '131', '157', '114', '38', '192', '169', '317', '478', '104', '358', '123', '156', '70', '338', '111', '93', '71', '154', '179', '83', '310']
2914 ['127', '75', '27', '141', '13', '244', '490', '255', '187', '14', '155', '20', '19', '91', '25', '274', '1', '92', '39', '22', '109', '60', '293', '5', '395', '303', '56', '66', '299', '24', '7', '80', '191', '79', '408', '3', '10', '23', '53', '485', '47', '6', '54', '97', '365', '41', '2', '9', '189', '320', '0', '148', '119', '96', '146', '278', '298', '28', '98', '89', '416', '196', '82', '356', '57', '210', '61', '18', '147', '345', '368', '103', '143', '58', '223', '236', '382', '17', '219', '172', '218', '46', '15', '288', '74', '37', '11', '63', '84', '131', '157', '114', '38', '192', '169', '317', '478', '104', '358', '123', '156', '70', '338', '111', '93', '71', '154', '179', '83', '310']
2915 ['127', '75', '27', '141', '13', '244', '490', '255', '187', '14', '155', '20', '19', '91', '25', '274', '1', '92', '39', '22', '109', '60', '293', '5', '395', '303', '56', '66', '299', '24', '7', '80', '191', '79', '408', '3', '10', '23', '53', '485', '47', '6', '54', '97', '365', '41', '2', '9', '189', '320', '0', '148', '119', '96', '146', '278', '298', '28', '98', '89', '416', '196', '82', '356', '57', '210', '61', '18', '147', '345', '368', '103', '143', '58', '223', '236', '382', '17', '219', '172', '218', '46', '15', '288', '74', '37', '11', '63', '84', '131', '157', '114', '38', '192', '169', '317', '478', '104', '358', '123', '156', '70', '338', '111', '93', '71', '154', '179', '83', '310']
2916 ['127', '75', '27', '141', '13', '244', '490', '255', '187', '14', '155', '20', '19', '91', '25', '274', '1', '92', '39', '22', '109', '60', '293', '5', '395', '303', '56', '66', '299', '24', '7', '80', '191', '79', '408', '3', '10', '23', '53', '485', '47', '6', '54', '97', '365', '41', '2', '9', '189', '320', '0', '148', '119', '96', '146', '278', '298', '28', '98', '89', '416', '196', '82', '356', '57', '210', '61', '18', '147', '345', '368', '103', '143', '58', '223', '236', '382', '17', '219', '172', '218', '46', '15', '288', '74', '37', '11', '63', '84', '131', '157', '114', '38', '192', '169', '317', '478', '104', '358', '123', '156', '70', '338', '111', '93', '71', '154', '179', '83', '310']
2917 ['127', '75', '27', '141', '13', '244', '490', '255', '187', '14', '155', '20', '19', '91', '25', '274', '1', '92', '39', '22', '109', '60', '293', '5', '395', '303', '56', '66', '299', '24', '7', '80', '191', '79', '408', '3', '10', '23', '53', '485', '47', '6', '54', '97', '365', '41', '2', '9', '189', '320', '0', '148', '119', '96', '146', '278', '298', '28', '98', '89', '416', '196', '82', '356', '57', '210', '61', '18', '147', '345', '368', '103', '143', '58', '223', '236', '382', '17', '219', '172', '218', '46', '15', '288', '74', '37', '11', '63', '84', '131', '157', '114', '38', '192', '169', '317', '478', '104', '358', '123', '156', '70', '338', '111', '93', '71', '154', '179', '83', '310']
2918 ['127', '75', '27', '141', '13', '244', '490', '255', '187', '14', '155', '20', '19', '91', '25', '274', '1', '92', '39', '22', '109', '60', '293', '5', '395', '303', '56', '66', '299', '24', '7', '80', '191', '79', '408', '3', '10', '23', '53', '485', '47', '6', '54', '97', '365', '41', '2', '9', '189', '320', '0', '148', '119', '96', '146', '278', '298', '28', '98', '89', '416', '196', '82', '356', '57', '210', '61', '18', '147', '345', '368', '103', '143', '58', '223', '236', '382', '17', '219', '172', '218', '46', '15', '288', '74', '37', '11', '63', '84', '131', '157', '114', '38', '192', '169', '317', '478', '104', '358', '123', '156', '70', '338', '111', '93', '71', '154', '179', '83', '310']
2929 ['127', '75', '27', '141', '13', '244', '490', '255', '187', '14', '155', '20', '19', '91', '25', '274', '1', '92', '39', '22', '109', '60', '293', '5', '395', '303', '56', '66', '299', '24', '7', '80', '191', '79', '408', '10', '23', '53', '485', '47', '6', '54', '97', '365', '41', '2', '9', '189', '320', '0', '148', '119', '96', '146', '278', '298', '28', '98', '89', '416', '196', '82', '356', '57', '210', '61', '18', '147', '345', '368', '103', '143', '58', '223', '236', '382', '17', '219', '172', '218', '46', '15', '288', '74', '37', '11', '63', '84', '131', '157', '114', '38', '169', '317', '478', '104', '358', '156', '70', '338', '111', '93', '71', '154', '179', '83', '310', '267', '192', '472']
2930 ['127', '75', '27', '141', '13', '244', '490', '255', '187', '14', '155', '20', '19', '91', '25', '274', '1', '92', '39', '22', '109', '60', '293', '5', '395', '303', '56', '66', '299', '24', '7', '80', '191', '79', '408', '10', '23', '53', '485', '47', '6', '54', '97', '365', '41', '2', '9', '189', '320', '0', '148', '119', '96', '146', '278', '298', '28', '98', '89', '416', '196', '82', '356', '57', '210', '61', '18', '147', '345', '368', '103', '143', '58', '223', '236', '382', '17', '219', '172', '218', '46', '15', '288', '74', '37', '11', '63', '84', '131', '157', '114', '38', '169', '317', '478', '104', '358', '156', '70', '338', '111', '93', '71', '154', '179', '83', '310', '267', '192', '472']
2931 ['127', '75', '27', '141', '13', '244', '490', '255', '187', '14', '155', '20', '19', '91', '25', '274', '1', '92', '39', '22', '109', '60', '293', '5', '395', '303', '56', '66', '299', '24', '7', '80', '191', '79', '408', '10', '23', '53', '485', '47', '6', '54', '97', '365', '41', '2', '9', '189', '320', '0', '148', '119', '96', '146', '278', '298', '28', '98', '89', '416', '196', '82', '356', '57', '210', '61', '18', '147', '345', '368', '103', '143', '58', '223', '236', '382', '17', '219', '172', '218', '46', '15', '288', '74', '37', '11', '63', '84', '131', '157', '114', '38', '169', '317', '478', '104', '358', '156', '70', '338', '111', '93', '71', '154', '179', '83', '310', '267', '192', '472']
2932 ['127', '75', '27', '141', '13', '244', '490', '255', '187', '14', '155', '20', '19', '91', '25', '274', '1', '92', '39', '22', '109', '60', '293', '5', '395', '303', '56', '66', '299', '24', '7', '80', '191', '79', '408', '10', '23', '53', '485', '47', '6', '54', '97', '365', '41', '2', '9', '189', '320', '0', '148', '119', '96', '146', '278', '298', '28', '98', '89', '416', '196', '82', '356', '57', '210', '61', '18', '147', '345', '368', '103', '143', '58', '223', '236', '382', '17', '219', '172', '218', '46', '15', '288', '74', '37', '11', '63', '84', '131', '157', '114', '38', '169', '317', '478', '104', '358', '156', '70', '338', '111', '93', '71', '154', '179', '83', '310', '267', '192', '472']
2933 ['127', '75', '27', '141', '13', '244', '490', '255', '187', '14', '155', '20', '19', '91', '25', '274', '1', '92', '39', '22', '109', '60', '293', '5', '395', '303', '56', '66', '299', '24', '7', '80', '191', '79', '408', '10', '23', '53', '485', '47', '6', '54', '97', '365', '41', '2', '9', '189', '320', '0', '148', '119', '96', '146', '278', '298', '28', '98', '89', '416', '196', '82', '356', '57', '210', '61', '18', '147', '345', '368', '103', '143', '58', '223', '236', '382', '17', '219', '172', '218', '46', '15', '288', '74', '37', '11', '63', '84', '131', '157', '114', '38', '169', '317', '478', '104', '358', '156', '70', '338', '111', '93', '71', '154', '179', '83', '310', '267', '192', '472']
2934 ['127', '75', '27', '141', '13', '244', '490', '255', '187', '14', '155', '20', '19', '91', '25', '274', '1', '92', '39', '22', '109', '60', '293', '5', '395', '303', '56', '66', '299', '24', '7', '80', '191', '79', '408', '10', '23', '53', '485', '47', '6', '54', '97', '365', '41', '2', '9', '189', '320', '0', '148', '119', '96', '146', '278', '298', '28', '98', '89', '416', '196', '82', '356', '57', '210', '61', '18', '147', '345', '368', '103', '143', '58', '223', '236', '382', '17', '219', '172', '218', '46', '15', '288', '74', '37', '11', '63', '84', '131', '157', '114', '38', '169', '317', '478', '104', '358', '156', '70', '338', '111', '93', '71', '154', '179', '83', '310', '267', '192', '472']
