0 ['225', '241', '230', '152', '245', '67', '145', '195', '105', '179', '182', '161', '61', '157', '68', '104', '24', '187', '97', '39', '95', '189', '211', '25', '120']
2888 ['14', '184', '40', '172', '66', '182', '6', '236', '230', '113', '176', '53', '231', '168', '251', '234', '178', '209', '4', '169', '219', '199', '12', '76', '97']
2889 ['14', '184', '40', '172', '66', '182', '6', '236', '230', '113', '176', '53', '231', '168', '251', '234', '178', '209', '4', '169', '219', '199', '12', '76', '97']
2890 ['14', '184', '40', '172', '66', '182', '6', '236', '230', '113', '176', '53', '231', '168', '251', '234', '178', '209', '4', '169', '219', '199', '12', '76', '97']
2891 ['14', '184', '40', '172', '66', '182', '6', '236', '230', '113', '176', '53', '231', '168', '251', '234', '178', '209', '4', '169', '219', '199', '12', '76', '97']
2892 ['14', '184', '40', '172', '66', '182', '6', '236', '230', '113', '176', '53', '231', '168', '251', '234', '178', '209', '4', '169', '219', '199', '12', '76', '97']
2903 ['14', '184', '40', '172', '66', '182', '6', '236', '230', '113', '176', '53', '231', '168', '251', '234', '178', '4', '169', '219', '199', '12', '76', '137', '181']
2904 ['14', '184', '40', '172', '66', '182', '6', '236', '230', '113', '176', '53', '231', '168', '251', '234', '178', '4', '169', '219', '199', '12', '76', '137', '181']
2905 ['14', '184', '40', '172', '66', '182', '6', '236', '230', '113', '176', '53', '231', '168', '251', '234', '178', '4', '169', '219', '199', '12', '76', '137', '181']
2906 ['14', '184', '40', '172', '66', '182', '6', '236', '230', '113', '176', '53', '231', '168', '251', '234', '178', '4', '169', '219', '199', '12', '76', '137', '181']
2907 ['14', '184', '40', '172', '66', '182', '6', '236', '230', '113', '176', '53', '231', '168', '251', '234', '178', '4', '169', '219', '199', '12', '76', '137', '181']
2908 ['14', '184', '40', '172', '66', '182', '6', '236', '230', '113', '176', '53', '231', '168', '251', '234', '178', '4', '169', '219', '199', '12', '76', '137', '181']
2909 ['14', '184', '40', '172', '66', '182', '6', '236', '230', '113', '176', '53', '231', '168', '251', '234', '178', '4', '169', '219', '199', '12', '76', '137', '181']
2910 ['14', '184', '40', '172', '66', '182', '6', '236', '230', '113', '176', '53', '231', '168', '251', '234', '178', '4', '169', '219', '199', '12', '76', '137', '181']
2911 ['14', '184', '40', '172', '66', '182', '236', '230', '113', '176', '53', '231', '168', '251', '234', '178', '4', '169', '219', '199', '12', '76', '181', '6', '237']
2912 ['14', '184', '40', '172', '66', '182', '236', '230', '113', '176', '53', '231', '168', '251', '234', '178', '4', '169', '219', '199', '12', '76', '181', '6', '237']
2913 ['14', '184', '40', '172', '66', '182', '236', '230', '113', '176', '53', '231', '168', '251', '234', '178', '4', '169', '219', '199', '12', '76', '181', '6', '237']
2914 ['14', '184', '40', '172', '66', '182', '236', '230', '113', '176', '53', '231', '168', '251', '234', '178', '4', '169', '219', '199', '12', '76', '181', '6', '237']
2915 ['14', '184', '40', '172', '66', '182', '236', '230', '113', '176', '53', '231', '168', '251', '234', '178', '4', '169', '219', '199', '12', '76', '181', '6', '237']
2916 ['14', '184', '40', '172', '66', '182', '236', '230', '113', '176', '53', '231', '168', '251', '234', '178', '4', '169', '219', '199', '12', '76', '181', '6', '237']
2917 ['14', '184', '40', '172', '66', '182', '236', '230', '113', '176', '53', '231', '168', '251', '234', '178', '4', '169', '219', '199', '12', '76', '181', '6', '237']
2918 ['14', '184', '40', '172', '66', '182', '236', '230', '113', '176', '53', '231', '168', '251', '234', '178', '4', '169', '219', '199', '12', '76', '181', '6', '237']
2919 ['14', '184', '40', '172', '66', '182', '236', '230', '113', '176', '53', '231', '168', '251', '234', '178', '4', '169', '219', '199', '12', '76', '181', '6', '237']
2920 ['14', '184', '40', '172', '66', '182', '236', '230', '113', '176', '53', '231', '168', '251', '234', '178', '4', '169', '219', '199', '12', '76', '181', '6', '237']
2921 ['14', '184', '40', '172', '66', '182', '236', '230', '113', '176', '53', '231', '168', '251', '234', '178', '4', '169', '219', '199', '12', '76', '181', '6', '237']
2932 ['14', '184', '40', '172', '66', '182', '236', '230', '113', '176', '53', '231', '168', '251', '234', '178', '4', '169', '219', '199', '12', '6', '237', '76', '189']
2933 ['14', '184', '40', '172', '66', '182', '236', '230', '113', '176', '53', '231', '168', '251', '234', '178', '4', '169', '219', '199', '12', '6', '237', '76', '189']
2934 ['14', '184', '40', '172', '66', '182', '236', '230', '113', '176', '53', '231', '168', '251', '234', '178', '4', '169', '219', '199', '12', '6', '237', '76', '189']
2935 ['14', '184', '40', '172', '66', '182', '236', '230', '113', '176', '53', '231', '168', '251', '234', '178', '4', '169', '219', '199', '12', '6', '237', '76', '189']
2936 ['14', '184', '40', '172', '66', '182', '236', '230', '113', '176', '53', '231', '168', '251', '234', '178', '4', '169', '219', '199', '12', '6', '237', '76', '189']
2937 ['14', '184', '40', '172', '66', '182', '236', '230', '113', '176', '53', '231', '168', '251', '234', '178', '4', '169', '219', '199', '12', '6', '237', '76', '189']
2938 ['14', '184', '40', '172', '66', '182', '236', '230', '113', '176', '53', '231', '168', '251', '234', '178', '4', '169', '219', '199', '12', '6', '237', '76', '189']
2939 ['14', '184', '40', '172', '66', '182', '236', '230', '113', '176', '53', '231', '168', '251', '234', '178', '4', '169', '219', '199', '12', '6', '237', '76', '189']
2940 ['14', '184', '40', '172', '66', '182', '236', '230', '113', '176', '53', '231', '168', '251', '234', '178', '4', '169', '219', '199', '12', '6', '237', '76', '189']
2941 ['14', '184', '40', '172', '66', '182', '236', '230', '113', '176', '53', '231', '168', '251', '234', '178', '4', '169', '219', '199', '12', '6', '237', '76', '189']
2952 ['184', '40', '172', '66', '182', '230', '113', '176', '53', '231', '168', '251', '4', '169', '219', '12', '6', '76', '189', '236', '234', '14', '178', '199', '174']
2953 ['184', '40', '172', '66', '182', '230', '113', '176', '53', '231', '168', '251', '4', '169', '219', '12', '6', '76', '189', '236', '234', '14', '178', '199', '174']
2954 ['184', '40', '172', '66', '182', '230', '113', '176', '53', '231', '168', '251', '4', '169', '219', '12', '6', '76', '189', '236', '234', '14', '178', '199', '174']
2955 ['184', '40', '172', '66', '182', '230', '113', '176', '53', '231', '168', '251', '4', '169', '219', '12', '6', '76', '189', '236', '234', '14', '178', '199', '174']
2956 ['184', '40', '172', '66', '182', '230', '113', '176', '53', '231', '168', '251', '4', '169', '219', '12', '6', '76', '189', '236', '234', '14', '178', '199', '174']
2957 ['184', '40', '172', '66', '182', '230', '113', '176', '53', '231', '168', '251', '4', '169', '219', '12', '6', '76', '189', '236', '234', '14', '178', '199', '174']
2958 ['184', '40', '172', '66', '182', '230', '113', '176', '53', '231', '168', '251', '4', '169', '219', '12', '6', '76', '189', '236', '234', '14', '178', '199', '174']
2959 ['184', '40', '172', '66', '182', '230', '113', '176', '53', '231', '168', '251', '4', '169', '219', '12', '6', '76', '189', '236', '234', '14', '178', '199', '174']
2960 ['184', '40', '172', '66', '182', '230', '113', '176', '53', '231', '168', '251', '4', '169', '219', '12', '6', '76', '189', '236', '234', '14', '178', '199', '174']
2961 ['184', '40', '172', '66', '182', '230', '113', '176', '53', '231', '168', '251', '4', '169', '219', '12', '6', '76', '189', '236', '234', '14', '178', '199', '174']
2972 ['184', '40', '172', '66', '230', '113', '176', '53', '231', '168', '251', '4', '169', '219', '12', '6', '76', '189', '236', '14', '178', '199', '234', '182', '229']
2973 ['184', '40', '172', '66', '230', '113', '176', '53', '231', '168', '251', '4', '169', '219', '12', '6', '76', '189', '236', '14', '178', '199', '234', '182', '229']
2974 ['184', '40', '172', '66', '230', '113', '176', '53', '231', '168', '251', '4', '169', '219', '12', '6', '76', '189', '236', '14', '178', '199', '234', '182', '229']
2975 ['184', '40', '172', '66', '230', '113', '176', '53', '231', '168', '251', '4', '169', '219', '12', '6', '76', '189', '236', '14', '178', '199', '234', '182', '229']
2976 ['184', '40', '172', '66', '230', '113', '176', '53', '231', '168', '251', '4', '169', '219', '12', '6', '76', '189', '236', '14', '178', '199', '234', '182', '229']
2977 ['184', '40', '172', '66', '230', '113', '176', '53', '231', '168', '251', '4', '169', '219', '12', '6', '76', '189', '236', '14', '178', '199', '234', '182', '229']
2978 ['184', '40', '172', '66', '230', '113', '176', '53', '231', '168', '251', '4', '169', '219', '12', '6', '76', '189', '236', '14', '178', '199', '234', '182', '229']
2979 ['184', '40', '172', '66', '230', '113', '176', '53', '231', '168', '251', '4', '169', '219', '12', '6', '76', '189', '236', '14', '178', '199', '234', '182', '229']
2980 ['184', '40', '172', '66', '230', '113', '176', '53', '231', '168', '251', '4', '169', '219', '12', '6', '76', '189', '236', '14', '178', '199', '234', '182', '229']
2981 ['184', '40', '172', '66', '230', '113', '176', '53', '231', '168', '251', '4', '169', '219', '12', '6', '76', '189', '236', '14', '178', '199', '234', '182', '229']
2992 ['184', '40', '172', '66', '113', '176', '53', '231', '168', '251', '169', '219', '12', '6', '76', '236', '14', '178', '199', '234', '182', '189', '4', '230', '235']
2993 ['184', '40', '172', '66', '113', '176', '53', '231', '168', '251', '169', '219', '12', '6', '76', '236', '14', '178', '199', '234', '182', '189', '4', '230', '235']
2994 ['184', '40', '172', '66', '113', '176', '53', '231', '168', '251', '169', '219', '12', '6', '76', '236', '14', '178', '199', '234', '182', '189', '4', '230', '235']
2995 ['184', '40', '172', '66', '113', '176', '53', '231', '168', '251', '169', '219', '12', '6', '76', '236', '14', '178', '199', '234', '182', '189', '4', '230', '235']
2996 ['184', '40', '172', '66', '113', '176', '53', '231', '168', '251', '169', '219', '12', '6', '76', '236', '14', '178', '199', '234', '182', '189', '4', '230', '235']
2997 ['184', '40', '172', '66', '113', '176', '53', '231', '168', '251', '169', '219', '12', '6', '76', '236', '14', '178', '199', '234', '182', '189', '4', '230', '235']
2998 ['184', '40', '172', '66', '113', '176', '53', '231', '168', '251', '169', '219', '12', '6', '76', '236', '14', '178', '199', '234', '182', '189', '4', '230', '235']
2999 ['184', '40', '172', '66', '113', '176', '53', '231', '168', '251', '169', '219', '12', '6', '76', '236', '14', '178', '199', '234', '182', '189', '4', '230', '235']
3000 ['184', '40', '172', '66', '113', '176', '53', '231', '168', '251', '169', '219', '12', '6', '76', '236', '14', '178', '199', '234', '182', '189', '4', '230', '235']
3001 ['184', '40', '172', '66', '113', '176', '53', '231', '168', '251', '169', '219', '12', '6', '76', '236', '14', '178', '199', '234', '182', '189', '4', '230', '235']
3012 ['184', '40', '172', '66', '113', '176', '53', '231', '168', '251', '169', '219', '12', '6', '76', '236', '14', '178', '199', '234', '182', '4', '230', '209', '90']
3013 ['184', '40', '172', '66', '113', '176', '53', '231', '168', '251', '169', '219', '12', '6', '76', '236', '14', '178', '199', '234', '182', '4', '230', '209', '90']
3014 ['184', '40', '172', '66', '113', '176', '53', '231', '168', '251', '169', '219', '12', '6', '76', '236', '14', '178', '199', '234', '182', '4', '230', '209', '90']
3015 ['184', '40', '172', '66', '113', '176', '53', '231', '168', '251', '169', '219', '12', '6', '76', '236', '14', '178', '199', '234', '182', '4', '230', '209', '90']
3016 ['184', '40', '172', '66', '113', '176', '53', '231', '168', '251', '169', '219', '12', '6', '76', '236', '14', '178', '199', '234', '182', '4', '230', '209', '90']
3017 ['184', '40', '172', '66', '113', '176', '53', '231', '168', '251', '169', '219', '12', '6', '76', '236', '14', '178', '199', '234', '182', '4', '230', '209', '90']
3018 ['184', '40', '172', '66', '113', '176', '53', '231', '168', '251', '169', '219', '12', '6', '76', '236', '14', '178', '199', '234', '182', '4', '230', '209', '90']
3019 ['184', '40', '172', '66', '113', '176', '53', '231', '168', '251', '169', '219', '12', '6', '76', '236', '14', '178', '199', '234', '182', '4', '230', '209', '90']
3020 ['184', '40', '172', '66', '113', '176', '53', '231', '168', '251', '169', '219', '12', '6', '76', '236', '14', '178', '199', '234', '182', '4', '230', '209', '90']
3021 ['184', '40', '172', '66', '113', '176', '53', '231', '168', '251', '169', '219', '12', '6', '76', '236', '14', '178', '199', '234', '182', '4', '230', '209', '90']
3032 ['184', '172', '66', '113', '176', '53', '231', '168', '251', '169', '12', '6', '76', '236', '14', '199', '234', '182', '4', '230', '209', '178', '219', '40', '161']
3033 ['184', '172', '66', '113', '176', '53', '231', '168', '251', '169', '12', '6', '76', '236', '14', '199', '234', '182', '4', '230', '209', '178', '219', '40', '161']
3034 ['184', '172', '66', '113', '176', '53', '231', '168', '251', '169', '12', '6', '76', '236', '14', '199', '234', '182', '4', '230', '209', '178', '219', '40', '161']
3035 ['184', '172', '66', '113', '176', '53', '231', '168', '251', '169', '12', '6', '76', '236', '14', '199', '234', '182', '4', '230', '209', '178', '219', '40', '161']
3036 ['184', '172', '66', '113', '176', '53', '231', '168', '251', '169', '12', '6', '76', '236', '14', '199', '234', '182', '4', '230', '209', '178', '219', '40', '161']
3037 ['184', '172', '66', '113', '176', '53', '231', '168', '251', '169', '12', '6', '76', '236', '14', '199', '234', '182', '4', '230', '209', '178', '219', '40', '161']
3038 ['184', '172', '66', '113', '176', '53', '231', '168', '251', '169', '12', '6', '76', '236', '14', '199', '234', '182', '4', '230', '209', '178', '219', '40', '161']
3039 ['184', '172', '66', '113', '176', '53', '231', '168', '251', '169', '12', '6', '76', '236', '14', '199', '234', '182', '4', '230', '209', '178', '219', '40', '161']
3040 ['184', '172', '66', '113', '176', '53', '231', '168', '251', '169', '12', '6', '76', '236', '14', '199', '234', '182', '4', '230', '209', '178', '219', '40', '161']
3041 ['184', '172', '66', '113', '176', '53', '231', '168', '251', '169', '12', '6', '76', '236', '14', '199', '234', '182', '4', '230', '209', '178', '219', '40', '161']
3052 ['184', '172', '66', '113', '176', '53', '231', '168', '251', '169', '12', '76', '236', '14', '199', '234', '182', '4', '230', '209', '178', '219', '40', '6', '232']
3053 ['184', '172', '66', '113', '176', '53', '231', '168', '251', '169', '12', '76', '236', '14', '199', '234', '182', '4', '230', '209', '178', '219', '40', '6', '232']
3054 ['184', '172', '66', '113', '176', '53', '231', '168', '251', '169', '12', '76', '236', '14', '199', '234', '182', '4', '230', '209', '178', '219', '40', '6', '232']
3055 ['184', '172', '66', '113', '176', '53', '231', '168', '251', '169', '12', '76', '236', '14', '199', '234', '182', '4', '230', '209', '178', '219', '40', '6', '232']
3056 ['184', '172', '66', '113', '176', '53', '231', '168', '251', '169', '12', '76', '236', '14', '199', '234', '182', '4', '230', '209', '178', '219', '40', '6', '232']
3057 ['184', '172', '66', '113', '176', '53', '231', '168', '251', '169', '12', '76', '236', '14', '199', '234', '182', '4', '230', '209', '178', '219', '40', '6', '232']
3058 ['184', '172', '66', '113', '176', '53', '231', '168', '251', '169', '12', '76', '236', '14', '199', '234', '182', '4', '230', '209', '178', '219', '40', '6', '232']
3059 ['184', '172', '66', '113', '176', '53', '231', '168', '251', '169', '12', '76', '236', '14', '199', '234', '182', '4', '230', '209', '178', '219', '40', '6', '232']
3060 ['184', '172', '66', '113', '176', '53', '231', '168', '251', '169', '12', '76', '236', '14', '199', '234', '182', '4', '230', '209', '178', '219', '40', '6', '232']
3061 ['184', '172', '66', '113', '176', '53', '231', '168', '251', '169', '12', '76', '236', '14', '199', '234', '182', '4', '230', '209', '178', '219', '40', '6', '232']
3072 ['172', '66', '113', '176', '53', '231', '168', '251', '169', '12', '76', '236', '14', '199', '234', '182', '4', '230', '209', '178', '219', '40', '6', '184', '196']
3073 ['172', '66', '113', '176', '53', '231', '168', '251', '169', '12', '76', '236', '14', '199', '234', '182', '4', '230', '209', '178', '219', '40', '6', '184', '196']
3074 ['172', '66', '113', '176', '53', '231', '168', '251', '169', '12', '76', '236', '14', '199', '234', '182', '4', '230', '209', '178', '219', '40', '6', '184', '196']
3075 ['172', '66', '113', '176', '53', '231', '168', '251', '169', '12', '76', '236', '14', '199', '234', '182', '4', '230', '209', '178', '219', '40', '6', '184', '196']
3076 ['172', '66', '113', '176', '53', '231', '168', '251', '169', '12', '76', '236', '14', '199', '234', '182', '4', '230', '209', '178', '219', '40', '6', '184', '196']
3077 ['172', '66', '113', '176', '53', '231', '168', '251', '169', '12', '76', '236', '14', '199', '234', '182', '4', '230', '209', '178', '219', '40', '6', '184', '196']
3078 ['172', '66', '113', '176', '53', '231', '168', '251', '169', '12', '76', '236', '14', '199', '234', '182', '4', '230', '209', '178', '219', '40', '6', '184', '196']
3079 ['172', '66', '113', '176', '53', '231', '168', '251', '169', '12', '76', '236', '14', '199', '234', '182', '4', '230', '209', '178', '219', '40', '6', '184', '196']
3080 ['172', '66', '113', '176', '53', '231', '168', '251', '169', '12', '76', '236', '14', '199', '234', '182', '4', '230', '209', '178', '219', '40', '6', '184', '196']
3081 ['172', '66', '113', '176', '53', '231', '168', '251', '169', '12', '76', '236', '14', '199', '234', '182', '4', '230', '209', '178', '219', '40', '6', '184', '196']
3092 ['172', '66', '113', '176', '53', '231', '168', '251', '12', '76', '236', '14', '199', '234', '182', '4', '230', '209', '178', '40', '6', '184', '219', '169', '173']
3093 ['172', '66', '113', '176', '53', '231', '168', '251', '12', '76', '236', '14', '199', '234', '182', '4', '230', '209', '178', '40', '6', '184', '219', '169', '173']
3094 ['172', '66', '113', '176', '53', '231', '168', '251', '12', '76', '236', '14', '199', '234', '182', '4', '230', '209', '178', '40', '6', '184', '219', '169', '173']
3095 ['172', '66', '113', '176', '53', '231', '168', '251', '12', '76', '236', '14', '199', '234', '182', '4', '230', '209', '178', '40', '6', '184', '219', '169', '173']
3096 ['172', '66', '113', '176', '53', '231', '168', '251', '12', '76', '236', '14', '199', '234', '182', '4', '230', '209', '178', '40', '6', '184', '219', '169', '173']
3097 ['172', '66', '113', '176', '53', '231', '168', '251', '12', '76', '236', '14', '199', '234', '182', '4', '230', '209', '178', '40', '6', '184', '219', '169', '173']
3098 ['172', '66', '113', '176', '53', '231', '168', '251', '12', '76', '236', '14', '199', '234', '182', '4', '230', '209', '178', '40', '6', '184', '219', '169', '173']
3099 ['172', '66', '113', '176', '53', '231', '168', '251', '12', '76', '236', '14', '199', '234', '182', '4', '230', '209', '178', '40', '6', '184', '219', '169', '173']
3100 ['172', '66', '113', '176', '53', '231', '168', '251', '12', '76', '236', '14', '199', '234', '182', '4', '230', '209', '178', '40', '6', '184', '219', '169', '173']
3101 ['172', '66', '113', '176', '53', '231', '168', '251', '12', '76', '236', '14', '199', '234', '182', '4', '230', '209', '178', '40', '6', '184', '219', '169', '173']
3112 ['172', '66', '113', '176', '53', '231', '168', '251', '12', '236', '14', '199', '234', '182', '4', '230', '209', '178', '40', '6', '184', '219', '169', '76', '118']
3113 ['172', '66', '113', '176', '53', '231', '168', '251', '12', '236', '14', '199', '234', '182', '4', '230', '209', '178', '40', '6', '184', '219', '169', '76', '250']
3114 ['172', '66', '113', '176', '53', '231', '168', '251', '12', '236', '14', '199', '234', '182', '4', '230', '209', '178', '40', '6', '184', '219', '169', '76', '250']
3115 ['172', '66', '113', '176', '53', '231', '168', '251', '12', '236', '14', '199', '234', '182', '4', '230', '209', '178', '40', '6', '184', '219', '169', '76', '250']
3116 ['172', '66', '113', '176', '53', '231', '168', '251', '12', '236', '14', '199', '234', '182', '4', '230', '209', '178', '40', '6', '184', '219', '169', '76', '250']
3117 ['172', '66', '113', '176', '53', '231', '168', '251', '12', '236', '14', '199', '234', '182', '4', '230', '209', '178', '40', '6', '184', '219', '169', '76', '250']
3118 ['172', '66', '113', '176', '53', '231', '168', '251', '12', '236', '14', '199', '234', '182', '4', '230', '209', '178', '40', '6', '184', '219', '169', '76', '250']
3119 ['172', '66', '113', '176', '53', '231', '168', '251', '12', '236', '14', '199', '234', '182', '4', '230', '209', '178', '40', '6', '184', '219', '169', '76', '250']
3120 ['172', '66', '113', '176', '53', '231', '168', '251', '12', '236', '14', '199', '234', '182', '4', '230', '209', '178', '40', '6', '184', '219', '169', '76', '250']
3121 ['172', '66', '113', '176', '53', '231', '168', '251', '12', '236', '14', '199', '234', '182', '4', '230', '209', '178', '40', '6', '184', '219', '169', '76', '250']
3122 ['172', '66', '113', '176', '53', '231', '168', '251', '12', '236', '14', '199', '234', '182', '4', '230', '209', '178', '40', '6', '184', '219', '169', '76', '250']
3123 ['172', '66', '113', '176', '53', '231', '168', '251', '12', '236', '14', '199', '234', '182', '4', '230', '209', '178', '40', '6', '184', '219', '169', '76', '250']
3134 ['172', '66', '113', '176', '53', '231', '168', '251', '12', '236', '14', '199', '234', '182', '4', '230', '209', '40', '6', '184', '219', '169', '76', '178', '235']
3135 ['172', '66', '113', '176', '53', '231', '168', '251', '12', '236', '14', '199', '234', '182', '4', '230', '209', '40', '6', '184', '219', '169', '76', '178', '235']
3136 ['172', '66', '113', '176', '53', '231', '168', '251', '12', '236', '14', '199', '234', '182', '4', '230', '209', '40', '6', '184', '219', '169', '76', '178', '235']
3137 ['172', '66', '113', '176', '53', '231', '168', '251', '12', '236', '14', '199', '234', '182', '4', '230', '209', '40', '6', '184', '219', '169', '76', '178', '235']
3138 ['172', '66', '113', '176', '53', '231', '168', '251', '12', '236', '14', '199', '234', '182', '4', '230', '209', '40', '6', '184', '219', '169', '76', '178', '235']
3139 ['172', '66', '113', '176', '53', '231', '168', '251', '12', '236', '14', '199', '234', '182', '4', '230', '209', '40', '6', '184', '219', '169', '76', '178', '235']
3140 ['172', '66', '113', '176', '53', '231', '168', '251', '12', '236', '14', '199', '234', '182', '4', '230', '209', '40', '6', '184', '219', '169', '76', '178', '235']
3141 ['172', '66', '113', '176', '53', '231', '168', '251', '12', '236', '14', '199', '234', '182', '4', '230', '209', '40', '6', '184', '219', '169', '76', '178', '235']
3142 ['172', '66', '113', '176', '53', '231', '168', '251', '12', '236', '14', '199', '234', '182', '4', '230', '209', '40', '6', '184', '219', '169', '76', '178', '235']
3143 ['172', '66', '113', '176', '53', '231', '168', '251', '12', '236', '14', '199', '234', '182', '4', '230', '209', '40', '6', '184', '219', '169', '76', '178', '235']
3154 ['172', '66', '113', '53', '231', '168', '251', '14', '199', '234', '182', '4', '209', '40', '184', '219', '169', '76', '178', '236', '230', '176', '12', '6', '90']
3155 ['172', '66', '113', '53', '231', '168', '251', '14', '199', '234', '182', '4', '209', '40', '184', '219', '169', '76', '178', '236', '230', '176', '12', '6', '90']
3156 ['172', '66', '113', '53', '231', '168', '251', '14', '199', '234', '182', '4', '209', '40', '184', '219', '169', '76', '178', '236', '230', '176', '12', '6', '90']
3157 ['172', '66', '113', '53', '231', '168', '251', '14', '199', '234', '182', '4', '209', '40', '184', '219', '169', '76', '178', '236', '230', '176', '12', '6', '90']
3158 ['172', '66', '113', '53', '231', '168', '251', '14', '199', '234', '182', '4', '209', '40', '184', '219', '169', '76', '178', '236', '230', '176', '12', '6', '90']
3159 ['172', '66', '113', '53', '231', '168', '251', '14', '199', '234', '182', '4', '209', '40', '184', '219', '169', '76', '178', '236', '230', '176', '12', '6', '90']
3160 ['172', '66', '113', '53', '231', '168', '251', '14', '199', '234', '182', '4', '209', '40', '184', '219', '169', '76', '178', '236', '230', '176', '12', '6', '90']
3161 ['172', '66', '113', '53', '231', '168', '251', '14', '199', '234', '182', '4', '209', '40', '184', '219', '169', '76', '178', '236', '230', '176', '12', '6', '90']
3162 ['172', '66', '113', '53', '231', '168', '251', '14', '199', '234', '182', '4', '209', '40', '184', '219', '169', '76', '178', '236', '230', '176', '12', '6', '90']
3163 ['172', '66', '113', '53', '231', '168', '251', '14', '199', '234', '182', '4', '209', '40', '184', '219', '169', '76', '178', '236', '230', '176', '12', '6', '90']
3164 ['172', '66', '113', '53', '231', '168', '251', '14', '199', '234', '182', '4', '209', '40', '184', '219', '169', '76', '178', '236', '230', '176', '12', '6', '90']
3175 ['172', '66', '113', '53', '231', '168', '251', '14', '199', '234', '182', '4', '209', '40', '184', '219', '169', '76', '178', '236', '230', '176', '12', '6', '114']
3176 ['172', '66', '113', '53', '231', '168', '251', '14', '199', '234', '182', '4', '209', '40', '184', '219', '169', '76', '178', '236', '230', '176', '12', '6', '114']
3177 ['172', '66', '113', '53', '231', '168', '251', '14', '199', '234', '182', '4', '209', '40', '184', '219', '169', '76', '178', '236', '230', '176', '12', '6', '114']
3178 ['172', '66', '113', '53', '231', '168', '251', '14', '199', '234', '182', '4', '209', '40', '184', '219', '169', '76', '178', '236', '230', '176', '12', '6', '114']
3179 ['172', '66', '113', '53', '231', '168', '251', '14', '199', '234', '182', '4', '209', '40', '184', '219', '169', '76', '178', '236', '230', '176', '12', '6', '114']
3180 ['172', '66', '113', '53', '231', '168', '251', '14', '199', '234', '182', '4', '209', '40', '184', '219', '169', '76', '178', '236', '230', '176', '12', '6', '114']
3181 ['172', '66', '113', '53', '231', '168', '251', '14', '199', '234', '182', '4', '209', '40', '184', '219', '169', '76', '178', '236', '230', '176', '12', '6', '114']
3182 ['172', '66', '113', '53', '231', '168', '251', '14', '234', '182', '4', '209', '184', '219', '76', '236', '230', '176', '12', '6', '178', '169', '40', '199', '205']
3183 ['172', '66', '113', '53', '231', '168', '251', '14', '234', '182', '4', '209', '184', '219', '76', '236', '230', '176', '12', '6', '178', '169', '40', '199', '224']
3184 ['172', '66', '113', '53', '231', '168', '251', '14', '234', '182', '4', '209', '184', '219', '76', '236', '230', '176', '12', '6', '178', '169', '40', '199', '224']
3185 ['172', '66', '113', '53', '231', '168', '251', '14', '234', '182', '4', '209', '184', '219', '76', '236', '230', '176', '12', '6', '178', '169', '40', '199', '224']
3186 ['172', '66', '113', '53', '231', '168', '251', '14', '234', '182', '4', '209', '184', '219', '76', '236', '230', '176', '12', '6', '178', '169', '40', '199', '224']
3187 ['172', '66', '113', '53', '231', '168', '251', '14', '234', '182', '4', '209', '184', '219', '76', '236', '230', '176', '12', '6', '178', '169', '40', '199', '224']
3188 ['172', '66', '113', '53', '231', '168', '251', '14', '234', '182', '4', '209', '184', '219', '76', '236', '230', '176', '12', '6', '178', '169', '40', '199', '224']
3189 ['172', '66', '113', '53', '231', '168', '251', '14', '234', '182', '4', '209', '184', '219', '76', '236', '230', '176', '12', '6', '178', '169', '40', '199', '224']
3190 ['172', '66', '113', '53', '231', '168', '251', '14', '234', '182', '4', '209', '184', '219', '76', '236', '230', '176', '12', '6', '178', '169', '40', '199', '224']
3191 ['172', '66', '113', '53', '231', '168', '251', '14', '234', '182', '4', '209', '184', '219', '76', '236', '230', '176', '12', '6', '178', '169', '40', '199', '224']
3192 ['172', '66', '113', '53', '231', '168', '251', '14', '234', '182', '4', '209', '184', '219', '76', '236', '230', '176', '12', '6', '178', '169', '40', '199', '224']
3193 ['172', '66', '113', '53', '231', '168', '251', '14', '234', '182', '4', '209', '184', '219', '76', '236', '230', '176', '12', '6', '178', '169', '40', '199', '224']
3204 ['172', '66', '113', '53', '231', '168', '251', '14', '234', '182', '4', '209', '184', '219', '76', '236', '230', '176', '12', '6', '178', '169', '40', '199', '130']
3205 ['172', '66', '113', '53', '231', '168', '251', '14', '234', '182', '4', '209', '184', '219', '76', '236', '230', '176', '12', '6', '178', '169', '40', '199', '130']
3206 ['172', '66', '113', '53', '231', '168', '251', '14', '234', '182', '4', '209', '184', '219', '76', '236', '230', '176', '12', '6', '178', '169', '40', '199', '119']
3207 ['172', '66', '113', '53', '231', '168', '251', '14', '234', '182', '4', '209', '184', '219', '76', '236', '230', '176', '12', '6', '178', '169', '40', '199', '119']
3208 ['172', '66', '113', '53', '231', '168', '251', '14', '234', '182', '4', '209', '184', '219', '76', '236', '230', '176', '12', '6', '178', '169', '40', '199', '119']
3209 ['172', '66', '113', '53', '231', '168', '251', '14', '234', '182', '4', '209', '184', '219', '76', '236', '230', '176', '12', '6', '178', '169', '40', '199', '119']
3210 ['172', '66', '113', '53', '231', '168', '251', '14', '234', '182', '4', '209', '184', '219', '76', '236', '230', '176', '12', '6', '178', '169', '40', '199', '119']
3211 ['172', '66', '113', '53', '231', '168', '251', '14', '234', '182', '4', '209', '184', '219', '76', '236', '230', '176', '12', '6', '178', '169', '40', '199', '205']
