0 ['4', '23', '237', '9', '166', '64', '29', '137', '116', '196', '71', '103', '180', '91', '118', '121', '79', '48', '175', '11', '134', '158', '227', '150', '7']
1944 ['20', '238', '2', '22', '168', '232', '187', '165', '40', '0', '76', '66', '177', '236', '108', '182', '227', '6', '4', '30', '121', '184', '171', '249', '194']
1945 ['20', '238', '2', '22', '168', '232', '187', '165', '40', '0', '76', '66', '177', '236', '108', '182', '227', '6', '4', '30', '121', '184', '171', '249', '194']
1946 ['20', '238', '2', '22', '168', '232', '187', '165', '40', '0', '76', '66', '177', '236', '108', '182', '227', '6', '4', '30', '121', '184', '171', '249', '194']
1947 ['20', '238', '2', '22', '168', '232', '187', '165', '40', '0', '76', '66', '177', '236', '108', '182', '227', '6', '4', '30', '121', '184', '171', '249', '194']
1948 ['20', '238', '2', '22', '168', '232', '187', '40', '0', '76', '66', '177', '236', '108', '227', '6', '4', '30', '121', '184', '171', '249', '53', '182', '105']
1949 ['20', '238', '2', '22', '168', '232', '187', '40', '0', '76', '66', '177', '236', '108', '227', '6', '4', '30', '121', '184', '171', '249', '53', '182', '105']
1950 ['20', '238', '2', '22', '168', '232', '187', '40', '0', '76', '66', '177', '236', '108', '227', '6', '4', '30', '121', '184', '171', '249', '53', '182', '148']
1951 ['20', '238', '2', '22', '168', '232', '187', '40', '0', '76', '66', '177', '236', '108', '227', '6', '4', '30', '121', '184', '171', '249', '53', '182', '148']
1952 ['20', '238', '2', '22', '168', '232', '187', '40', '0', '76', '66', '177', '236', '108', '227', '6', '4', '30', '121', '184', '171', '249', '53', '182', '148']
1953 ['20', '238', '2', '22', '168', '232', '187', '40', '0', '76', '66', '177', '236', '108', '227', '6', '4', '30', '121', '184', '171', '249', '53', '182', '148']
1954 ['20', '238', '2', '22', '168', '232', '187', '40', '0', '76', '66', '177', '236', '108', '227', '6', '4', '30', '121', '184', '171', '249', '53', '182', '148']
1955 ['20', '238', '2', '22', '168', '232', '187', '40', '0', '76', '66', '177', '236', '108', '227', '6', '4', '30', '121', '184', '171', '249', '53', '182', '148']
1956 ['20', '238', '2', '22', '168', '232', '187', '40', '0', '76', '66', '177', '236', '108', '227', '6', '4', '30', '121', '184', '171', '249', '53', '182', '148']
1957 ['20', '238', '2', '22', '168', '232', '187', '40', '0', '76', '66', '177', '236', '108', '227', '6', '4', '30', '121', '184', '171', '249', '53', '182', '148']
1958 ['20', '238', '2', '22', '168', '232', '187', '40', '0', '76', '66', '177', '236', '108', '227', '6', '4', '30', '121', '184', '171', '249', '53', '182', '148']
1959 ['20', '238', '2', '22', '168', '232', '187', '40', '0', '76', '66', '177', '236', '108', '227', '6', '4', '30', '121', '184', '171', '249', '53', '182', '148']
1960 ['20', '238', '2', '22', '168', '232', '187', '40', '0', '76', '66', '177', '236', '108', '227', '6', '4', '30', '121', '184', '171', '249', '53', '182', '148']
1971 ['20', '238', '2', '168', '232', '187', '0', '76', '66', '177', '108', '227', '6', '4', '30', '121', '184', '171', '249', '53', '182', '236', '22', '40', '176']
1972 ['20', '238', '2', '168', '232', '187', '0', '76', '66', '177', '108', '227', '6', '4', '30', '121', '184', '171', '249', '53', '182', '236', '22', '40', '176']
1973 ['20', '238', '2', '168', '232', '187', '0', '76', '66', '177', '108', '227', '6', '4', '30', '121', '184', '171', '249', '53', '182', '236', '22', '40', '198']
1974 ['20', '238', '2', '168', '232', '187', '0', '76', '66', '177', '108', '227', '6', '4', '30', '121', '184', '171', '249', '53', '182', '236', '22', '40', '198']
1975 ['20', '238', '2', '168', '232', '187', '0', '76', '66', '177', '108', '227', '6', '4', '30', '121', '184', '171', '249', '53', '182', '236', '22', '40', '198']
1976 ['20', '238', '2', '168', '232', '187', '0', '76', '66', '177', '108', '227', '6', '4', '30', '121', '184', '171', '249', '53', '182', '236', '22', '40', '198']
1977 ['20', '238', '2', '168', '232', '187', '0', '76', '66', '177', '108', '227', '6', '4', '30', '121', '184', '171', '249', '53', '182', '236', '22', '40', '198']
1978 ['20', '238', '2', '168', '232', '187', '0', '76', '66', '177', '108', '227', '6', '4', '30', '121', '184', '171', '249', '53', '182', '236', '22', '40', '198']
1979 ['20', '238', '2', '168', '232', '187', '0', '76', '66', '177', '108', '6', '4', '30', '121', '184', '171', '249', '53', '182', '236', '22', '40', '227', '230']
1980 ['20', '238', '2', '168', '232', '187', '0', '76', '66', '177', '108', '6', '4', '30', '121', '184', '171', '249', '53', '182', '236', '22', '40', '227', '230']
1981 ['20', '238', '2', '168', '232', '187', '0', '76', '66', '177', '108', '6', '4', '30', '121', '184', '171', '249', '53', '182', '236', '22', '40', '227', '230']
1982 ['20', '238', '2', '168', '232', '187', '0', '76', '66', '177', '108', '6', '4', '30', '121', '184', '171', '249', '53', '182', '236', '22', '40', '227', '230']
1983 ['20', '238', '2', '168', '232', '187', '0', '76', '66', '177', '108', '6', '4', '30', '121', '184', '171', '249', '53', '182', '236', '22', '40', '227', '230']
1984 ['20', '238', '2', '168', '232', '187', '0', '76', '66', '177', '108', '6', '4', '30', '121', '184', '171', '249', '53', '182', '236', '22', '40', '227', '230']
1985 ['20', '238', '2', '168', '232', '187', '0', '76', '66', '177', '108', '6', '4', '30', '121', '184', '171', '249', '53', '182', '236', '22', '40', '227', '230']
1986 ['20', '238', '2', '168', '232', '187', '0', '76', '66', '177', '108', '6', '4', '30', '121', '184', '171', '249', '53', '182', '236', '22', '40', '227', '230']
1987 ['20', '238', '2', '168', '232', '187', '0', '76', '66', '177', '108', '6', '4', '30', '121', '184', '171', '249', '53', '182', '236', '22', '40', '227', '230']
1988 ['20', '238', '2', '168', '232', '187', '0', '76', '66', '177', '108', '6', '4', '30', '121', '184', '171', '249', '53', '182', '236', '22', '40', '227', '230']
1989 ['20', '238', '2', '168', '232', '187', '0', '76', '66', '177', '108', '6', '4', '30', '121', '184', '171', '249', '53', '182', '236', '22', '40', '227', '230']
2000 ['20', '238', '2', '168', '232', '187', '0', '76', '66', '177', '108', '6', '4', '30', '121', '184', '171', '249', '53', '182', '22', '40', '227', '236', '179']
2001 ['20', '238', '2', '168', '232', '187', '0', '76', '66', '177', '108', '6', '4', '30', '121', '184', '171', '249', '53', '182', '22', '40', '227', '236', '179']
2002 ['20', '238', '2', '168', '232', '187', '0', '76', '66', '177', '108', '6', '4', '30', '121', '184', '171', '249', '53', '182', '22', '40', '227', '236', '179']
2003 ['20', '238', '2', '168', '232', '187', '0', '76', '66', '177', '108', '6', '4', '30', '121', '184', '171', '249', '53', '182', '22', '40', '227', '236', '179']
2004 ['20', '238', '2', '168', '232', '187', '0', '76', '66', '177', '108', '6', '4', '30', '121', '184', '171', '249', '53', '182', '22', '40', '227', '236', '179']
2005 ['20', '238', '2', '168', '232', '187', '0', '76', '66', '177', '108', '6', '4', '30', '121', '184', '171', '249', '53', '182', '22', '40', '227', '236', '179']
2006 ['20', '238', '2', '168', '232', '187', '0', '76', '66', '177', '108', '6', '4', '30', '121', '184', '171', '249', '53', '182', '22', '40', '227', '236', '179']
2007 ['20', '238', '2', '168', '232', '187', '0', '76', '66', '177', '108', '6', '4', '30', '121', '184', '171', '249', '53', '182', '22', '40', '227', '236', '179']
2008 ['20', '238', '2', '168', '232', '187', '0', '76', '66', '177', '108', '6', '4', '30', '121', '184', '171', '249', '53', '182', '22', '40', '227', '236', '179']
2009 ['20', '238', '2', '168', '232', '187', '0', '76', '66', '177', '108', '6', '4', '30', '121', '184', '171', '249', '53', '182', '22', '40', '227', '236', '179']
2020 ['20', '238', '2', '168', '187', '0', '76', '66', '6', '4', '30', '121', '184', '171', '249', '53', '182', '22', '40', '227', '236', '177', '108', '232', '97']
2021 ['20', '238', '2', '168', '187', '0', '76', '66', '6', '4', '30', '121', '184', '171', '249', '53', '182', '22', '40', '227', '236', '177', '108', '232', '97']
2022 ['20', '238', '2', '168', '187', '0', '76', '66', '6', '4', '30', '121', '184', '171', '249', '53', '182', '22', '40', '227', '236', '177', '108', '232', '97']
2023 ['20', '238', '2', '168', '187', '0', '76', '66', '6', '4', '30', '121', '184', '171', '249', '53', '182', '22', '40', '227', '236', '177', '108', '232', '97']
2024 ['20', '238', '2', '168', '187', '0', '76', '66', '6', '4', '30', '121', '184', '171', '249', '53', '182', '22', '40', '227', '236', '177', '108', '232', '97']
2025 ['20', '238', '2', '168', '187', '0', '76', '66', '6', '4', '30', '121', '184', '171', '249', '53', '182', '22', '40', '227', '236', '177', '108', '232', '97']
2026 ['20', '238', '2', '168', '187', '0', '76', '66', '6', '4', '30', '121', '184', '171', '249', '53', '182', '22', '40', '227', '236', '177', '108', '232', '97']
2027 ['20', '238', '2', '168', '187', '0', '76', '66', '6', '4', '30', '121', '184', '171', '249', '53', '182', '22', '40', '227', '236', '177', '108', '232', '97']
2028 ['20', '238', '2', '168', '187', '0', '76', '66', '6', '4', '30', '121', '184', '171', '249', '53', '182', '22', '40', '227', '236', '177', '108', '232', '97']
2029 ['20', '238', '2', '168', '187', '0', '76', '66', '6', '4', '30', '121', '184', '171', '249', '53', '182', '22', '40', '227', '236', '177', '108', '232', '97']
2040 ['20', '238', '2', '168', '187', '0', '76', '66', '6', '4', '30', '121', '171', '249', '53', '182', '22', '40', '227', '236', '177', '232', '184', '108', '225']
2041 ['20', '238', '2', '168', '187', '0', '76', '66', '6', '4', '30', '121', '171', '249', '53', '182', '22', '40', '227', '236', '177', '232', '184', '108', '225']
2042 ['20', '238', '2', '168', '187', '0', '76', '66', '6', '4', '30', '121', '171', '249', '53', '182', '22', '40', '227', '236', '177', '232', '184', '108', '225']
2043 ['20', '238', '2', '168', '187', '0', '76', '66', '6', '4', '30', '121', '171', '249', '53', '182', '22', '40', '227', '236', '177', '232', '184', '108', '225']
2044 ['20', '238', '2', '168', '187', '0', '76', '66', '6', '4', '30', '121', '171', '249', '53', '182', '22', '40', '227', '236', '177', '232', '184', '108', '225']
2045 ['20', '238', '2', '168', '187', '0', '76', '66', '6', '4', '30', '121', '171', '249', '53', '182', '22', '40', '227', '236', '177', '232', '184', '108', '225']
2046 ['20', '238', '2', '168', '187', '0', '76', '66', '6', '4', '30', '121', '171', '249', '53', '182', '22', '40', '227', '236', '177', '232', '184', '108', '225']
2047 ['20', '238', '2', '168', '187', '0', '76', '66', '6', '4', '30', '121', '171', '249', '53', '182', '22', '40', '227', '236', '177', '232', '184', '108', '225']
2048 ['20', '238', '2', '168', '187', '0', '76', '66', '6', '4', '30', '121', '171', '249', '53', '182', '22', '40', '227', '236', '177', '232', '184', '108', '225']
2049 ['20', '238', '2', '168', '187', '0', '76', '66', '6', '4', '30', '121', '171', '249', '53', '182', '22', '40', '227', '236', '177', '232', '184', '108', '225']
2060 ['20', '2', '168', '0', '66', '6', '4', '30', '121', '249', '53', '182', '22', '40', '227', '177', '232', '184', '108', '171', '187', '236', '76', '238', '209']
2061 ['20', '2', '168', '0', '66', '6', '4', '30', '121', '249', '53', '182', '22', '40', '227', '177', '232', '184', '108', '171', '187', '236', '76', '238', '209']
2062 ['20', '2', '168', '0', '66', '6', '4', '30', '121', '249', '53', '182', '22', '40', '227', '177', '232', '184', '108', '171', '187', '236', '76', '238', '209']
2063 ['20', '2', '168', '0', '66', '6', '4', '30', '121', '249', '53', '182', '22', '40', '227', '177', '232', '184', '108', '171', '187', '236', '76', '238', '209']
2064 ['20', '2', '168', '0', '66', '6', '4', '30', '121', '249', '53', '182', '22', '40', '227', '177', '232', '184', '108', '171', '187', '236', '76', '238', '209']
2065 ['20', '2', '168', '0', '66', '6', '4', '30', '121', '249', '53', '182', '22', '40', '227', '177', '232', '184', '108', '171', '187', '236', '76', '238', '209']
2066 ['20', '2', '168', '0', '66', '6', '4', '30', '121', '249', '53', '182', '22', '40', '227', '177', '232', '184', '108', '171', '187', '236', '76', '238', '209']
2067 ['20', '2', '168', '0', '66', '6', '4', '30', '121', '249', '53', '182', '22', '40', '227', '177', '232', '184', '108', '171', '187', '236', '76', '238', '209']
2068 ['20', '2', '168', '0', '66', '6', '4', '30', '121', '249', '53', '182', '22', '40', '227', '177', '232', '184', '108', '171', '187', '236', '76', '238', '209']
2069 ['20', '2', '168', '0', '66', '6', '4', '30', '121', '249', '53', '182', '22', '40', '227', '177', '232', '184', '108', '171', '187', '236', '76', '238', '209']
2080 ['2', '0', '66', '6', '4', '30', '249', '53', '182', '22', '40', '177', '232', '184', '108', '171', '187', '236', '76', '238', '20', '121', '119', '168', '230']
2081 ['2', '0', '66', '6', '4', '30', '249', '53', '182', '22', '40', '177', '232', '184', '108', '171', '187', '236', '76', '238', '20', '121', '119', '168', '230']
2082 ['2', '0', '66', '6', '4', '30', '249', '53', '182', '22', '40', '177', '232', '184', '108', '171', '187', '236', '76', '238', '20', '121', '119', '168', '230']
2083 ['2', '0', '66', '6', '4', '30', '249', '53', '182', '22', '40', '177', '232', '184', '108', '171', '187', '236', '76', '238', '20', '121', '119', '168', '230']
2084 ['2', '0', '66', '6', '4', '30', '249', '53', '182', '22', '40', '177', '232', '184', '108', '171', '187', '236', '76', '238', '20', '121', '119', '168', '230']
2085 ['2', '0', '66', '6', '4', '30', '249', '53', '182', '22', '40', '177', '232', '184', '108', '171', '187', '236', '76', '238', '20', '121', '119', '168', '230']
2086 ['2', '0', '66', '6', '4', '30', '249', '53', '182', '22', '40', '177', '232', '184', '108', '171', '187', '236', '76', '238', '20', '121', '119', '168', '230']
2087 ['2', '0', '66', '6', '4', '30', '249', '53', '182', '22', '40', '177', '232', '184', '108', '171', '187', '236', '76', '238', '20', '121', '119', '168', '230']
2088 ['2', '0', '66', '6', '4', '30', '249', '53', '182', '22', '40', '177', '232', '184', '108', '171', '187', '236', '76', '238', '20', '121', '119', '168', '230']
2089 ['2', '0', '66', '6', '4', '30', '249', '53', '182', '22', '40', '177', '232', '184', '108', '171', '187', '236', '76', '238', '20', '121', '119', '168', '230']
2100 ['2', '0', '66', '6', '4', '30', '249', '53', '182', '40', '177', '184', '108', '171', '187', '76', '238', '20', '121', '119', '168', '236', '232', '22', '57']
2101 ['2', '0', '66', '6', '4', '30', '249', '53', '182', '40', '177', '184', '108', '171', '187', '76', '238', '20', '121', '119', '168', '236', '232', '22', '127']
2102 ['2', '0', '66', '6', '4', '30', '249', '53', '182', '40', '177', '184', '108', '171', '187', '76', '238', '20', '121', '119', '168', '236', '232', '22', '127']
2103 ['2', '0', '66', '6', '4', '30', '249', '53', '182', '40', '177', '184', '108', '171', '187', '76', '238', '20', '121', '119', '168', '236', '232', '22', '127']
2104 ['2', '0', '66', '6', '4', '30', '249', '53', '182', '40', '177', '184', '108', '171', '187', '76', '238', '20', '121', '119', '168', '236', '232', '22', '127']
2105 ['2', '0', '66', '6', '4', '30', '249', '53', '182', '40', '177', '184', '108', '171', '187', '76', '238', '20', '121', '119', '168', '236', '232', '22', '127']
2106 ['2', '0', '66', '6', '4', '30', '249', '53', '182', '40', '177', '184', '108', '171', '187', '76', '238', '20', '121', '119', '168', '236', '232', '22', '127']
2107 ['2', '0', '66', '6', '4', '30', '249', '53', '182', '40', '177', '184', '108', '171', '187', '76', '238', '20', '121', '119', '168', '236', '232', '22', '127']
2108 ['2', '0', '66', '6', '4', '30', '249', '53', '182', '40', '177', '184', '108', '171', '187', '76', '238', '20', '121', '119', '168', '236', '232', '22', '127']
2109 ['2', '0', '66', '6', '4', '30', '249', '53', '182', '40', '177', '184', '108', '171', '187', '76', '238', '20', '121', '119', '168', '236', '232', '22', '127']
2110 ['2', '0', '66', '6', '4', '30', '249', '53', '40', '184', '108', '171', '187', '76', '238', '20', '121', '119', '168', '236', '232', '22', '177', '182', '174']
2111 ['2', '0', '66', '6', '4', '30', '249', '53', '40', '184', '108', '171', '187', '76', '238', '20', '121', '119', '168', '236', '232', '22', '177', '182', '174']
2112 ['2', '0', '66', '6', '4', '30', '249', '53', '40', '184', '108', '171', '187', '76', '238', '20', '121', '119', '168', '236', '232', '22', '177', '182', '174']
2113 ['2', '0', '66', '6', '4', '30', '249', '53', '40', '184', '108', '171', '187', '76', '238', '20', '121', '119', '168', '236', '232', '22', '177', '182', '174']
2114 ['2', '0', '66', '6', '4', '30', '249', '53', '40', '184', '108', '171', '187', '76', '238', '20', '121', '119', '168', '236', '232', '22', '177', '182', '174']
2115 ['2', '0', '66', '6', '4', '30', '249', '53', '40', '184', '108', '171', '187', '76', '238', '20', '121', '119', '168', '236', '232', '22', '177', '182', '174']
2116 ['2', '0', '66', '6', '4', '30', '249', '53', '40', '184', '108', '171', '187', '76', '238', '20', '121', '119', '168', '236', '232', '22', '177', '182', '174']
2117 ['2', '0', '66', '6', '4', '30', '249', '53', '40', '184', '108', '171', '187', '76', '238', '20', '121', '119', '168', '236', '232', '22', '177', '182', '174']
2118 ['2', '0', '66', '6', '4', '30', '249', '53', '40', '184', '108', '171', '187', '76', '238', '20', '121', '119', '168', '236', '232', '22', '177', '182', '174']
2119 ['2', '0', '66', '6', '4', '30', '249', '53', '40', '184', '108', '171', '187', '76', '238', '20', '121', '119', '168', '236', '232', '22', '177', '182', '174']
2120 ['2', '0', '66', '6', '4', '30', '249', '53', '40', '184', '108', '171', '187', '76', '238', '20', '121', '119', '168', '236', '232', '22', '177', '182', '174']
2131 ['2', '66', '6', '4', '30', '249', '53', '40', '184', '108', '171', '187', '76', '238', '20', '121', '236', '232', '22', '177', '182', '168', '119', '199', '181']
2132 ['2', '66', '6', '4', '30', '249', '53', '40', '184', '108', '171', '187', '76', '238', '20', '121', '236', '232', '22', '177', '182', '168', '119', '199', '181']
2133 ['2', '66', '6', '4', '30', '249', '53', '40', '184', '108', '171', '187', '76', '238', '20', '121', '236', '232', '22', '177', '182', '168', '119', '199', '181']
2134 ['2', '66', '6', '4', '30', '249', '53', '40', '184', '108', '171', '187', '76', '238', '20', '121', '236', '232', '22', '177', '182', '168', '119', '199', '181']
2135 ['2', '66', '6', '4', '30', '249', '53', '40', '184', '108', '171', '187', '76', '238', '20', '121', '236', '232', '22', '177', '182', '168', '119', '199', '181']
2136 ['2', '66', '6', '4', '30', '249', '53', '40', '184', '108', '171', '187', '76', '238', '20', '121', '236', '232', '22', '177', '182', '168', '119', '199', '181']
2137 ['2', '66', '6', '4', '30', '249', '40', '184', '108', '171', '187', '76', '238', '20', '121', '236', '232', '22', '177', '182', '168', '119', '199', '150', '33']
2138 ['2', '66', '6', '4', '30', '249', '40', '184', '108', '171', '187', '76', '238', '20', '121', '236', '232', '22', '177', '182', '168', '119', '199', '150', '33']
2139 ['2', '66', '6', '4', '30', '249', '40', '184', '108', '171', '187', '76', '238', '20', '121', '236', '232', '22', '177', '182', '168', '119', '199', '150', '33']
2140 ['2', '66', '6', '4', '30', '249', '40', '184', '108', '171', '187', '76', '238', '20', '121', '236', '232', '22', '177', '182', '168', '119', '199', '150', '33']
2141 ['2', '66', '6', '4', '30', '249', '40', '184', '108', '171', '187', '76', '238', '20', '121', '236', '232', '22', '177', '182', '168', '119', '199', '33', '174']
2142 ['2', '66', '6', '4', '30', '249', '40', '184', '108', '171', '187', '76', '238', '20', '121', '236', '232', '22', '177', '182', '168', '119', '199', '33', '174']
2143 ['2', '66', '6', '4', '30', '249', '40', '184', '108', '171', '187', '76', '238', '20', '121', '236', '232', '22', '177', '182', '168', '119', '199', '33', '174']
2144 ['2', '66', '6', '4', '30', '249', '40', '184', '108', '171', '187', '76', '238', '20', '121', '236', '232', '22', '177', '182', '168', '119', '199', '33', '174']
2145 ['2', '66', '6', '4', '30', '249', '40', '184', '108', '171', '187', '76', '238', '20', '121', '236', '232', '22', '177', '182', '168', '119', '199', '33', '174']
2146 ['2', '66', '6', '4', '30', '249', '40', '184', '108', '171', '187', '76', '238', '20', '121', '236', '232', '22', '177', '182', '168', '119', '199', '33', '174']
2147 ['2', '66', '6', '4', '30', '249', '40', '184', '108', '171', '187', '76', '238', '20', '121', '236', '232', '22', '177', '182', '168', '119', '199', '33', '174']
2148 ['2', '66', '6', '4', '30', '249', '40', '184', '108', '171', '187', '76', '238', '20', '121', '236', '232', '22', '177', '182', '168', '119', '199', '33', '174']
2149 ['2', '66', '6', '4', '30', '249', '40', '184', '108', '171', '187', '76', '238', '20', '121', '236', '232', '22', '177', '182', '168', '119', '199', '33', '174']
2150 ['2', '66', '6', '4', '30', '249', '40', '184', '108', '171', '187', '76', '238', '20', '121', '236', '232', '22', '177', '182', '168', '119', '199', '33', '174']
2151 ['2', '66', '6', '4', '30', '249', '40', '184', '108', '171', '187', '76', '238', '20', '121', '236', '232', '22', '177', '182', '168', '119', '199', '33', '174']
2162 ['2', '66', '6', '4', '30', '249', '40', '184', '108', '171', '187', '76', '238', '20', '121', '236', '232', '22', '177', '182', '168', '119', '199', '33', '176']
2163 ['2', '66', '6', '4', '30', '249', '40', '184', '108', '171', '187', '76', '238', '20', '121', '236', '232', '22', '177', '182', '168', '119', '199', '33', '176']
2164 ['2', '66', '6', '4', '30', '249', '40', '184', '108', '171', '187', '76', '238', '20', '121', '236', '232', '22', '177', '182', '168', '119', '199', '33', '176']
2165 ['2', '66', '6', '4', '30', '249', '40', '184', '108', '171', '187', '76', '238', '20', '121', '236', '232', '22', '177', '182', '168', '119', '199', '33', '176']
2166 ['2', '66', '6', '4', '30', '249', '40', '184', '108', '171', '187', '76', '238', '20', '121', '236', '232', '22', '177', '182', '168', '119', '199', '33', '176']
2167 ['2', '66', '6', '4', '30', '249', '40', '184', '108', '171', '187', '76', '238', '20', '121', '236', '232', '22', '177', '182', '168', '119', '199', '33', '176']
2168 ['2', '66', '6', '4', '30', '249', '40', '184', '108', '171', '187', '76', '238', '20', '121', '236', '232', '22', '177', '182', '168', '119', '199', '33', '176']
2169 ['2', '66', '6', '4', '30', '249', '40', '184', '108', '171', '187', '76', '238', '20', '121', '236', '232', '22', '177', '182', '168', '119', '199', '33', '176']
2170 ['2', '66', '6', '4', '30', '249', '40', '184', '108', '171', '187', '76', '238', '20', '121', '236', '232', '22', '177', '182', '168', '119', '199', '33', '176']
2171 ['2', '66', '6', '4', '30', '249', '40', '184', '108', '171', '187', '76', '238', '20', '121', '236', '232', '22', '177', '182', '168', '119', '199', '33', '176']
2182 ['2', '6', '4', '30', '249', '40', '184', '108', '171', '187', '76', '238', '20', '121', '232', '22', '177', '182', '168', '119', '199', '236', '66', '33', '209']
2183 ['2', '6', '4', '30', '249', '40', '184', '108', '171', '187', '76', '238', '20', '121', '232', '22', '177', '182', '168', '119', '199', '236', '66', '33', '209']
2184 ['2', '6', '4', '30', '249', '40', '184', '108', '171', '187', '76', '238', '20', '121', '232', '22', '177', '182', '168', '119', '199', '236', '66', '33', '209']
2185 ['2', '6', '4', '30', '249', '40', '184', '108', '171', '187', '76', '238', '20', '121', '232', '22', '177', '182', '168', '119', '199', '236', '66', '33', '209']
2186 ['2', '6', '4', '30', '249', '40', '184', '108', '171', '187', '76', '238', '20', '121', '232', '22', '177', '182', '168', '119', '199', '236', '66', '33', '209']
2187 ['2', '6', '4', '30', '249', '40', '184', '108', '171', '187', '76', '238', '20', '121', '232', '22', '177', '182', '168', '119', '199', '236', '66', '33', '209']
2188 ['2', '6', '4', '30', '249', '40', '184', '108', '171', '187', '76', '238', '20', '121', '232', '22', '177', '182', '168', '119', '199', '236', '66', '33', '209']
2189 ['2', '6', '4', '30', '249', '40', '184', '108', '171', '187', '76', '238', '20', '121', '232', '22', '177', '182', '168', '119', '199', '236', '66', '33', '209']
2190 ['2', '6', '4', '30', '249', '40', '184', '108', '171', '187', '76', '238', '20', '121', '232', '22', '177', '182', '168', '119', '199', '236', '66', '33', '209']
2191 ['2', '6', '4', '30', '249', '40', '184', '108', '171', '187', '76', '238', '20', '121', '232', '22', '177', '182', '168', '119', '199', '236', '66', '33', '209']
2192 ['2', '6', '4', '30', '249', '40', '184', '108', '171', '187', '76', '238', '20', '121', '232', '22', '177', '182', '168', '119', '199', '236', '66', '33', '209']
2203 ['2', '6', '4', '30', '249', '40', '184', '108', '187', '76', '238', '20', '121', '232', '22', '177', '182', '168', '119', '199', '236', '33', '66', '171', '152']
2204 ['2', '6', '4', '30', '249', '40', '184', '108', '187', '76', '238', '20', '121', '232', '22', '177', '182', '168', '119', '199', '236', '33', '66', '171', '152']
2205 ['2', '6', '4', '30', '249', '40', '184', '108', '187', '76', '238', '20', '121', '232', '22', '177', '182', '168', '119', '199', '236', '33', '66', '171', '152']
2206 ['2', '6', '4', '30', '249', '40', '184', '108', '187', '76', '238', '20', '121', '232', '22', '177', '182', '168', '119', '199', '236', '33', '66', '171', '152']
2207 ['2', '6', '4', '30', '249', '40', '184', '108', '187', '76', '238', '20', '121', '232', '22', '177', '182', '168', '119', '199', '236', '33', '66', '171', '152']
2208 ['2', '6', '4', '30', '249', '40', '184', '108', '187', '76', '238', '20', '121', '232', '22', '177', '182', '168', '119', '199', '236', '33', '66', '171', '152']
2209 ['2', '6', '4', '30', '249', '40', '184', '108', '187', '76', '238', '20', '121', '232', '22', '177', '182', '168', '119', '199', '236', '33', '66', '171', '152']
2210 ['2', '6', '4', '30', '249', '40', '184', '108', '187', '76', '238', '20', '121', '232', '22', '177', '182', '168', '119', '199', '236', '33', '66', '171', '152']
2211 ['2', '6', '4', '30', '249', '40', '184', '108', '187', '76', '238', '20', '121', '232', '22', '177', '182', '168', '119', '199', '236', '33', '66', '171', '152']
2212 ['2', '6', '4', '30', '249', '40', '184', '108', '187', '76', '238', '20', '121', '232', '22', '177', '182', '168', '119', '199', '236', '33', '66', '171', '152']
2223 ['2', '6', '4', '249', '40', '184', '108', '187', '76', '238', '20', '121', '232', '22', '177', '182', '168', '119', '199', '236', '33', '66', '171', '30', '46']
2224 ['2', '6', '4', '249', '40', '184', '108', '187', '76', '238', '20', '121', '232', '22', '177', '182', '168', '119', '199', '236', '33', '66', '171', '30', '46']
2225 ['2', '6', '4', '249', '40', '184', '108', '187', '76', '238', '20', '121', '232', '22', '177', '182', '168', '119', '199', '236', '33', '66', '171', '30', '46']
2226 ['2', '6', '4', '249', '40', '184', '108', '187', '76', '238', '20', '121', '232', '22', '177', '182', '168', '119', '199', '236', '33', '66', '171', '30', '46']
2227 ['2', '6', '4', '249', '40', '184', '108', '187', '76', '238', '20', '121', '232', '22', '177', '182', '168', '119', '199', '236', '33', '66', '171', '30', '46']
2228 ['2', '6', '4', '249', '40', '184', '108', '187', '76', '238', '20', '121', '232', '22', '177', '182', '168', '119', '199', '236', '33', '66', '171', '30', '46']
2229 ['2', '6', '4', '249', '40', '184', '108', '187', '76', '238', '20', '121', '232', '22', '177', '182', '168', '119', '199', '236', '33', '66', '171', '30', '46']
2230 ['2', '6', '4', '249', '40', '184', '108', '187', '76', '238', '20', '121', '232', '22', '177', '182', '168', '119', '199', '236', '33', '66', '171', '30', '46']
2231 ['2', '6', '4', '249', '40', '184', '108', '187', '76', '238', '20', '121', '232', '22', '177', '182', '168', '119', '199', '236', '33', '66', '171', '30', '46']
2232 ['2', '6', '4', '249', '40', '184', '108', '187', '76', '238', '20', '232', '22', '177', '182', '168', '119', '199', '236', '33', '66', '171', '30', '121', '230']
2233 ['2', '6', '4', '249', '40', '184', '108', '187', '76', '238', '20', '232', '22', '177', '182', '168', '119', '199', '236', '33', '66', '171', '30', '121', '230']
2234 ['2', '6', '4', '249', '40', '184', '108', '187', '76', '238', '20', '232', '22', '177', '182', '168', '119', '199', '236', '33', '66', '171', '30', '121', '230']
2235 ['2', '6', '4', '249', '40', '184', '108', '187', '76', '238', '20', '232', '22', '177', '182', '168', '119', '199', '236', '33', '66', '171', '30', '121', '230']
2236 ['2', '6', '4', '249', '40', '184', '108', '187', '76', '238', '20', '232', '22', '177', '182', '168', '119', '199', '236', '33', '66', '171', '30', '121', '230']
2237 ['2', '6', '4', '249', '40', '184', '108', '187', '76', '238', '20', '232', '22', '177', '182', '168', '119', '199', '236', '33', '66', '171', '30', '121', '230']
