0 ['185', '7', '9', '123', '93', '48', '232', '78', '169', '117', '251', '58', '180', '163', '144', '124', '81', '237', '223', '101', '100', '167', '5', '228', '208']
2495 ['137', '18', '40', '189', '199', '20', '235', '4', '251', '186', '66', '233', '135', '168', '16', '177', '22', '30', '6', '2', '76', '174', '33', '240', '228']
2496 ['137', '18', '40', '189', '199', '20', '235', '4', '251', '186', '66', '233', '135', '168', '16', '177', '22', '30', '6', '2', '76', '174', '33', '240', '228']
2497 ['137', '18', '40', '189', '199', '20', '235', '4', '251', '186', '66', '233', '135', '168', '16', '177', '22', '30', '6', '2', '76', '174', '33', '240', '228']
2498 ['137', '18', '40', '189', '199', '20', '235', '4', '251', '186', '66', '233', '135', '168', '16', '177', '22', '30', '6', '2', '76', '174', '33', '240', '228']
2499 ['137', '18', '40', '189', '199', '20', '235', '4', '251', '186', '66', '233', '135', '168', '16', '177', '22', '30', '6', '2', '76', '174', '33', '240', '228']
2500 ['137', '18', '40', '189', '199', '20', '235', '4', '251', '186', '66', '233', '135', '168', '16', '177', '22', '30', '6', '2', '76', '174', '33', '240', '228']
2501 ['137', '18', '40', '189', '199', '20', '235', '4', '251', '186', '66', '233', '135', '168', '16', '177', '22', '30', '6', '2', '76', '174', '33', '240', '228']
2502 ['137', '18', '40', '189', '199', '20', '235', '4', '251', '186', '66', '233', '135', '168', '16', '177', '22', '30', '6', '2', '76', '174', '33', '240', '228']
2503 ['137', '18', '40', '189', '199', '20', '235', '4', '251', '186', '66', '233', '135', '168', '16', '177', '22', '30', '6', '2', '76', '174', '33', '240', '228']
2504 ['137', '18', '40', '189', '199', '20', '235', '4', '251', '186', '66', '233', '135', '168', '16', '177', '22', '30', '6', '2', '76', '174', '33', '240', '228']
2505 ['137', '18', '40', '189', '199', '20', '235', '4', '251', '186', '66', '233', '135', '168', '16', '177', '22', '30', '6', '2', '76', '174', '33', '240', '228']
2516 ['137', '18', '40', '189', '199', '20', '235', '4', '251', '186', '66', '135', '168', '16', '177', '22', '30', '6', '2', '76', '174', '33', '228', '234', '0']
2517 ['137', '18', '40', '189', '199', '20', '235', '4', '251', '186', '66', '135', '168', '16', '177', '22', '30', '6', '2', '76', '174', '33', '228', '234', '0']
2518 ['137', '18', '40', '189', '20', '235', '4', '251', '186', '66', '135', '168', '16', '177', '22', '30', '6', '2', '76', '174', '33', '234', '0', '199', '226']
2519 ['137', '18', '40', '189', '20', '235', '4', '251', '186', '66', '135', '168', '16', '177', '22', '30', '6', '2', '76', '33', '234', '0', '199', '226', '53']
2520 ['137', '18', '40', '189', '20', '235', '4', '251', '186', '66', '135', '168', '16', '177', '22', '30', '6', '2', '76', '33', '234', '0', '199', '226', '53']
2521 ['137', '18', '40', '189', '20', '235', '4', '251', '186', '66', '135', '168', '16', '177', '22', '30', '6', '2', '76', '234', '0', '199', '226', '53', '227']
2522 ['137', '18', '40', '189', '20', '235', '4', '251', '186', '66', '135', '168', '16', '177', '22', '30', '6', '2', '76', '234', '0', '199', '226', '53', '227']
2523 ['137', '18', '40', '189', '20', '235', '4', '251', '186', '66', '135', '168', '16', '177', '22', '30', '6', '2', '76', '234', '0', '199', '226', '53', '227']
2524 ['137', '18', '40', '189', '20', '235', '4', '251', '186', '66', '135', '168', '16', '177', '22', '30', '6', '2', '76', '234', '0', '199', '226', '53', '227']
2525 ['137', '18', '40', '189', '20', '235', '4', '251', '186', '66', '135', '168', '16', '177', '22', '30', '6', '2', '76', '234', '0', '199', '226', '53', '227']
2526 ['137', '18', '40', '189', '20', '235', '4', '251', '186', '66', '135', '168', '16', '177', '22', '30', '6', '2', '76', '234', '0', '199', '226', '53', '227']
2527 ['137', '18', '40', '189', '20', '235', '4', '251', '186', '66', '135', '168', '16', '177', '22', '30', '6', '2', '76', '234', '0', '199', '226', '53', '227']
2528 ['137', '18', '40', '189', '20', '235', '4', '251', '186', '66', '135', '168', '16', '177', '22', '30', '6', '2', '76', '234', '0', '199', '226', '53', '227']
2529 ['137', '18', '40', '189', '20', '235', '4', '251', '186', '66', '135', '168', '16', '177', '22', '30', '6', '2', '76', '234', '0', '199', '226', '53', '227']
2530 ['137', '18', '40', '189', '20', '235', '4', '251', '186', '66', '135', '168', '16', '177', '22', '30', '6', '2', '76', '234', '0', '199', '226', '53', '227']
2531 ['137', '18', '40', '189', '20', '235', '4', '251', '186', '66', '135', '168', '16', '177', '22', '30', '6', '2', '76', '234', '0', '199', '226', '53', '227']
2542 ['137', '18', '40', '189', '20', '235', '4', '251', '186', '66', '135', '168', '16', '177', '22', '30', '6', '2', '76', '234', '0', '199', '53', '227', '182']
2543 ['137', '18', '40', '189', '20', '235', '4', '251', '186', '66', '135', '168', '16', '177', '22', '30', '6', '2', '76', '234', '0', '199', '53', '227', '182']
2544 ['137', '18', '40', '189', '20', '235', '4', '251', '186', '66', '135', '168', '16', '177', '22', '30', '6', '2', '76', '234', '0', '199', '53', '227', '182']
2545 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '22', '30', '6', '2', '76', '234', '0', '199', '53', '227', '109', '66', '133']
2546 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '22', '30', '6', '2', '76', '234', '0', '199', '53', '227', '109', '66', '133']
2547 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '22', '30', '6', '2', '76', '234', '0', '199', '53', '227', '109', '66', '133']
2548 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '22', '30', '6', '2', '76', '234', '0', '199', '53', '227', '109', '66', '133']
2549 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '22', '30', '6', '2', '76', '234', '0', '199', '53', '227', '109', '66', '133']
2550 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '22', '30', '6', '2', '76', '234', '0', '199', '53', '227', '109', '66', '133']
2551 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '22', '30', '6', '2', '76', '234', '0', '199', '53', '227', '66', '109', '8']
2552 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '22', '30', '6', '2', '76', '234', '0', '199', '53', '227', '66', '109', '246']
2553 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '22', '30', '6', '2', '76', '234', '0', '199', '53', '227', '66', '109', '246']
2554 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '22', '30', '6', '2', '76', '234', '0', '199', '53', '227', '66', '109', '246']
2555 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '22', '30', '6', '2', '76', '234', '0', '199', '53', '227', '66', '109', '246']
2556 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '22', '30', '6', '2', '76', '234', '0', '199', '53', '227', '66', '109', '246']
2557 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '22', '30', '6', '2', '76', '234', '0', '199', '53', '227', '66', '109', '246']
2558 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '22', '30', '6', '2', '76', '234', '0', '199', '53', '227', '66', '109', '246']
2559 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '22', '30', '6', '2', '76', '234', '0', '199', '53', '227', '66', '109', '246']
2560 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '22', '30', '6', '2', '76', '234', '0', '199', '53', '227', '66', '109', '246']
2561 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '22', '30', '6', '2', '76', '234', '0', '199', '53', '227', '66', '109', '246']
2562 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '22', '30', '6', '2', '76', '234', '0', '199', '53', '227', '66', '109', '246']
2573 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '30', '6', '2', '76', '234', '0', '199', '53', '66', '109', '22', '119', '120']
2574 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '30', '6', '2', '76', '234', '0', '199', '53', '66', '109', '22', '119', '120']
2575 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '30', '6', '2', '76', '234', '0', '199', '53', '66', '109', '22', '119', '120']
2576 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '30', '6', '2', '76', '234', '0', '199', '53', '66', '109', '22', '119', '120']
2577 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '30', '6', '2', '76', '234', '0', '199', '53', '66', '109', '22', '119', '120']
2578 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '30', '6', '2', '76', '234', '0', '199', '53', '66', '109', '22', '119', '120']
2579 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '30', '6', '2', '76', '234', '0', '199', '53', '66', '109', '22', '119', '120']
2580 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '30', '6', '2', '76', '234', '0', '199', '53', '66', '109', '22', '119', '120']
2581 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '30', '6', '2', '76', '234', '0', '199', '53', '66', '109', '22', '119', '120']
2582 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '30', '6', '2', '76', '234', '0', '199', '53', '66', '109', '22', '119', '120']
2593 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '6', '2', '76', '234', '0', '66', '109', '22', '119', '199', '30', '53', '50']
2594 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '6', '2', '76', '234', '0', '66', '109', '22', '119', '199', '30', '53', '50']
2595 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '6', '2', '76', '234', '0', '66', '109', '22', '119', '199', '30', '53', '50']
2596 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '6', '2', '76', '234', '0', '66', '109', '22', '119', '199', '30', '53', '50']
2597 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '6', '2', '76', '234', '0', '66', '109', '22', '119', '199', '30', '53', '50']
2598 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '6', '2', '76', '234', '0', '109', '22', '199', '30', '53', '119', '66', '228']
2599 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '6', '2', '76', '234', '0', '109', '22', '199', '30', '53', '119', '66', '228']
2600 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '6', '2', '76', '234', '0', '109', '22', '199', '30', '53', '119', '66', '228']
2601 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '6', '2', '76', '234', '0', '109', '22', '199', '30', '53', '119', '66', '228']
2602 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '6', '2', '76', '234', '0', '109', '22', '199', '30', '53', '119', '66', '228']
2603 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '6', '2', '76', '234', '0', '109', '22', '199', '30', '53', '119', '66', '228']
2604 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '6', '2', '76', '234', '0', '109', '22', '199', '30', '53', '119', '66', '228']
2605 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '6', '2', '76', '234', '0', '109', '22', '199', '30', '53', '119', '66', '228']
2606 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '6', '2', '76', '234', '0', '109', '22', '199', '30', '53', '119', '66', '228']
2607 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '6', '2', '76', '234', '0', '109', '22', '199', '30', '53', '119', '66', '228']
2608 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '6', '2', '76', '234', '0', '109', '22', '199', '30', '53', '119', '66', '228']
2619 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '6', '2', '76', '234', '0', '109', '22', '199', '30', '53', '119', '66', '33']
2620 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '6', '2', '76', '234', '0', '109', '22', '199', '30', '53', '119', '66', '33']
2621 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '6', '2', '76', '234', '0', '109', '22', '199', '30', '53', '119', '66', '33']
2622 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '6', '2', '76', '234', '0', '109', '22', '199', '30', '53', '119', '66', '33']
2623 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '6', '2', '76', '234', '0', '109', '22', '199', '30', '53', '119', '66', '33']
2624 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '6', '2', '76', '234', '0', '109', '22', '199', '30', '53', '119', '66', '33']
2625 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '6', '2', '76', '234', '0', '109', '22', '199', '30', '53', '119', '66', '33']
2626 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '6', '2', '76', '234', '0', '109', '22', '199', '30', '53', '119', '66', '33']
2627 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '6', '2', '76', '234', '0', '109', '22', '199', '30', '53', '119', '66', '33']
2628 ['137', '18', '40', '189', '20', '235', '4', '251', '135', '168', '16', '177', '6', '2', '76', '234', '0', '109', '22', '199', '30', '53', '119', '66', '33']
2639 ['137', '18', '40', '189', '20', '235', '251', '135', '168', '16', '177', '6', '2', '234', '0', '22', '199', '30', '53', '119', '66', '109', '76', '4', '225']
2640 ['137', '18', '40', '189', '20', '235', '251', '135', '168', '16', '177', '6', '2', '234', '0', '22', '199', '30', '53', '119', '66', '109', '76', '4', '225']
2641 ['137', '18', '40', '189', '20', '235', '251', '135', '168', '16', '177', '6', '2', '234', '0', '22', '199', '30', '53', '119', '66', '109', '76', '4', '225']
2642 ['137', '18', '40', '189', '20', '235', '251', '135', '168', '16', '177', '6', '2', '234', '0', '22', '199', '30', '53', '119', '66', '109', '76', '4', '225']
2643 ['137', '18', '40', '189', '20', '235', '251', '135', '168', '16', '177', '6', '2', '234', '0', '22', '199', '30', '53', '119', '66', '109', '76', '4', '225']
2644 ['137', '18', '40', '189', '20', '235', '251', '135', '168', '16', '177', '6', '2', '234', '0', '22', '199', '30', '53', '119', '66', '109', '76', '4', '225']
2645 ['137', '18', '40', '189', '20', '235', '251', '135', '168', '16', '6', '2', '234', '53', '119', '109', '76', '4', '66', '22', '203', '0', '30', '199', '225']
2646 ['137', '18', '40', '189', '20', '235', '251', '135', '168', '16', '6', '2', '234', '53', '119', '109', '76', '4', '66', '22', '203', '0', '30', '199', '225']
2647 ['137', '18', '40', '189', '20', '235', '251', '135', '168', '16', '6', '2', '234', '53', '119', '109', '76', '4', '66', '22', '203', '0', '30', '199', '225']
2648 ['137', '18', '40', '189', '20', '235', '251', '135', '168', '16', '6', '2', '234', '53', '119', '109', '76', '4', '66', '22', '203', '0', '30', '199', '225']
2649 ['137', '18', '40', '189', '20', '235', '251', '135', '168', '16', '6', '2', '234', '53', '119', '109', '76', '4', '22', '203', '0', '30', '199', '66', '120']
2650 ['137', '18', '40', '189', '20', '235', '251', '135', '168', '16', '6', '2', '234', '53', '119', '109', '76', '4', '22', '203', '0', '30', '199', '66', '120']
2651 ['137', '18', '40', '189', '20', '235', '251', '135', '168', '16', '6', '2', '234', '53', '119', '109', '76', '4', '22', '203', '0', '30', '199', '66', '120']
2652 ['137', '18', '40', '189', '20', '235', '251', '135', '168', '16', '6', '2', '234', '53', '119', '109', '76', '4', '22', '203', '0', '30', '199', '66', '120']
2653 ['137', '18', '40', '189', '20', '235', '251', '135', '168', '16', '6', '2', '234', '53', '119', '109', '76', '4', '22', '203', '0', '30', '199', '66', '120']
2654 ['137', '18', '40', '189', '20', '235', '251', '135', '168', '16', '6', '2', '234', '53', '119', '109', '76', '4', '22', '203', '0', '30', '199', '66', '120']
2655 ['137', '18', '40', '189', '20', '235', '251', '135', '168', '16', '6', '2', '234', '53', '119', '109', '76', '4', '22', '203', '0', '30', '199', '66', '120']
2656 ['137', '18', '40', '189', '20', '235', '251', '135', '168', '16', '6', '2', '234', '53', '119', '109', '76', '4', '22', '203', '0', '30', '199', '66', '120']
2657 ['137', '18', '40', '189', '20', '235', '251', '135', '168', '16', '6', '2', '234', '53', '119', '109', '76', '4', '22', '203', '0', '30', '199', '66', '120']
2658 ['137', '18', '40', '189', '20', '235', '251', '135', '168', '16', '6', '2', '234', '53', '119', '109', '76', '4', '22', '203', '0', '30', '199', '66', '120']
2659 ['137', '18', '40', '189', '20', '235', '251', '135', '168', '16', '6', '2', '234', '53', '119', '109', '76', '4', '22', '203', '0', '30', '199', '66', '120']
2670 ['137', '18', '40', '189', '20', '235', '251', '135', '168', '16', '6', '2', '234', '53', '119', '109', '76', '4', '22', '203', '0', '30', '199', '66', '214']
2671 ['137', '18', '40', '189', '20', '235', '251', '135', '168', '16', '6', '2', '234', '53', '119', '109', '76', '4', '22', '203', '0', '30', '199', '66', '214']
2672 ['137', '18', '40', '189', '20', '235', '251', '135', '168', '16', '6', '2', '234', '53', '119', '109', '76', '4', '22', '203', '0', '30', '199', '66', '214']
2673 ['137', '18', '40', '189', '20', '235', '251', '135', '168', '16', '6', '2', '234', '53', '119', '109', '76', '4', '22', '203', '0', '30', '199', '66', '184']
2674 ['137', '18', '40', '189', '20', '235', '251', '135', '168', '16', '6', '2', '234', '53', '119', '109', '76', '4', '22', '203', '0', '30', '199', '66', '184']
2675 ['137', '18', '40', '189', '20', '235', '251', '135', '168', '16', '6', '2', '234', '53', '119', '109', '76', '4', '22', '203', '0', '30', '199', '66', '184']
2676 ['137', '18', '40', '189', '20', '235', '251', '135', '168', '16', '6', '2', '234', '53', '119', '109', '76', '4', '22', '203', '0', '30', '199', '66', '184']
2677 ['137', '18', '40', '189', '20', '235', '251', '135', '168', '16', '6', '2', '234', '53', '119', '109', '76', '4', '22', '203', '0', '30', '199', '66', '184']
2678 ['137', '18', '40', '189', '20', '235', '251', '135', '168', '16', '6', '2', '234', '53', '119', '109', '76', '4', '22', '203', '0', '30', '199', '66', '184']
2679 ['137', '18', '40', '189', '20', '235', '251', '135', '168', '16', '6', '2', '234', '53', '119', '109', '76', '4', '22', '203', '0', '30', '199', '66', '184']
2680 ['137', '18', '40', '189', '20', '235', '251', '135', '168', '16', '6', '2', '234', '53', '119', '109', '76', '4', '22', '203', '0', '30', '199', '66', '184']
2681 ['137', '18', '40', '189', '20', '235', '251', '135', '168', '16', '6', '2', '234', '53', '119', '109', '76', '4', '22', '203', '0', '30', '199', '66', '184']
2682 ['137', '18', '40', '189', '20', '235', '251', '135', '168', '16', '6', '2', '234', '53', '119', '109', '76', '4', '22', '203', '0', '30', '199', '66', '184']
2683 ['137', '18', '40', '189', '20', '235', '251', '135', '168', '16', '6', '2', '234', '53', '119', '109', '76', '4', '22', '203', '0', '30', '199', '66', '184']
2694 ['137', '18', '40', '189', '20', '235', '251', '135', '168', '16', '6', '2', '234', '119', '109', '76', '4', '22', '203', '30', '199', '66', '53', '0', '184']
2695 ['137', '18', '40', '189', '20', '235', '251', '135', '168', '16', '6', '2', '234', '119', '109', '76', '4', '22', '203', '30', '199', '66', '53', '0', '184']
2696 ['137', '18', '40', '189', '20', '235', '251', '135', '168', '16', '6', '2', '234', '119', '109', '76', '4', '22', '203', '30', '199', '66', '53', '0', '184']
2697 ['137', '18', '40', '189', '20', '235', '251', '135', '168', '16', '6', '2', '234', '119', '109', '76', '4', '22', '203', '30', '199', '66', '53', '0', '184']
2698 ['137', '18', '40', '189', '20', '235', '251', '135', '168', '16', '6', '2', '234', '119', '109', '76', '4', '22', '203', '30', '199', '66', '53', '0', '184']
2699 ['137', '18', '40', '189', '20', '235', '251', '135', '168', '16', '6', '2', '234', '119', '109', '76', '4', '22', '203', '30', '199', '66', '53', '0', '184']
2700 ['137', '18', '40', '189', '20', '235', '251', '135', '168', '16', '6', '2', '234', '119', '109', '76', '4', '22', '203', '30', '199', '66', '53', '0', '184']
2701 ['137', '18', '40', '189', '20', '235', '251', '135', '168', '16', '6', '2', '234', '119', '109', '76', '4', '22', '203', '30', '199', '66', '53', '0', '184']
2702 ['137', '18', '40', '189', '20', '235', '251', '135', '168', '16', '6', '2', '234', '119', '109', '76', '4', '22', '203', '30', '199', '66', '53', '0', '184']
2703 ['137', '18', '40', '189', '20', '235', '251', '135', '168', '16', '6', '2', '234', '119', '109', '76', '4', '22', '203', '30', '199', '66', '53', '0', '184']
2714 ['18', '40', '20', '235', '251', '168', '6', '234', '119', '76', '4', '22', '203', '30', '66', '53', '0', '184', '2', '57', '198', '172', '79', '92', '174']
2715 ['18', '40', '20', '235', '251', '168', '6', '234', '119', '76', '4', '22', '203', '30', '66', '53', '0', '184', '2', '57', '198', '172', '79', '92', '174']
2716 ['18', '40', '20', '235', '251', '168', '6', '234', '119', '76', '4', '22', '203', '30', '66', '53', '0', '184', '2', '57', '198', '172', '79', '92', '174']
2717 ['18', '40', '20', '235', '251', '168', '6', '234', '119', '76', '4', '22', '203', '30', '66', '53', '0', '184', '2', '57', '198', '172', '79', '92', '174']
2718 ['18', '40', '20', '235', '251', '168', '6', '234', '119', '76', '4', '22', '203', '30', '66', '53', '0', '184', '2', '57', '198', '172', '79', '92', '174']
2719 ['18', '40', '20', '235', '251', '168', '6', '234', '119', '76', '4', '22', '203', '30', '66', '53', '0', '184', '2', '57', '198', '172', '79', '92', '174']
2720 ['18', '40', '20', '235', '251', '168', '6', '234', '119', '76', '4', '22', '203', '30', '66', '53', '0', '184', '2', '57', '198', '172', '79', '92', '174']
2721 ['18', '40', '20', '235', '251', '168', '6', '234', '119', '76', '4', '22', '203', '30', '66', '53', '0', '184', '2', '198', '172', '79', '174', '178', '73']
2722 ['18', '40', '20', '235', '251', '168', '6', '234', '119', '76', '4', '22', '203', '30', '66', '53', '0', '184', '2', '198', '172', '79', '174', '178', '73']
2723 ['18', '40', '20', '235', '251', '168', '6', '234', '119', '76', '4', '22', '203', '30', '66', '53', '0', '184', '2', '198', '172', '79', '174', '178', '73']
2724 ['40', '20', '235', '251', '168', '6', '234', '119', '76', '4', '22', '203', '30', '66', '53', '0', '184', '2', '198', '172', '174', '73', '90', '182', '188']
2725 ['40', '20', '235', '251', '168', '6', '234', '119', '76', '4', '22', '203', '30', '66', '53', '0', '184', '2', '198', '172', '174', '73', '90', '182', '188']
2726 ['40', '20', '235', '251', '168', '6', '234', '119', '76', '4', '22', '203', '30', '66', '53', '0', '184', '2', '198', '172', '174', '73', '90', '182', '188']
2727 ['40', '20', '235', '251', '168', '6', '234', '119', '76', '4', '22', '203', '30', '66', '53', '0', '184', '2', '198', '172', '174', '73', '90', '182', '188']
2728 ['40', '20', '235', '251', '168', '6', '234', '119', '76', '4', '22', '203', '30', '66', '53', '0', '184', '2', '198', '172', '174', '73', '90', '182', '188']
2729 ['40', '20', '235', '251', '168', '6', '234', '119', '76', '4', '22', '203', '30', '66', '53', '0', '184', '2', '198', '172', '174', '73', '90', '182', '188']
2730 ['40', '20', '235', '251', '168', '6', '234', '119', '76', '4', '22', '203', '30', '66', '53', '0', '184', '2', '198', '172', '174', '73', '90', '182', '188']
2731 ['40', '20', '235', '251', '168', '6', '234', '119', '76', '4', '22', '203', '30', '66', '53', '0', '184', '2', '198', '172', '174', '73', '90', '182', '188']
2732 ['40', '20', '235', '251', '168', '6', '234', '119', '76', '4', '22', '203', '30', '66', '53', '0', '184', '2', '198', '172', '174', '73', '90', '182', '188']
2733 ['40', '20', '235', '251', '168', '6', '234', '119', '76', '4', '22', '203', '30', '66', '53', '0', '184', '2', '198', '172', '174', '73', '90', '182', '188']
2734 ['40', '20', '235', '251', '168', '6', '234', '119', '76', '4', '22', '203', '30', '66', '53', '0', '184', '2', '198', '172', '174', '73', '90', '182', '188']
2745 ['40', '20', '235', '251', '6', '234', '119', '4', '22', '203', '30', '66', '53', '0', '184', '2', '198', '172', '174', '182', '104', '168', '226', '76', '103']
2746 ['40', '20', '235', '251', '6', '234', '119', '4', '22', '203', '30', '66', '53', '0', '184', '2', '198', '172', '174', '182', '104', '168', '226', '76', '103']
2747 ['40', '20', '235', '251', '6', '234', '119', '4', '22', '203', '30', '66', '53', '0', '184', '2', '198', '172', '174', '182', '104', '168', '226', '76', '103']
2748 ['40', '20', '235', '251', '6', '234', '119', '4', '22', '203', '30', '66', '53', '0', '184', '2', '198', '172', '174', '182', '104', '168', '226', '76', '103']
2749 ['40', '20', '235', '251', '6', '234', '119', '4', '22', '203', '30', '66', '53', '0', '184', '2', '198', '172', '174', '182', '104', '168', '226', '76', '103']
2750 ['40', '20', '235', '251', '6', '234', '119', '4', '22', '203', '30', '66', '53', '0', '184', '2', '198', '172', '174', '182', '104', '168', '226', '76', '103']
2751 ['40', '20', '235', '251', '6', '234', '119', '4', '22', '203', '30', '66', '53', '0', '184', '2', '198', '172', '174', '182', '104', '168', '226', '76', '103']
2752 ['40', '20', '235', '251', '6', '234', '119', '4', '22', '203', '30', '66', '53', '0', '184', '2', '198', '172', '174', '182', '104', '168', '226', '76', '103']
2753 ['40', '20', '235', '251', '6', '234', '119', '4', '22', '203', '30', '66', '53', '0', '184', '2', '198', '172', '174', '182', '104', '168', '226', '76', '103']
2754 ['40', '20', '235', '251', '6', '234', '119', '4', '22', '203', '30', '66', '53', '0', '184', '2', '198', '172', '174', '182', '104', '168', '226', '76', '103']
2765 ['40', '20', '235', '251', '6', '234', '119', '4', '22', '30', '66', '53', '184', '2', '198', '172', '174', '182', '168', '226', '203', '0', '76', '220', '152']
2766 ['40', '20', '235', '251', '6', '234', '119', '4', '22', '30', '66', '53', '184', '2', '198', '172', '174', '182', '168', '203', '0', '76', '152', '120', '244']
2767 ['40', '20', '235', '251', '6', '234', '119', '4', '22', '30', '66', '53', '184', '2', '198', '172', '174', '182', '168', '203', '0', '76', '152', '120', '244']
2768 ['40', '20', '235', '251', '6', '234', '119', '4', '22', '30', '66', '53', '184', '2', '198', '172', '174', '182', '168', '203', '0', '76', '152', '120', '209']
2769 ['40', '20', '235', '251', '6', '234', '119', '4', '22', '30', '66', '53', '184', '2', '198', '172', '174', '182', '168', '203', '0', '76', '152', '120', '209']
2770 ['40', '20', '235', '251', '6', '234', '119', '4', '22', '30', '66', '53', '184', '2', '198', '172', '174', '182', '168', '203', '0', '76', '152', '120', '209']
2771 ['40', '20', '235', '251', '6', '234', '119', '4', '22', '30', '66', '53', '184', '2', '198', '172', '174', '182', '168', '203', '0', '76', '152', '120', '209']
2772 ['40', '20', '235', '251', '6', '234', '119', '4', '22', '30', '66', '53', '2', '198', '172', '168', '203', '0', '76', '152', '120', '209', '184', '182', '196']
2773 ['40', '20', '235', '251', '6', '234', '119', '4', '22', '30', '66', '53', '2', '172', '168', '203', '0', '76', '152', '120', '209', '184', '182', '196', '205']
2774 ['40', '20', '235', '251', '6', '234', '119', '4', '22', '30', '66', '53', '2', '172', '168', '203', '0', '76', '152', '120', '209', '184', '182', '196', '205']
2775 ['40', '20', '235', '251', '6', '234', '119', '4', '22', '30', '66', '53', '2', '172', '168', '203', '0', '76', '152', '120', '209', '184', '182', '196', '205']
2776 ['40', '20', '235', '251', '6', '234', '119', '4', '22', '30', '66', '53', '2', '172', '168', '203', '0', '76', '152', '120', '209', '184', '182', '196', '205']
2777 ['40', '20', '235', '251', '6', '234', '119', '4', '22', '30', '66', '53', '2', '172', '168', '203', '0', '76', '152', '120', '209', '184', '182', '196', '205']
2778 ['40', '20', '235', '251', '6', '234', '119', '4', '22', '30', '66', '53', '2', '172', '168', '203', '0', '76', '152', '120', '209', '184', '182', '196', '205']
